For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2019-10-29,18:30 (10:30),DFB-Pokal,Second round,Tue,Away,L,2,3,Saarbrücken,2,20,9,45.0,0.1,0.22,,,0,0,,,,,,Match Report,2019-10-29,18:30 (10:30),DFB-Pokal,Second round,Tue,Away,L,2,3,Saarbrücken,7,3,4,57.1,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2019-10-29,18:30 (10:30),DFB-Pokal,Second round,Tue,Away,L,2,3,Saarbrücken,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2019-10-29,18:30 (10:30),DFB-Pokal,Second round,Tue,Away,L,2,3,Saarbrücken,,,,,,,32,,,,,,,,,Match Report,2019-10-29,18:30 (10:30),DFB-Pokal,Second round,Tue,Away,L,2,3,Saarbrücken,,,,,,,,,,,,,,,Match Report,2019-10-29,18:30 (10:30),DFB-Pokal,Second round,Tue,Away,L,2,3,Saarbrücken,,14,,,,,,,,,,,12,0,,,Match Report,2019-10-29,18:30 (10:30),DFB-Pokal,Second round,Tue,Away,L,2,3,Saarbrücken,63.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2019-10-29,18:30 (10:30),DFB-Pokal,Second round,Tue,Away,L,2,3,Saarbrücken,3,0,0,11,13,4,32,12,14,,,0,,,,,Match Report
2019-11-03,15:30 (06:30),Bundesliga,Matchweek 10,Sun,Away,L,0,2,Düsseldorf,0,8,1,12.5,0.0,0.0,17.4,0.0,0,0,1.3,1.3,0.16,-1.3,-1.3,Match Report,2019-11-03,15:30 (06:30),Bundesliga,Matchweek 10,Sun,Away,L,0,2,Düsseldorf,3,2,1,66.7,0,2.3,0.3,1,1,0,0,4.0,12.0,33.3,24.0,5.0,41.7,34.3,11.0,18.2,24.4,17.0,0.0,0.0,1.0,20.0,Match Report,2019-11-03,15:30 (06:30),Bundesliga,Matchweek 10,Sun,Away,L,0,2,Düsseldorf,410.0,522.0,78.5,7180.0,2868.0,183.0,217.0,84.3,177.0,209.0,84.7,40.0,68.0,58.8,0,1.3,1.6,7.0,31.0,13.0,7.0,44.0,Match Report,2019-11-03,15:30 (06:30),Bundesliga,Matchweek 10,Sun,Away,L,0,2,Düsseldorf,522.0,472.0,48.0,11.0,2.0,1.0,20,19.0,4.0,2.0,0.0,1.0,410.0,2.0,8.0,Match Report,2019-11-03,15:30 (06:30),Bundesliga,Matchweek 10,Sun,Away,L,0,2,Düsseldorf,15.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-11-03,15:30 (06:30),Bundesliga,Matchweek 10,Sun,Away,L,0,2,Düsseldorf,11.0,6,2.0,9.0,0.0,4.0,12.0,33.3,8.0,7.0,1.0,6.0,11,22,16.0,0.0,Match Report,2019-11-03,15:30 (06:30),Bundesliga,Matchweek 10,Sun,Away,L,0,2,Düsseldorf,60.0,625.0,54.0,161.0,331.0,141.0,20.0,625.0,18.0,9.0,50.0,9.0,50.0,353.0,2062.0,1163.0,19.0,14.0,1.0,17.0,12.0,409.0,44.0,Match Report,2019-11-03,15:30 (06:30),Bundesliga,Matchweek 10,Sun,Away,L,0,2,Düsseldorf,3,0,0,20,11,2,20,11,6,0.0,1.0,0,50.0,29.0,22.0,56.9,Match Report
2019-11-08,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,L,1,2,Hoffenheim,1,11,3,27.3,0.09,0.33,20.0,0.0,0,0,0.9,0.9,0.08,0.1,0.1,Match Report,2019-11-08,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,L,1,2,Hoffenheim,5,2,3,80.0,0,2.2,0.2,1,1,0,0,10.0,16.0,62.5,23.0,2.0,56.5,39.4,5.0,60.0,49.6,20.0,0.0,0.0,1.0,14.5,Match Report,2019-11-08,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,L,1,2,Hoffenheim,334.0,431.0,77.5,6129.0,2513.0,142.0,167.0,85.0,148.0,180.0,82.2,34.0,61.0,55.7,1,0.8,1.4,10.0,22.0,10.0,2.0,35.0,Match Report,2019-11-08,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,L,1,2,Hoffenheim,431.0,384.0,47.0,14.0,0.0,2.0,19,20.0,5.0,2.0,1.0,0.0,334.0,0.0,4.0,Match Report,2019-11-08,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,L,1,2,Hoffenheim,21.0,14.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-11-08,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,L,1,2,Hoffenheim,27.0,21,9.0,12.0,6.0,11.0,20.0,55.0,9.0,17.0,4.0,13.0,7,34,36.0,0.0,Match Report,2019-11-08,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,L,1,2,Hoffenheim,45.0,576.0,69.0,171.0,238.0,169.0,27.0,576.0,14.0,6.0,42.9,8.0,57.1,257.0,1484.0,768.0,21.0,11.0,4.0,17.0,10.0,330.0,35.0,Match Report,2019-11-08,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,L,1,2,Hoffenheim,4,0,0,21,14,0,19,7,21,0.0,1.0,0,45.0,20.0,13.0,60.6,Match Report
2019-11-23,18:30 (09:30),Bundesliga,Matchweek 12,Sat,Away,L,1,4,RB Leipzig,1,6,1,16.7,0.17,1.0,15.8,0.0,0,0,0.6,0.6,0.1,0.4,0.4,Match Report,2019-11-23,18:30 (09:30),Bundesliga,Matchweek 12,Sat,Away,L,1,4,RB Leipzig,8,4,4,62.5,0,2.2,-1.8,1,1,0,0,4.0,9.0,44.4,12.0,1.0,41.7,39.4,11.0,36.4,34.3,16.0,0.0,0.0,1.0,13.3,Match Report,2019-11-23,18:30 (09:30),Bundesliga,Matchweek 12,Sat,Away,L,1,4,RB Leipzig,247.0,350.0,70.6,4328.0,1762.0,113.0,131.0,86.3,93.0,122.0,76.2,28.0,58.0,48.3,1,0.6,0.6,6.0,9.0,5.0,2.0,26.0,Match Report,2019-11-23,18:30 (09:30),Bundesliga,Matchweek 12,Sat,Away,L,1,4,RB Leipzig,350.0,298.0,46.0,12.0,0.0,3.0,11,15.0,3.0,2.0,1.0,0.0,247.0,6.0,8.0,Match Report,2019-11-23,18:30 (09:30),Bundesliga,Matchweek 12,Sat,Away,L,1,4,RB Leipzig,12.0,8.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,Match Report,2019-11-23,18:30 (09:30),Bundesliga,Matchweek 12,Sat,Away,L,1,4,RB Leipzig,14.0,9,8.0,6.0,0.0,7.0,15.0,46.7,8.0,13.0,3.0,10.0,10,24,26.0,1.0,Match Report,2019-11-23,18:30 (09:30),Bundesliga,Matchweek 12,Sat,Away,L,1,4,RB Leipzig,31.0,459.0,68.0,168.0,236.0,60.0,11.0,459.0,9.0,5.0,55.6,5.0,55.6,219.0,1184.0,599.0,6.0,5.0,0.0,14.0,4.0,245.0,26.0,Match Report,2019-11-23,18:30 (09:30),Bundesliga,Matchweek 12,Sat,Away,L,1,4,RB Leipzig,3,0,0,15,9,6,11,10,9,0.0,1.0,0,47.0,9.0,13.0,40.9,Match Report
2019-11-30,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,1,13,6,46.2,0.08,0.17,16.5,1.0,0,0,1.2,1.2,0.1,-0.2,-0.2,Match Report,2019-11-30,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,4,1,2,75.0,0,2.5,1.5,1,0,1,0,7.0,11.0,63.6,28.0,2.0,32.1,33.9,10.0,20.0,27.6,17.0,1.0,5.9,3.0,15.4,Match Report,2019-11-30,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,383.0,487.0,78.6,8287.0,3333.0,121.0,143.0,84.6,177.0,212.0,83.5,80.0,112.0,71.4,1,1.1,1.4,11.0,33.0,12.0,6.0,47.0,Match Report,2019-11-30,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,487.0,430.0,57.0,17.0,0.0,5.0,28,24.0,4.0,0.0,4.0,0.0,383.0,0.0,8.0,Match Report,2019-11-30,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,21.0,14.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2019-11-30,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,18.0,9,10.0,8.0,0.0,3.0,10.0,30.0,7.0,9.0,2.0,7.0,5,23,25.0,0.0,Match Report,2019-11-30,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,55.0,612.0,61.0,220.0,255.0,140.0,31.0,612.0,13.0,5.0,38.5,8.0,61.5,297.0,1261.0,636.0,11.0,9.0,3.0,17.0,6.0,379.0,46.0,Match Report,2019-11-30,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,8,1,1,15,14,0,28,5,9,0.0,1.0,0,44.0,19.0,19.0,50.0,Match Report
2019-12-08,15:30 (06:30),Bundesliga,Matchweek 14,Sun,Away,L,0,2,Union Berlin,0,14,4,28.6,0.0,0.0,17.4,3.0,0,0,1.2,1.2,0.09,-1.2,-1.2,Match Report,2019-12-08,15:30 (06:30),Bundesliga,Matchweek 14,Sun,Away,L,0,2,Union Berlin,5,2,3,60.0,0,0.9,-1.1,0,0,0,0,6.0,20.0,30.0,18.0,1.0,66.7,44.4,11.0,72.7,51.6,13.0,0.0,0.0,0.0,14.0,Match Report,2019-12-08,15:30 (06:30),Bundesliga,Matchweek 14,Sun,Away,L,0,2,Union Berlin,251.0,396.0,63.4,4615.0,2104.0,115.0,138.0,83.3,83.0,128.0,64.8,40.0,95.0,42.1,0,0.5,0.9,9.0,26.0,4.0,2.0,24.0,Match Report,2019-12-08,15:30 (06:30),Bundesliga,Matchweek 14,Sun,Away,L,0,2,Union Berlin,396.0,332.0,64.0,19.0,1.0,0.0,16,26.0,5.0,2.0,3.0,0.0,251.0,0.0,8.0,Match Report,2019-12-08,15:30 (06:30),Bundesliga,Matchweek 14,Sun,Away,L,0,2,Union Berlin,24.0,14.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-12-08,15:30 (06:30),Bundesliga,Matchweek 14,Sun,Away,L,0,2,Union Berlin,22.0,14,11.0,9.0,2.0,11.0,20.0,55.0,9.0,9.0,0.0,9.0,17,39,13.0,1.0,Match Report,2019-12-08,15:30 (06:30),Bundesliga,Matchweek 14,Sun,Away,L,0,2,Union Berlin,45.0,520.0,44.0,181.0,232.0,112.0,21.0,520.0,11.0,5.0,45.5,6.0,54.5,246.0,1283.0,583.0,13.0,3.0,3.0,12.0,12.0,247.0,24.0,Match Report,2019-12-08,15:30 (06:30),Bundesliga,Matchweek 14,Sun,Away,L,0,2,Union Berlin,3,0,0,19,21,0,16,17,14,0.0,0.0,0,67.0,27.0,45.0,37.5,Match Report
2019-12-14,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,W,2,0,Leverkusen,2,13,5,38.5,0.15,0.4,17.0,1.0,0,0,1.7,1.7,0.13,0.3,0.3,Match Report,2019-12-14,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,W,2,0,Leverkusen,2,0,2,100.0,1,0.0,0.0,0,0,0,0,6.0,16.0,37.5,18.0,1.0,66.7,43.6,8.0,50.0,38.5,7.0,0.0,0.0,2.0,17.3,Match Report,2019-12-14,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,W,2,0,Leverkusen,307.0,424.0,72.4,5829.0,2265.0,108.0,128.0,84.4,139.0,168.0,82.7,46.0,81.0,56.8,2,1.6,1.1,11.0,15.0,4.0,0.0,22.0,Match Report,2019-12-14,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,W,2,0,Leverkusen,424.0,368.0,48.0,13.0,6.0,0.0,12,23.0,3.0,2.0,1.0,0.0,307.0,8.0,12.0,Match Report,2019-12-14,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,W,2,0,Leverkusen,22.0,14.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,Match Report,2019-12-14,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,W,2,0,Leverkusen,22.0,17,11.0,10.0,1.0,11.0,21.0,52.4,10.0,5.0,2.0,3.0,25,47,11.0,0.0,Match Report,2019-12-14,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,W,2,0,Leverkusen,40.0,533.0,50.0,186.0,246.0,107.0,15.0,533.0,17.0,7.0,41.2,10.0,58.8,234.0,1366.0,673.0,16.0,11.0,4.0,16.0,9.0,304.0,22.0,Match Report,2019-12-14,15:30 (06:30),Bundesliga,Matchweek 15,Sat,Home,W,2,0,Leverkusen,2,0,0,14,9,8,12,25,17,0.0,0.0,0,71.0,11.0,14.0,44.0,Match Report
2019-12-18,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Away,W,4,2,Eint Frankfurt,4,21,9,42.9,0.19,0.44,19.6,1.0,0,0,1.9,1.9,0.09,2.1,2.1,Match Report,2019-12-18,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Away,W,4,2,Eint Frankfurt,6,2,4,66.7,0,1.5,-0.5,0,0,0,0,8.0,21.0,38.1,28.0,6.0,64.3,43.8,9.0,33.3,29.8,21.0,1.0,4.8,1.0,15.5,Match Report,2019-12-18,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Away,W,4,2,Eint Frankfurt,354.0,495.0,71.5,6609.0,3039.0,144.0,177.0,81.4,161.0,206.0,78.2,43.0,90.0,47.8,4,1.6,1.3,18.0,31.0,12.0,5.0,50.0,Match Report,2019-12-18,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Away,W,4,2,Eint Frankfurt,495.0,443.0,51.0,13.0,1.0,3.0,31,16.0,10.0,5.0,3.0,0.0,354.0,1.0,8.0,Match Report,2019-12-18,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Away,W,4,2,Eint Frankfurt,39.0,26.0,3.0,5.0,2.0,2.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-12-18,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Away,W,4,2,Eint Frankfurt,20.0,13,12.0,8.0,0.0,9.0,20.0,45.0,11.0,13.0,3.0,10.0,20,40,21.0,0.0,Match Report,2019-12-18,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Away,W,4,2,Eint Frankfurt,55.0,631.0,82.0,194.0,285.0,159.0,24.0,631.0,18.0,11.0,61.1,7.0,38.9,359.0,2066.0,994.0,17.0,17.0,2.0,12.0,4.0,350.0,49.0,Match Report,2019-12-18,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Away,W,4,2,Eint Frankfurt,4,0,0,10,12,1,31,20,13,0.0,0.0,0,79.0,26.0,26.0,50.0,Match Report
2019-12-21,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,W,1,0,Werder Bremen,1,7,1,14.3,0.14,1.0,18.2,0.0,0,0,0.8,0.8,0.11,0.2,0.2,Match Report,2019-12-21,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,W,1,0,Werder Bremen,1,0,1,100.0,1,0.2,0.2,0,0,0,0,9.0,15.0,60.0,22.0,3.0,63.6,42.1,3.0,33.3,38.0,17.0,2.0,11.8,0.0,7.0,Match Report,2019-12-21,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,W,1,0,Werder Bremen,402.0,526.0,76.4,7594.0,2637.0,152.0,181.0,84.0,194.0,233.0,83.3,42.0,74.0,56.8,1,0.7,1.4,5.0,29.0,8.0,4.0,31.0,Match Report,2019-12-21,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,W,1,0,Werder Bremen,526.0,469.0,53.0,21.0,2.0,3.0,16,27.0,1.0,1.0,0.0,0.0,402.0,4.0,7.0,Match Report,2019-12-21,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,W,1,0,Werder Bremen,13.0,9.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-12-21,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,W,1,0,Werder Bremen,22.0,19,8.0,10.0,4.0,8.0,18.0,44.4,10.0,9.0,2.0,7.0,18,40,23.0,0.0,Match Report,2019-12-21,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,W,1,0,Werder Bremen,54.0,651.0,51.0,186.0,333.0,140.0,16.0,651.0,20.0,13.0,65.0,7.0,35.0,360.0,1959.0,804.0,15.0,9.0,4.0,24.0,10.0,397.0,29.0,Match Report,2019-12-21,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,W,1,0,Werder Bremen,1,0,0,11,18,4,16,18,19,0.0,0.0,0,66.0,24.0,19.0,55.8,Match Report
2020-01-18,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,1,Wolfsburg,3,12,7,58.3,0.25,0.43,13.3,0.0,0,0,1.1,1.1,0.09,1.9,1.9,Match Report,2020-01-18,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,1,Wolfsburg,8,1,7,87.5,0,1.8,0.8,0,0,0,0,8.0,20.0,40.0,31.0,4.0,51.6,39.4,10.0,40.0,31.1,19.0,1.0,5.3,1.0,10.3,Match Report,2020-01-18,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,1,Wolfsburg,275.0,404.0,68.1,5444.0,2820.0,106.0,140.0,75.7,116.0,148.0,78.4,45.0,89.0,50.6,3,1.1,1.0,12.0,27.0,7.0,1.0,33.0,Match Report,2020-01-18,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,1,Wolfsburg,404.0,344.0,58.0,18.0,0.0,0.0,18,20.0,8.0,3.0,4.0,0.0,275.0,2.0,10.0,Match Report,2020-01-18,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,1,Wolfsburg,21.0,12.0,5.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,Match Report,2020-01-18,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,1,Wolfsburg,29.0,18,13.0,12.0,4.0,15.0,36.0,41.7,21.0,12.0,4.0,8.0,14,43,27.0,0.0,Match Report,2020-01-18,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,1,Wolfsburg,48.0,538.0,82.0,218.0,220.0,106.0,18.0,538.0,10.0,7.0,70.0,3.0,30.0,230.0,1384.0,595.0,13.0,7.0,4.0,19.0,17.0,273.0,32.0,Match Report,2020-01-18,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,3,1,Wolfsburg,3,0,0,11,18,2,18,14,18,0.0,0.0,0,62.0,26.0,27.0,49.1,Match Report
2020-01-24,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,1,5,Dortmund,1,11,5,45.5,0.09,0.2,16.2,0.0,0,0,1.1,1.1,0.1,-0.1,-0.1,Match Report,2020-01-24,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,1,5,Dortmund,9,5,4,44.4,0,4.4,-0.6,0,0,0,0,4.0,9.0,44.4,27.0,6.0,29.6,31.7,4.0,25.0,29.3,4.0,0.0,0.0,0.0,11.0,Match Report,2020-01-24,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,1,5,Dortmund,416.0,501.0,83.0,8068.0,2653.0,147.0,166.0,88.6,201.0,223.0,90.1,55.0,86.0,64.0,1,1.1,1.2,10.0,31.0,10.0,4.0,50.0,Match Report,2020-01-24,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,1,5,Dortmund,501.0,456.0,40.0,7.0,1.0,2.0,15,20.0,3.0,0.0,3.0,0.0,416.0,5.0,4.0,Match Report,2020-01-24,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,1,5,Dortmund,20.0,17.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report,2020-01-24,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,1,5,Dortmund,12.0,7,4.0,6.0,2.0,6.0,24.0,25.0,18.0,14.0,1.0,13.0,12,24,15.0,0.0,Match Report,2020-01-24,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,1,5,Dortmund,41.0,608.0,61.0,176.0,334.0,101.0,13.0,608.0,12.0,8.0,66.7,4.0,33.3,345.0,1486.0,693.0,11.0,8.0,3.0,13.0,13.0,408.0,49.0,Match Report,2020-01-24,20:30 (11:30),Bundesliga,Matchweek 19,Fri,Away,L,1,5,Dortmund,1,0,0,7,6,5,15,12,7,0.0,0.0,0,53.0,9.0,10.0,47.4,Match Report
2020-02-02,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Home,W,4,0,Freiburg,4,24,9,37.5,0.17,0.44,16.7,2.0,0,0,3.7,3.7,0.16,0.3,0.3,Match Report,2020-02-02,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Home,W,4,0,Freiburg,2,0,2,100.0,1,0.1,0.1,0,0,0,0,9.0,19.0,47.4,24.0,3.0,66.7,46.7,8.0,37.5,33.4,15.0,1.0,6.7,0.0,6.0,Match Report,2020-02-02,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Home,W,4,0,Freiburg,277.0,390.0,71.0,5239.0,2265.0,110.0,132.0,83.3,117.0,138.0,84.8,40.0,83.0,48.2,2,2.2,1.7,15.0,22.0,11.0,3.0,36.0,Match Report,2020-02-02,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Home,W,4,0,Freiburg,390.0,341.0,47.0,11.0,1.0,2.0,31,17.0,10.0,5.0,5.0,0.0,277.0,2.0,15.0,Match Report,2020-02-02,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Home,W,4,0,Freiburg,36.0,20.0,3.0,1.0,3.0,5.0,4.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,Match Report,2020-02-02,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Home,W,4,0,Freiburg,9.0,9,2.0,5.0,2.0,3.0,7.0,42.9,4.0,7.0,2.0,5.0,12,21,22.0,0.0,Match Report,2020-02-02,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Home,W,4,0,Freiburg,45.0,506.0,52.0,145.0,234.0,137.0,32.0,506.0,10.0,7.0,70.0,3.0,30.0,253.0,1605.0,817.0,22.0,12.0,4.0,16.0,9.0,277.0,36.0,Match Report,2020-02-02,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Home,W,4,0,Freiburg,3,0,0,14,10,2,31,12,9,0.0,0.0,0,58.0,33.0,22.0,60.0,Match Report
