For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2017-10-24,18:30 (09:30),DFB-Pokal,Second round,Tue,Away,W,3.0,1.0,Wehen,2,17,6,35.3,0.12,0.33,,,0,0,,,,,,Match Report,2017-10-24,18:30 (09:30),DFB-Pokal,Second round,Tue,Away,W,3.0,1.0,Wehen,3,1,2,66.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2017-10-24,18:30 (09:30),DFB-Pokal,Second round,Tue,Away,W,3.0,1.0,Wehen,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2017-10-24,18:30 (09:30),DFB-Pokal,Second round,Tue,Away,W,3.0,1.0,Wehen,,,,,,,21,,,,,,,,,Match Report,2017-10-24,18:30 (09:30),DFB-Pokal,Second round,Tue,Away,W,3.0,1.0,Wehen,,,,,,,,,,,,,,,Match Report,2017-10-24,18:30 (09:30),DFB-Pokal,Second round,Tue,Away,W,3.0,1.0,Wehen,,11,,,,,,,,,,,20,0,,,Match Report,2017-10-24,18:30 (09:30),DFB-Pokal,Second round,Tue,Away,W,3.0,1.0,Wehen,65.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2017-10-24,18:30 (09:30),DFB-Pokal,Second round,Tue,Away,W,3.0,1.0,Wehen,0,0,0,13,13,3,21,20,11,,,0,,,,,Match Report
2017-10-28,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Wolfsburg,1,13,6,46.2,0.0,0.0,21.8,1.0,1,1,1.6,0.8,0.06,-0.6,-0.8,Match Report,2017-10-28,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Wolfsburg,2,1,1,50.0,0,0.2,-0.8,1,0,0,1,5.0,17.0,29.4,29.0,10.0,37.9,33.3,6.0,100.0,62.2,10.0,3.0,30.0,0.0,10.3,Match Report,2017-10-28,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Wolfsburg,374.0,477.0,78.4,7118.0,2538.0,164.0,189.0,86.8,154.0,186.0,82.8,49.0,81.0,60.5,0,0.7,0.8,11.0,26.0,5.0,3.0,36.0,Match Report,2017-10-28,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Wolfsburg,477.0,429.0,45.0,13.0,0.0,7.0,18,20.0,4.0,0.0,4.0,0.0,374.0,3.0,10.0,Match Report,2017-10-28,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Wolfsburg,27.0,18.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Match Report,2017-10-28,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Wolfsburg,19.0,14,8.0,9.0,2.0,11.0,22.0,50.0,11.0,13.0,2.0,11.0,13,32,21.0,0.0,Match Report,2017-10-28,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Wolfsburg,48.0,585.0,51.0,141.0,308.0,145.0,20.0,584.0,23.0,10.0,43.5,13.0,56.5,324.0,1907.0,1116.0,22.0,13.0,7.0,12.0,6.0,367.0,36.0,Match Report,2017-10-28,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Wolfsburg,4,0,0,18,13,3,18,13,14,1.0,1.0,0,49.0,20.0,20.0,50.0,Match Report
2017-11-04,15:30 (07:30),Bundesliga,Matchweek 11,Sat,Away,W,1.0,0.0,Freiburg,1,9,4,44.4,0.11,0.25,20.2,0.0,0,0,1.0,1.0,0.11,0.0,0.0,Match Report,2017-11-04,15:30 (07:30),Bundesliga,Matchweek 11,Sat,Away,W,1.0,0.0,Freiburg,2,0,2,100.0,1,0.5,0.5,0,0,0,0,5.0,9.0,55.6,12.0,2.0,41.7,35.8,9.0,44.4,43.1,13.0,2.0,15.4,0.0,5.8,Match Report,2017-11-04,15:30 (07:30),Bundesliga,Matchweek 11,Sat,Away,W,1.0,0.0,Freiburg,400.0,497.0,80.5,8571.0,2635.0,110.0,133.0,82.7,216.0,245.0,88.2,68.0,104.0,65.4,1,0.9,0.6,8.0,23.0,6.0,2.0,39.0,Match Report,2017-11-04,15:30 (07:30),Bundesliga,Matchweek 11,Sat,Away,W,1.0,0.0,Freiburg,497.0,445.0,52.0,14.0,2.0,3.0,14,27.0,1.0,0.0,1.0,0.0,400.0,0.0,9.0,Match Report,2017-11-04,15:30 (07:30),Bundesliga,Matchweek 11,Sat,Away,W,1.0,0.0,Freiburg,17.0,12.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2017-11-04,15:30 (07:30),Bundesliga,Matchweek 11,Sat,Away,W,1.0,0.0,Freiburg,18.0,14,3.0,14.0,1.0,6.0,13.0,46.2,7.0,16.0,2.0,14.0,16,34,32.0,1.0,Match Report,2017-11-04,15:30 (07:30),Bundesliga,Matchweek 11,Sat,Away,W,1.0,0.0,Freiburg,48.0,631.0,47.0,186.0,354.0,94.0,10.0,631.0,20.0,7.0,35.0,13.0,65.0,313.0,1772.0,843.0,15.0,18.0,1.0,9.0,11.0,398.0,38.0,Match Report,2017-11-04,15:30 (07:30),Bundesliga,Matchweek 11,Sat,Away,W,1.0,0.0,Freiburg,1,0,0,12,14,0,14,16,14,0.0,0.0,0,43.0,23.0,18.0,56.1,Match Report
2017-11-19,15:30 (06:30),Bundesliga,Matchweek 12,Sun,Home,W,2.0,0.0,Hamburger SV,2,11,3,27.3,0.09,0.33,17.2,0.0,1,1,2.1,1.3,0.12,-0.1,-0.3,Match Report,2017-11-19,15:30 (06:30),Bundesliga,Matchweek 12,Sun,Home,W,2.0,0.0,Hamburger SV,1,0,1,100.0,1,0.0,0.0,0,0,0,0,4.0,15.0,26.7,24.0,3.0,45.8,37.1,7.0,57.1,48.4,9.0,1.0,11.1,0.0,7.0,Match Report,2017-11-19,15:30 (06:30),Bundesliga,Matchweek 12,Sun,Home,W,2.0,0.0,Hamburger SV,358.0,467.0,76.7,6869.0,2622.0,135.0,159.0,84.9,176.0,209.0,84.2,44.0,83.0,53.0,1,1.3,0.9,11.0,22.0,4.0,2.0,37.0,Match Report,2017-11-19,15:30 (06:30),Bundesliga,Matchweek 12,Sun,Home,W,2.0,0.0,Hamburger SV,467.0,413.0,52.0,18.0,0.0,2.0,20,19.0,7.0,0.0,7.0,0.0,358.0,2.0,17.0,Match Report,2017-11-19,15:30 (06:30),Bundesliga,Matchweek 12,Sun,Home,W,2.0,0.0,Hamburger SV,24.0,16.0,3.0,3.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Match Report,2017-11-19,15:30 (06:30),Bundesliga,Matchweek 12,Sun,Home,W,2.0,0.0,Hamburger SV,20.0,15,7.0,13.0,0.0,15.0,23.0,65.2,8.0,15.0,2.0,13.0,18,38,17.0,0.0,Match Report,2017-11-19,15:30 (06:30),Bundesliga,Matchweek 12,Sun,Home,W,2.0,0.0,Hamburger SV,49.0,576.0,43.0,177.0,326.0,82.0,22.0,575.0,26.0,15.0,57.7,11.0,42.3,343.0,2044.0,1010.0,27.0,18.0,6.0,16.0,11.0,353.0,35.0,Match Report,2017-11-19,15:30 (06:30),Bundesliga,Matchweek 12,Sun,Home,W,2.0,0.0,Hamburger SV,3,0,0,17,18,2,20,18,15,1.0,0.0,0,64.0,16.0,17.0,48.5,Match Report
2017-11-25,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Away,D,4.0,4.0,Dortmund,4,12,7,58.3,0.33,0.57,14.7,0.0,0,0,1.1,1.1,0.09,2.9,2.9,Match Report,2017-11-25,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Away,D,4.0,4.0,Dortmund,6,4,3,33.3,0,2.6,-0.4,0,0,0,0,2.0,6.0,33.3,15.0,5.0,33.3,30.5,2.0,50.0,40.5,10.0,1.0,10.0,0.0,6.0,Match Report,2017-11-25,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Away,D,4.0,4.0,Dortmund,363.0,469.0,77.4,7114.0,2399.0,129.0,152.0,84.9,189.0,228.0,82.9,44.0,77.0,57.1,4,1.0,1.1,10.0,27.0,8.0,3.0,46.0,Match Report,2017-11-25,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Away,D,4.0,4.0,Dortmund,469.0,413.0,54.0,18.0,1.0,3.0,21,24.0,5.0,0.0,5.0,0.0,363.0,2.0,11.0,Match Report,2017-11-25,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Away,D,4.0,4.0,Dortmund,22.0,16.0,2.0,1.0,1.0,1.0,1.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,Match Report,2017-11-25,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Away,D,4.0,4.0,Dortmund,21.0,17,10.0,10.0,1.0,9.0,14.0,64.3,5.0,11.0,2.0,9.0,12,33,16.0,1.0,Match Report,2017-11-25,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Away,D,4.0,4.0,Dortmund,53.0,577.0,36.0,138.0,308.0,137.0,19.0,577.0,29.0,13.0,44.8,16.0,55.2,323.0,1960.0,910.0,22.0,19.0,3.0,11.0,8.0,360.0,45.0,Match Report,2017-11-25,15:30 (06:30),Bundesliga,Matchweek 13,Sat,Away,D,4.0,4.0,Dortmund,5,0,0,20,18,2,21,12,17,0.0,0.0,1,49.0,22.0,11.0,66.7,Match Report
2017-12-02,18:30 (09:30),Bundesliga,Matchweek 14,Sat,Home,D,2.0,2.0,Köln,2,23,10,43.5,0.09,0.2,18.6,0.0,0,0,2.3,2.3,0.1,-0.3,-0.3,Match Report,2017-12-02,18:30 (09:30),Bundesliga,Matchweek 14,Sat,Home,D,2.0,2.0,Köln,3,2,1,66.7,0,1.9,-0.1,1,1,0,0,4.0,7.0,57.1,9.0,1.0,44.4,35.6,4.0,75.0,58.0,14.0,0.0,0.0,2.0,21.8,Match Report,2017-12-02,18:30 (09:30),Bundesliga,Matchweek 14,Sat,Home,D,2.0,2.0,Köln,448.0,556.0,80.6,8076.0,2637.0,202.0,228.0,88.6,186.0,222.0,83.8,50.0,81.0,61.7,1,1.7,1.7,19.0,24.0,11.0,4.0,44.0,Match Report,2017-12-02,18:30 (09:30),Bundesliga,Matchweek 14,Sat,Home,D,2.0,2.0,Köln,556.0,489.0,64.0,21.0,0.0,2.0,29,29.0,7.0,0.0,6.0,1.0,448.0,3.0,12.0,Match Report,2017-12-02,18:30 (09:30),Bundesliga,Matchweek 14,Sat,Home,D,2.0,2.0,Köln,40.0,26.0,6.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Match Report,2017-12-02,18:30 (09:30),Bundesliga,Matchweek 14,Sat,Home,D,2.0,2.0,Köln,24.0,18,10.0,11.0,3.0,9.0,16.0,56.3,7.0,15.0,2.0,13.0,16,40,17.0,0.0,Match Report,2017-12-02,18:30 (09:30),Bundesliga,Matchweek 14,Sat,Home,D,2.0,2.0,Köln,64.0,680.0,34.0,149.0,361.0,179.0,27.0,680.0,22.0,11.0,50.0,11.0,50.0,368.0,2637.0,1485.0,40.0,33.0,6.0,13.0,12.0,445.0,44.0,Match Report,2017-12-02,18:30 (09:30),Bundesliga,Matchweek 14,Sat,Home,D,2.0,2.0,Köln,0,0,0,16,18,3,29,16,18,0.0,1.0,0,61.0,20.0,13.0,60.6,Match Report
2017-12-09,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Away,D,1.0,1.0,Gladbach,0,13,5,38.5,0.0,0.0,17.7,1.0,0,0,1.2,1.2,0.1,-1.2,-1.2,Match Report,2017-12-09,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Away,D,1.0,1.0,Gladbach,4,1,3,75.0,0,0.9,-0.1,0,0,0,0,7.0,12.0,58.3,17.0,1.0,47.1,38.9,7.0,57.1,44.3,11.0,0.0,0.0,0.0,14.5,Match Report,2017-12-09,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Away,D,1.0,1.0,Gladbach,418.0,503.0,83.1,7750.0,2668.0,152.0,174.0,87.4,210.0,233.0,90.1,46.0,72.0,63.9,0,1.1,0.6,10.0,32.0,6.0,2.0,42.0,Match Report,2017-12-09,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Away,D,1.0,1.0,Gladbach,503.0,456.0,44.0,14.0,0.0,3.0,24,11.0,10.0,1.0,5.0,4.0,418.0,3.0,11.0,Match Report,2017-12-09,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Away,D,1.0,1.0,Gladbach,24.0,17.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2017-12-09,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Away,D,1.0,1.0,Gladbach,30.0,20,20.0,10.0,0.0,23.0,39.0,59.0,16.0,18.0,4.0,14.0,10,40,17.0,0.0,Match Report,2017-12-09,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Away,D,1.0,1.0,Gladbach,47.0,614.0,68.0,165.0,307.0,150.0,22.0,614.0,31.0,19.0,61.3,12.0,38.7,328.0,2518.0,1255.0,30.0,24.0,6.0,8.0,11.0,416.0,42.0,Match Report,2017-12-09,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Away,D,1.0,1.0,Gladbach,2,0,0,9,12,3,24,10,20,0.0,0.0,0,52.0,8.0,11.0,42.1,Match Report
2017-12-13,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Home,W,3.0,2.0,Augsburg,3,7,4,57.1,0.29,0.5,13.2,1.0,1,1,2.0,1.3,0.28,1.0,0.7,Match Report,2017-12-13,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Home,W,3.0,2.0,Augsburg,7,2,5,85.7,0,1.8,-0.2,1,1,0,0,8.0,12.0,66.7,16.0,2.0,50.0,42.0,7.0,57.1,40.3,19.0,3.0,15.8,1.0,10.9,Match Report,2017-12-13,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Home,W,3.0,2.0,Augsburg,387.0,496.0,78.0,7332.0,2820.0,151.0,182.0,83.0,187.0,227.0,82.4,45.0,69.0,65.2,1,0.9,0.5,3.0,32.0,3.0,1.0,40.0,Match Report,2017-12-13,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Home,W,3.0,2.0,Augsburg,496.0,439.0,56.0,16.0,0.0,0.0,13,28.0,2.0,1.0,1.0,0.0,387.0,1.0,15.0,Match Report,2017-12-13,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Home,W,3.0,2.0,Augsburg,14.0,5.0,2.0,1.0,3.0,3.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,Match Report,2017-12-13,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Home,W,3.0,2.0,Augsburg,17.0,10,10.0,7.0,0.0,8.0,11.0,72.7,3.0,12.0,4.0,8.0,16,33,24.0,1.0,Match Report,2017-12-13,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Home,W,3.0,2.0,Augsburg,54.0,601.0,59.0,172.0,333.0,108.0,11.0,600.0,16.0,3.0,18.8,13.0,81.3,340.0,1804.0,858.0,18.0,11.0,2.0,12.0,7.0,384.0,40.0,Match Report,2017-12-13,20:30 (11:30),Bundesliga,Matchweek 16,Wed,Home,W,3.0,2.0,Augsburg,3,0,0,12,17,1,13,16,10,1.0,1.0,0,46.0,20.0,13.0,60.6,Match Report
2017-12-16,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Away,D,2.0,2.0,Eint Frankfurt,2,15,5,33.3,0.13,0.4,20.4,2.0,0,0,1.8,1.8,0.12,0.2,0.2,Match Report,2017-12-16,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Away,D,2.0,2.0,Eint Frankfurt,2,2,0,0.0,0,1.9,-0.1,0,0,0,0,3.0,9.0,33.3,24.0,2.0,29.2,30.8,5.0,40.0,35.6,6.0,1.0,16.7,0.0,9.7,Match Report,2017-12-16,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Away,D,2.0,2.0,Eint Frankfurt,373.0,520.0,71.7,7177.0,2758.0,146.0,172.0,84.9,166.0,217.0,76.5,55.0,104.0,52.9,1,1.5,1.9,10.0,39.0,10.0,4.0,48.0,Match Report,2017-12-16,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Away,D,2.0,2.0,Eint Frankfurt,520.0,449.0,64.0,23.0,0.0,6.0,32,27.0,6.0,0.0,6.0,0.0,373.0,7.0,19.0,Match Report,2017-12-16,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Away,D,2.0,2.0,Eint Frankfurt,30.0,23.0,2.0,2.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Match Report,2017-12-16,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Away,D,2.0,2.0,Eint Frankfurt,17.0,12,11.0,4.0,2.0,8.0,17.0,47.1,9.0,13.0,0.0,13.0,11,28,14.0,1.0,Match Report,2017-12-16,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Away,D,2.0,2.0,Eint Frankfurt,63.0,615.0,31.0,163.0,304.0,158.0,23.0,615.0,24.0,11.0,45.8,13.0,54.2,334.0,2222.0,1183.0,26.0,14.0,4.0,11.0,6.0,371.0,48.0,Match Report,2017-12-16,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Away,D,2.0,2.0,Eint Frankfurt,2,0,0,21,21,7,32,11,12,0.0,0.0,0,75.0,26.0,21.0,55.3,Match Report
2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Home,W,1.0,0.0,Köln,1,16,6,37.5,0.06,0.17,,,0,0,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Home,W,1.0,0.0,Köln,2,0,2,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Home,W,1.0,0.0,Köln,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Home,W,1.0,0.0,Köln,,,,,,,21,,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Home,W,1.0,0.0,Köln,,,,,,,,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Home,W,1.0,0.0,Köln,,14,,,,,,,,,,,20,0,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Home,W,1.0,0.0,Köln,56.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Home,W,1.0,0.0,Köln,1,0,0,14,10,2,21,20,14,,,0,,,,,Match Report
2018-01-13,18:30 (09:30),Bundesliga,Matchweek 18,Sat,Away,L,1.0,3.0,RB Leipzig,1,10,6,60.0,0.1,0.17,19.9,0.0,0,0,0.6,0.6,0.06,0.4,0.4,Match Report,2018-01-13,18:30 (09:30),Bundesliga,Matchweek 18,Sat,Away,L,1.0,3.0,RB Leipzig,8,3,4,62.5,0,2.3,-0.7,1,0,1,0,0.0,3.0,0.0,14.0,6.0,21.4,29.3,8.0,0.0,27.4,13.0,0.0,0.0,0.0,,Match Report,2018-01-13,18:30 (09:30),Bundesliga,Matchweek 18,Sat,Away,L,1.0,3.0,RB Leipzig,371.0,471.0,78.8,7283.0,2603.0,121.0,150.0,80.7,210.0,241.0,87.1,39.0,70.0,55.7,1,0.6,0.7,9.0,24.0,5.0,0.0,42.0,Match Report,2018-01-13,18:30 (09:30),Bundesliga,Matchweek 18,Sat,Away,L,1.0,3.0,RB Leipzig,471.0,400.0,68.0,22.0,0.0,4.0,16,30.0,4.0,0.0,4.0,0.0,371.0,3.0,11.0,Match Report,2018-01-13,18:30 (09:30),Bundesliga,Matchweek 18,Sat,Away,L,1.0,3.0,RB Leipzig,19.0,11.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Match Report,2018-01-13,18:30 (09:30),Bundesliga,Matchweek 18,Sat,Away,L,1.0,3.0,RB Leipzig,31.0,21,14.0,14.0,3.0,14.0,32.0,43.8,18.0,15.0,4.0,11.0,18,49,23.0,1.0,Match Report,2018-01-13,18:30 (09:30),Bundesliga,Matchweek 18,Sat,Away,L,1.0,3.0,RB Leipzig,49.0,605.0,50.0,220.0,292.0,101.0,14.0,605.0,31.0,14.0,45.2,17.0,54.8,332.0,1815.0,1030.0,19.0,8.0,2.0,18.0,4.0,370.0,41.0,Match Report,2018-01-13,18:30 (09:30),Bundesliga,Matchweek 18,Sat,Away,L,1.0,3.0,RB Leipzig,2,0,0,21,19,3,16,18,21,0.0,1.0,0,48.0,12.0,11.0,52.2,Match Report
2018-01-21,18:00 (09:00),Bundesliga,Matchweek 19,Sun,Home,D,1.0,1.0,Hannover 96,1,5,2,40.0,0.2,0.5,19.4,0.0,0,0,0.7,0.7,0.14,0.3,0.3,Match Report,2018-01-21,18:00 (09:00),Bundesliga,Matchweek 19,Sun,Home,D,1.0,1.0,Hannover 96,4,1,3,75.0,0,1.5,0.5,0,0,0,0,7.0,15.0,46.7,24.0,3.0,33.3,35.5,9.0,77.8,53.3,19.0,2.0,10.5,1.0,12.0,Match Report,2018-01-21,18:00 (09:00),Bundesliga,Matchweek 19,Sun,Home,D,1.0,1.0,Hannover 96,387.0,502.0,77.1,7212.0,2603.0,153.0,186.0,82.3,191.0,233.0,82.0,42.0,76.0,55.3,1,0.7,0.4,4.0,24.0,6.0,0.0,31.0,Match Report,2018-01-21,18:00 (09:00),Bundesliga,Matchweek 19,Sun,Home,D,1.0,1.0,Hannover 96,502.0,455.0,47.0,14.0,2.0,0.0,11,21.0,1.0,0.0,1.0,0.0,387.0,0.0,8.0,Match Report,2018-01-21,18:00 (09:00),Bundesliga,Matchweek 19,Sun,Home,D,1.0,1.0,Hannover 96,10.0,6.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2018-01-21,18:00 (09:00),Bundesliga,Matchweek 19,Sun,Home,D,1.0,1.0,Hannover 96,16.0,12,6.0,5.0,5.0,10.0,19.0,52.6,9.0,13.0,4.0,9.0,14,30,25.0,0.0,Match Report,2018-01-21,18:00 (09:00),Bundesliga,Matchweek 19,Sun,Home,D,1.0,1.0,Hannover 96,46.0,595.0,53.0,173.0,337.0,95.0,13.0,595.0,32.0,17.0,53.1,15.0,46.9,328.0,2065.0,1160.0,27.0,16.0,6.0,11.0,5.0,384.0,30.0,Match Report,2018-01-21,18:00 (09:00),Bundesliga,Matchweek 19,Sun,Home,D,1.0,1.0,Hannover 96,2,0,0,19,14,0,11,14,12,0.0,0.0,0,58.0,22.0,14.0,61.1,Match Report
