For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Liverpool,2,14,3,21.4,0.14,0.67,16.9,2,0,0,2.3,2.3,0.17,-0.3,-0.3,Match Report,2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Liverpool,4,2,2,75.0,0,2.0,0.0,1,1,0,0,2,6,33.3,48,3,12.5,23.1,5,0.0,8.2,6,0,0.0,3,19.0,Match Report,2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Liverpool,378,454,83.3,6553,2187,167,191,87.4,174,195,89.2,30,55,54.5,1,1.4,0.7,8,14,3,1,27,Match Report,2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Liverpool,454,401,52,18,1,0,14,18,8,2,3,0,378,1,8,Match Report,2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Liverpool,26,14,4,3,1,3,1,3,0,1,0,0,1,1,Match Report,2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Liverpool,17,10,9,7,1,6,13,46.2,7,13,5,8,13,30,14,0,Match Report,2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Liverpool,46,559,91,256,206,103,22,559,28,13,46.4,12,42.9,351,1896,1048,15,7,5,12,10,373,27,Match Report,2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Liverpool,1,0,0,12,20,1,14,13,10,0,1,0,41,5,6,45.5,Match Report
2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,L,1,2,Manchester City,1,5,3,60.0,0.20,0.33,12.1,0,0,0,0.8,0.8,0.17,+0.2,+0.2,Match Report,2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,L,1,2,Manchester City,5,2,3,60.0,0,1.0,-1.0,0,0,0,0,1,9,11.1,48,5,18.8,24.1,7,0.0,6.1,8,0,0.0,2,24.0,Match Report,2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,L,1,2,Manchester City,459,530,86.6,6842,2284,243,263,92.4,174,192,90.6,22,39,56.4,0,0.6,0.5,4,19,5,0,20,Match Report,2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,L,1,2,Manchester City,530,495,34,11,2,1,7,11,2,1,0,0,459,1,10,Match Report,2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,L,1,2,Manchester City,9,6,1,2,0,0,0,2,1,0,1,0,0,0,Match Report,2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,L,1,2,Manchester City,10,5,5,5,0,5,15,33.3,10,10,1,9,12,22,17,1,Match Report,2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,L,1,2,Manchester City,45,613,99,262,267,89,10,613,15,7,46.7,5,33.3,415,1745,946,16,10,2,11,9,454,20,Match Report,2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Away,L,1,2,Manchester City,2,0,0,11,9,1,7,12,5,0,0,0,37,6,6,50.0,Match Report
2023-10-26,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,nl Ajax,2,12,6,50.0,0.17,0.33,15.6,1,0,0,1.3,1.3,0.12,+0.7,+0.7,Match Report,2023-10-26,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,nl Ajax,1,0,1,100.0,1,0.3,+0.3,0,0,0,0,3,5,60.0,31,1,12.9,21.7,4,25.0,18.8,6,0,0.0,1,18.0,Match Report,2023-10-26,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,nl Ajax,749,810,92.5,10706,3374,416,431,96.5,265,281,94.3,24,40,60.0,2,0.8,1.0,8,50,15,0,55,Match Report,2023-10-26,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,nl Ajax,810,775,35,9,2,0,7,16,5,2,1,0,749,0,7,Match Report,2023-10-26,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,nl Ajax,19,15,0,1,2,1,0,3,2,0,0,1,0,0,Match Report,2023-10-26,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,nl Ajax,7,5,1,5,1,0,4,0.0,4,7,0,7,1,8,9,0,Match Report,2023-10-26,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,nl Ajax,64,889,53,198,492,200,21,889,16,7,43.8,7,43.8,696,2652,1386,15,15,1,19,6,740,55,Match Report,2023-10-26,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,nl Ajax,2,0,0,6,11,0,7,1,5,0,0,0,41,4,8,33.3,Match Report
2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,D,1,1,Fulham,1,18,6,33.3,0.06,0.17,18.1,1,0,0,1.4,1.4,0.08,-0.4,-0.4,Match Report,2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,D,1,1,Fulham,5,1,4,80.0,0,0.9,-0.1,0,0,0,0,2,8,25.0,42,5,19.0,22.7,7,0.0,7.0,8,0,0.0,3,26.0,Match Report,2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,D,1,1,Fulham,767,857,89.5,10984,3301,397,421,94.3,287,314,91.4,27,49,55.1,1,1.0,0.9,11,32,8,2,43,Match Report,2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,D,1,1,Fulham,857,819,38,8,0,1,15,14,7,2,1,0,767,0,5,Match Report,2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,D,1,1,Fulham,28,21,1,2,3,1,0,2,2,0,0,0,0,0,Match Report,2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,D,1,1,Fulham,21,15,8,9,4,8,17,47.1,9,7,1,6,6,27,13,0,Match Report,2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,D,1,1,Fulham,71,962,74,333,434,198,33,962,22,6,27.3,14,63.6,721,3181,1451,27,19,9,19,13,758,43,Match Report,2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Home,D,1,1,Fulham,0,0,0,12,8,0,15,6,15,0,0,0,57,13,10,56.5,Match Report
2023-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,D,1,1,Everton,0,7,2,28.6,0.00,0.00,15.6,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Match Report,2023-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,D,1,1,Everton,4,1,3,75.0,0,0.6,-0.4,0,0,0,0,2,2,100.0,38,6,5.3,18.8,6,0.0,12.8,9,0,0.0,0,,Match Report,2023-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,D,1,1,Everton,807,914,88.3,12378,4087,462,485,95.3,293,329,89.1,36,66,54.5,0,0.4,0.7,5,77,9,1,73,Match Report,2023-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,D,1,1,Everton,914,865,46,13,5,0,17,22,3,2,1,0,807,3,6,Match Report,2023-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,D,1,1,Everton,12,10,0,1,0,1,0,0,0,0,0,0,0,0,Match Report,2023-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,D,1,1,Everton,6,4,2,4,0,3,8,37.5,5,6,2,4,3,9,13,0,Match Report,2023-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,D,1,1,Everton,79,992,79,287,530,180,27,992,20,9,45.0,8,40.0,781,3518,1779,28,12,11,10,8,802,72,Match Report,2023-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,D,1,1,Everton,2,0,0,5,15,3,17,3,4,0,0,0,45,13,17,43.3,Match Report
2023-11-09,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,nl Ajax,2,8,3,37.5,0.25,0.67,15.1,0,0,0,1.0,1.0,0.12,+1.0,+1.0,Match Report,2023-11-09,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,nl Ajax,3,0,3,100.0,1,0.4,+0.4,0,0,0,0,3,7,42.9,24,3,25.0,29.9,7,14.3,16.3,17,1,5.9,0,10.7,Match Report,2023-11-09,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,nl Ajax,417,496,84.1,6156,2244,254,279,91.0,118,135,87.4,28,51,54.9,2,0.6,0.5,3,22,8,1,26,Match Report,2023-11-09,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,nl Ajax,496,448,46,11,1,3,10,20,7,2,4,0,417,2,5,Match Report,2023-11-09,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,nl Ajax,11,6,1,2,0,0,2,3,3,0,0,0,0,0,Match Report,2023-11-09,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,nl Ajax,15,11,8,7,0,6,15,40.0,9,6,2,4,6,21,18,0,Match Report,2023-11-09,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,nl Ajax,46,583,65,206,257,125,15,583,22,11,50.0,8,36.4,409,1646,669,11,12,4,18,13,414,26,Match Report,2023-11-09,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,nl Ajax,2,0,0,12,9,2,10,6,11,0,0,0,41,9,12,42.9,Match Report
2023-11-12,14:00 (06:00),Premier League,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,1,11,6,54.5,0.09,0.17,16.5,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Match Report,2023-11-12,14:00 (06:00),Premier League,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,1,1,1,0.0,0,0.0,0.0,0,0,0,0,3,10,30.0,28,4,28.6,29.9,9,22.2,23.7,4,0,0.0,4,24.5,Match Report,2023-11-12,14:00 (06:00),Premier League,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,568,664,85.5,9016,3159,307,336,91.4,210,233,90.1,40,63,63.5,1,1.3,1.0,7,28,5,0,41,Match Report,2023-11-12,14:00 (06:00),Premier League,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,664,611,50,17,3,3,14,16,6,4,1,0,568,3,10,Match Report,2023-11-12,14:00 (06:00),Premier League,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,18,11,2,2,1,2,0,2,2,0,0,0,0,0,Match Report,2023-11-12,14:00 (06:00),Premier League,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,13,7,10,2,1,7,13,53.8,6,13,2,11,3,16,14,1,Match Report,2023-11-12,14:00 (06:00),Premier League,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,61,769,76,250,385,140,28,769,30,11,36.7,15,50.0,383,2251,1151,26,12,8,12,12,565,41,Match Report,2023-11-12,14:00 (06:00),Premier League,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,3,1,0,13,16,3,14,3,7,0,0,1,45,14,11,56.0,Match Report
2023-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,3,9,4,44.4,0.22,0.50,19.9,1,1,1,1.3,0.6,0.06,+1.7,+1.4,Match Report,2023-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,5,2,3,80.0,0,1.8,-0.2,1,1,0,0,5,10,50.0,32,6,12.5,21.3,11,54.5,40.0,28,1,3.6,1,14.0,Match Report,2023-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,491,580,84.7,8192,2814,243,267,91.0,197,224,87.9,40,61,65.6,2,0.5,0.9,7,30,7,1,43,Match Report,2023-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,580,545,35,10,0,1,16,7,4,2,2,0,491,0,9,Match Report,2023-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,18,13,2,0,1,2,0,6,5,0,0,0,1,0,Match Report,2023-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,13,8,7,3,3,8,13,61.5,5,16,8,8,9,22,34,0,Match Report,2023-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,53,705,117,277,304,125,17,704,11,4,36.4,5,45.5,469,2250,1167,13,11,2,15,8,482,42,Match Report,2023-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,5,1,0,7,12,0,16,9,8,1,1,0,42,15,18,45.5,Match Report
2023-11-30,19:45 (09:45),Europa Lg,Group stage,Thu,Away,W,1,0,gr AEK Athens,1,8,1,12.5,0.00,0.00,18.5,0,1,1,1.3,0.5,0.06,-0.3,-0.5,Match Report,2023-11-30,19:45 (09:45),Europa Lg,Group stage,Thu,Away,W,1,0,gr AEK Athens,5,0,5,100.0,1,0.4,+0.4,0,0,0,0,3,8,37.5,37,6,21.6,26.7,11,0.0,12.8,22,1,4.5,1,16.0,Match Report,2023-11-30,19:45 (09:45),Europa Lg,Group stage,Thu,Away,W,1,0,gr AEK Athens,366,442,82.8,5617,2390,200,219,91.3,119,142,83.8,31,53,58.5,0,0.2,1.1,3,20,6,0,18,Match Report,2023-11-30,19:45 (09:45),Europa Lg,Group stage,Thu,Away,W,1,0,gr AEK Athens,442,393,48,15,4,0,7,17,4,2,1,0,366,1,8,Match Report,2023-11-30,19:45 (09:45),Europa Lg,Group stage,Thu,Away,W,1,0,gr AEK Athens,14,11,0,1,1,1,0,2,0,0,1,0,1,0,Match Report,2023-11-30,19:45 (09:45),Europa Lg,Group stage,Thu,Away,W,1,0,gr AEK Athens,15,7,8,4,3,13,22,59.1,9,12,5,7,6,21,23,0,Match Report,2023-11-30,19:45 (09:45),Europa Lg,Group stage,Thu,Away,W,1,0,gr AEK Athens,45,550,90,258,192,105,19,549,11,4,36.4,6,54.5,346,1574,790,11,9,5,20,11,362,17,Match Report,2023-11-30,19:45 (09:45),Europa Lg,Group stage,Thu,Away,W,1,0,gr AEK Athens,1,0,0,13,12,1,7,6,7,1,0,0,42,11,7,61.1,Match Report
2023-12-03,14:00 (06:00),Premier League,Matchweek 14,Sun,Away,L,2,3,Chelsea,2,18,9,50.0,0.11,0.22,18.6,1,0,0,1.1,1.1,0.06,+0.9,+0.9,Match Report,2023-12-03,14:00 (06:00),Premier League,Matchweek 14,Sun,Away,L,2,3,Chelsea,4,3,1,50.0,0,2.0,-1.0,1,1,0,0,0,2,0.0,23,2,8.7,21.5,4,0.0,11.0,7,0,0.0,1,24.0,Match Report,2023-12-03,14:00 (06:00),Premier League,Matchweek 14,Sun,Away,L,2,3,Chelsea,609,697,87.4,10081,3275,285,315,90.5,281,307,91.5,35,51,68.6,2,1.0,1.3,15,60,13,4,85,Match Report,2023-12-03,14:00 (06:00),Premier League,Matchweek 14,Sun,Away,L,2,3,Chelsea,697,641,53,17,2,1,27,20,8,4,2,0,609,3,7,Match Report,2023-12-03,14:00 (06:00),Premier League,Matchweek 14,Sun,Away,L,2,3,Chelsea,34,27,3,2,1,1,0,4,2,1,0,1,0,0,Match Report,2023-12-03,14:00 (06:00),Premier League,Matchweek 14,Sun,Away,L,2,3,Chelsea,20,9,8,9,3,12,17,70.6,5,5,1,4,9,29,11,1,Match Report,2023-12-03,14:00 (06:00),Premier League,Matchweek 14,Sun,Away,L,2,3,Chelsea,68,798,52,180,396,228,46,798,21,9,42.9,8,38.1,525,3095,1805,40,21,19,16,5,602,84,Match Report,2023-12-03,14:00 (06:00),Premier League,Matchweek 14,Sun,Away,L,2,3,Chelsea,5,0,0,12,16,3,27,9,9,0,1,0,46,8,11,42.1,Match Report
2023-12-06,19:30 (11:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Brentford,2,18,7,38.9,0.11,0.29,16.1,0,0,0,1.5,1.5,0.09,+0.5,+0.5,Match Report,2023-12-06,19:30 (11:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Brentford,1,1,0,100.0,0,1.0,0.0,1,1,0,0,4,11,36.4,30,3,33.3,35.8,2,50.0,25.0,7,1,14.3,0,12.7,Match Report,2023-12-06,19:30 (11:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Brentford,549,641,85.6,9299,3200,249,279,89.2,231,247,93.5,51,79,64.6,2,1.3,1.3,13,49,16,1,60,Match Report,2023-12-06,19:30 (11:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Brentford,641,601,39,11,2,3,12,17,7,1,6,0,549,1,7,Match Report,2023-12-06,19:30 (11:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Brentford,28,20,4,0,2,0,2,4,4,0,0,0,0,0,Match Report,2023-12-06,19:30 (11:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Brentford,15,9,5,6,4,10,17,58.8,7,10,4,6,8,23,20,1,Match Report,2023-12-06,19:30 (11:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Brentford,61,759,57,152,387,232,34,759,28,10,35.7,15,53.6,406,2077,1111,20,16,6,17,13,543,60,Match Report,2023-12-06,19:30 (11:30),Premier League,Matchweek 15,Wed,Home,W,2,1,Brentford,3,0,0,10,8,1,12,8,9,0,1,0,54,25,13,65.8,Match Report
2023-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Home,D,1,1,Burnley,1,29,11,37.9,0.03,0.09,14.2,2,0,0,2.6,2.6,0.10,-1.6,-1.6,Match Report,2023-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Home,D,1,1,Burnley,3,1,2,66.7,0,1.1,+0.1,0,0,0,0,0,0,,35,11,0.0,17.3,5,0.0,11.0,6,2,33.3,1,13.6,Match Report,2023-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Home,D,1,1,Burnley,744,840,88.6,11443,3772,393,427,92.0,301,331,90.9,30,49,61.2,1,2.0,2.2,22,63,26,7,100,Match Report,2023-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Home,D,1,1,Burnley,840,796,42,7,0,3,31,19,9,4,3,0,744,2,6,Match Report,2023-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Home,D,1,1,Burnley,55,45,2,0,4,2,2,2,2,0,0,0,0,0,Match Report,2023-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Home,D,1,1,Burnley,13,6,6,3,4,7,14,50.0,7,6,2,4,5,18,4,0,Match Report,2023-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Home,D,1,1,Burnley,72,941,62,221,440,282,61,941,20,8,40.0,10,50.0,721,3872,2125,36,22,13,11,18,739,100,Match Report,2023-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Home,D,1,1,Burnley,0,0,0,5,8,2,31,5,6,0,0,0,54,18,15,54.5,Match Report
2023-12-14,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,1,0,fr Marseille,1,13,5,38.5,0.08,0.20,19.3,1,0,0,1.2,1.2,0.09,-0.2,-0.2,Match Report,2023-12-14,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,1,0,fr Marseille,0,0,0,,1,0.0,0.0,0,0,0,0,4,7,57.1,31,1,19.4,28.7,6,16.7,15.2,5,0,0.0,2,24.7,Match Report,2023-12-14,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,1,0,fr Marseille,572,650,88.0,9339,3245,268,287,93.4,219,243,90.1,50,75,66.7,1,1.0,1.0,10,38,13,3,56,Match Report,2023-12-14,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,1,0,fr Marseille,650,601,48,18,0,5,13,23,0,0,0,0,572,1,8,Match Report,2023-12-14,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,1,0,fr Marseille,26,23,0,1,0,1,1,2,2,0,0,0,0,0,Match Report,2023-12-14,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,1,0,fr Marseille,11,5,2,5,4,9,18,50.0,9,8,1,7,4,15,13,0,Match Report,2023-12-14,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,1,0,fr Marseille,61,744,50,175,399,179,31,744,17,8,47.1,9,52.9,596,3343,1396,28,17,7,14,9,566,56,Match Report,2023-12-14,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,1,0,fr Marseille,4,0,0,15,14,1,13,4,5,0,0,0,49,3,2,60.0,Match Report
2023-12-17,14:00 (06:00),Premier League,Matchweek 17,Sun,Away,L,0,2,Arsenal,0,6,1,16.7,0.00,0.00,16.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Match Report,2023-12-17,14:00 (06:00),Premier League,Matchweek 17,Sun,Away,L,0,2,Arsenal,8,2,6,75.0,0,1.4,-0.6,0,0,0,0,1,3,33.3,44,4,6.8,22.1,9,0.0,6.6,17,0,0.0,1,13.3,Match Report,2023-12-17,14:00 (06:00),Premier League,Matchweek 17,Sun,Away,L,0,2,Arsenal,511,576,88.7,7891,2452,267,279,95.7,201,222,90.5,26,48,54.2,0,0.7,0.4,6,33,6,1,28,Match Report,2023-12-17,14:00 (06:00),Premier League,Matchweek 17,Sun,Away,L,0,2,Arsenal,576,539,36,12,1,1,10,11,1,1,0,0,511,1,5,Match Report,2023-12-17,14:00 (06:00),Premier League,Matchweek 17,Sun,Away,L,0,2,Arsenal,12,12,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,2023-12-17,14:00 (06:00),Premier League,Matchweek 17,Sun,Away,L,0,2,Arsenal,18,7,12,6,0,5,16,31.3,11,20,10,10,3,21,20,1,Match Report,2023-12-17,14:00 (06:00),Premier League,Matchweek 17,Sun,Away,L,0,2,Arsenal,51,678,135,330,252,101,13,678,11,4,36.4,6,54.5,356,1729,839,19,7,5,17,6,505,27,Match Report,2023-12-17,14:00 (06:00),Premier League,Matchweek 17,Sun,Away,L,0,2,Arsenal,3,0,0,9,10,1,10,3,7,0,0,0,31,10,8,55.6,Match Report
