For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2017-10-20,20:00 (12:00),Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,3,6,4,66.7,0.33,0.50,17.7,0,1,1,1.4,1.0,0.16,+1.6,+1.0,Match Report,2017-10-20,20:00 (12:00),Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,2,0,2,100.0,1,0.1,+0.1,0,0,0,0,11,25,44.0,20,1,80.0,48.6,9,100.0,59.8,35,1,2.9,0,3.5,Match Report,2017-10-20,20:00 (12:00),Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,263,366,71.9,5072,2019,119,140,85.0,96,123,78.0,41,83,49.4,2,1.0,0.7,5,8,5,2,19,Match Report,2017-10-20,20:00 (12:00),Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,366,328,37,7,2,6,10,17,3,0,2,0,263,1,6,Match Report,2017-10-20,20:00 (12:00),Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,12,6,2,2,0,2,0,6,2,1,1,0,2,0,Match Report,2017-10-20,20:00 (12:00),Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,10,7,8,2,0,5,13,38.5,8,19,9,10,14,24,47,0,Match Report,2017-10-20,20:00 (12:00),Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,35,500,96,218,221,68,8,499,14,5,35.7,9,64.3,240,1353,778,15,14,0,19,6,262,19,Match Report,2017-10-20,20:00 (12:00),Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,0,0,0,13,5,1,10,14,7,1,0,0,62,21,14,60.0,Match Report
2017-10-29,13:30 (06:30),Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,1,7,2,28.6,0.14,0.50,11.5,0,0,0,1.2,1.2,0.19,-0.2,-0.2,Match Report,2017-10-29,13:30 (06:30),Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,1,1,0,0.0,0,0.1,-0.9,0,0,0,0,6,14,42.9,17,3,64.7,41.1,4,75.0,50.0,16,0,0.0,2,17.0,Match Report,2017-10-29,13:30 (06:30),Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,421,537,78.4,7932,2540,166,191,86.9,193,228,84.6,52,92,56.5,1,1.3,1.2,7,39,7,3,46,Match Report,2017-10-29,13:30 (06:30),Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,537,495,42,11,0,5,21,23,2,0,2,0,421,0,13,Match Report,2017-10-29,13:30 (06:30),Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,14,10,1,2,0,1,0,2,2,0,0,0,0,0,Match Report,2017-10-29,13:30 (06:30),Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,18,11,11,7,0,5,13,38.5,8,10,3,7,7,25,22,0,Match Report,2017-10-29,13:30 (06:30),Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,52,618,50,176,308,139,13,618,12,9,75.0,3,25.0,409,2188,1142,11,12,2,9,13,419,46,Match Report,2017-10-29,13:30 (06:30),Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,3,0,0,9,9,0,21,7,11,0,0,0,60,16,9,64.0,Match Report
2017-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,1,5,2,40.0,0.20,0.50,17.4,0,0,0,0.9,0.9,0.18,+0.1,+0.1,Match Report,2017-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,2,0,2,100.0,1,0.3,+0.3,0,0,0,0,10,30,33.3,23,1,65.2,42.7,15,100.0,59.1,28,1,3.6,1,17.5,Match Report,2017-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,279,410,68.0,5558,2243,124,146,84.9,102,135,75.6,46,105,43.8,1,0.8,0.6,3,16,1,1,28,Match Report,2017-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,410,355,53,14,0,5,20,16,7,1,6,0,279,2,9,Match Report,2017-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,6,4,1,0,1,0,0,2,2,0,0,0,0,0,Match Report,2017-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,17,10,10,6,1,8,19,42.1,11,12,7,5,10,27,38,0,Match Report,2017-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,44,503,85,215,201,94,5,503,6,3,50.0,3,50.0,203,1130,536,8,10,1,11,9,276,28,Match Report,2017-11-04,15:00 (08:00),Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,1,0,0,12,13,2,20,10,10,0,0,0,55,21,27,43.8,Match Report
2017-11-20,20:00 (12:00),Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,2,9,3,33.3,0.22,0.67,19.9,0,0,0,0.5,0.5,0.05,+1.5,+1.5,Match Report,2017-11-20,20:00 (12:00),Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,6,2,4,66.7,0,1.4,-0.6,0,0,0,0,2,3,66.7,17,8,17.6,27.8,4,0.0,24.0,17,2,11.8,0,9.0,Match Report,2017-11-20,20:00 (12:00),Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,393,513,76.6,7183,2397,169,200,84.5,156,183,85.2,55,97,56.7,1,0.3,0.6,6,32,4,1,46,Match Report,2017-11-20,20:00 (12:00),Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,513,474,36,6,3,7,23,17,6,3,3,0,393,3,9,Match Report,2017-11-20,20:00 (12:00),Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,17,11,2,3,0,1,0,3,2,0,1,0,0,0,Match Report,2017-11-20,20:00 (12:00),Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,14,8,7,5,2,5,23,21.7,18,10,4,6,15,29,21,2,Match Report,2017-11-20,20:00 (12:00),Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,53,603,56,180,290,141,18,603,16,11,68.8,5,31.3,356,2290,1402,27,18,7,14,5,389,45,Match Report,2017-11-20,20:00 (12:00),Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,1,0,0,13,5,3,23,15,8,0,0,0,58,9,22,29.0,Match Report
2017-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,0,8,2,25.0,0.00,0.00,21.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Match Report,2017-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,4,1,4,75.0,0,0.7,+0.7,0,0,0,0,7,25,28.0,27,5,66.7,39.5,8,87.5,53.0,19,1,5.3,0,4.0,Match Report,2017-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,333,444,75.0,6122,2374,145,169,85.8,122,151,80.8,51,97,52.6,0,0.5,0.7,7,25,4,2,33,Match Report,2017-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,444,405,38,11,2,6,17,17,0,0,0,0,333,1,7,Match Report,2017-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,16,13,1,1,0,1,0,0,0,0,0,0,0,0,Match Report,2017-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,18,14,11,7,0,6,24,25.0,18,11,4,7,14,32,35,0,Match Report,2017-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,42,569,74,237,237,100,17,569,7,5,71.4,2,28.6,281,1760,1011,18,4,5,20,8,333,33,Match Report,2017-11-25,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,2,0,0,9,9,1,17,14,14,0,0,1,71,14,14,50.0,Match Report
2017-11-28,19:45 (11:45),Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,0,10,3,30.0,0.00,0.00,16.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Match Report,2017-11-28,19:45 (11:45),Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,4,0,4,100.0,1,0.3,+0.3,0,0,0,0,6,19,31.6,20,3,45.0,38.7,10,100.0,60.3,12,1,8.3,0,10.0,Match Report,2017-11-28,19:45 (11:45),Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,369,517,71.4,6811,2442,155,196,79.1,138,161,85.7,59,117,50.4,0,0.5,0.3,9,20,4,2,32,Match Report,2017-11-28,19:45 (11:45),Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,517,457,55,6,0,5,29,28,10,7,3,0,369,5,14,Match Report,2017-11-28,19:45 (11:45),Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,18,10,6,1,1,0,0,0,0,0,0,0,0,0,Match Report,2017-11-28,19:45 (11:45),Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,19,10,10,7,2,4,17,23.5,13,5,1,4,8,27,19,0,Match Report,2017-11-28,19:45 (11:45),Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,54,606,65,208,243,159,17,606,11,8,72.7,3,27.3,332,1723,909,9,9,5,11,6,366,32,Match Report,2017-11-28,19:45 (11:45),Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,2,0,0,13,7,5,29,8,10,0,0,0,65,24,27,47.1,Match Report
2017-12-02,15:00 (07:00),Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,1,5,1,20.0,0.00,0.00,13.8,0,1,1,1.7,1.0,0.19,-0.7,-1.0,Match Report,2017-12-02,15:00 (07:00),Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,6,5,2,16.7,0,2.3,-1.7,0,0,0,0,13,18,72.2,25,5,48.0,36.6,7,85.7,51.3,10,0,0.0,0,,Match Report,2017-12-02,15:00 (07:00),Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,415,519,80.0,8277,2912,135,159,84.9,198,232,85.3,64,101,63.4,0,0.8,0.6,3,28,2,2,28,Match Report,2017-12-02,15:00 (07:00),Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,519,484,35,8,0,6,13,12,2,0,2,0,415,0,6,Match Report,2017-12-02,15:00 (07:00),Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,9,5,1,1,0,2,0,1,0,0,0,0,1,0,Match Report,2017-12-02,15:00 (07:00),Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,18,13,11,5,2,7,16,43.8,9,5,2,3,12,30,16,0,Match Report,2017-12-02,15:00 (07:00),Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,43,593,57,201,287,108,7,592,12,6,50.0,6,50.0,286,1820,836,11,10,0,10,11,413,28,Match Report,2017-12-02,15:00 (07:00),Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,1,0,0,8,6,0,13,12,13,1,0,1,56,16,12,57.1,Match Report
2017-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,0,7,2,28.6,0.00,0.00,23.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Match Report,2017-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,6,2,4,66.7,0,2.1,+0.1,0,0,0,0,10,29,34.5,28,4,67.9,42.7,11,90.9,58.5,17,1,5.9,1,10.2,Match Report,2017-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,294,440,66.8,5594,2579,118,148,79.7,136,166,81.9,35,96,36.5,0,0.2,0.2,4,18,2,0,23,Match Report,2017-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,440,385,50,6,0,1,11,29,1,0,1,0,294,5,10,Match Report,2017-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,12,9,2,0,1,0,0,0,0,0,0,0,0,0,Match Report,2017-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,17,12,7,9,1,4,10,40.0,6,18,5,13,13,30,27,2,Match Report,2017-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,42,564,71,231,249,88,10,564,13,5,38.5,8,61.5,242,1253,522,7,5,2,13,15,293,23,Match Report,2017-12-09,15:00 (07:00),Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,0,0,0,10,6,5,11,13,12,0,0,0,61,22,35,38.6,Match Report
2017-12-13,20:00 (12:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,0,7,4,57.1,0.00,0.00,17.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Match Report,2017-12-13,20:00 (12:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,7,2,5,71.4,0,1.9,-0.1,0,0,0,0,6,27,22.2,23,3,73.9,48.9,10,100.0,61.5,20,0,0.0,1,27.0,Match Report,2017-12-13,20:00 (12:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,180,280,64.3,3726,1665,65,95,68.4,79,98,80.6,30,70,42.9,0,0.3,0.3,6,12,4,2,18,Match Report,2017-12-13,20:00 (12:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,280,236,43,8,0,3,8,20,2,1,1,0,180,1,8,Match Report,2017-12-13,20:00 (12:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,11,9,1,0,0,0,1,0,0,0,0,0,0,0,Match Report,2017-12-13,20:00 (12:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,13,9,11,2,0,5,16,31.3,11,15,11,4,17,30,41,0,Match Report,2017-12-13,20:00 (12:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,26,399,84,200,155,52,11,399,10,5,50.0,5,50.0,142,1056,506,8,11,2,14,10,179,18,Match Report,2017-12-13,20:00 (12:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,1,0,0,10,5,1,8,17,9,0,0,0,46,20,20,50.0,Match Report
2017-12-16,15:00 (07:00),Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,0,11,1,9.1,0.00,0.00,20.1,0,0,1,1.5,0.7,0.07,-1.5,-0.7,Match Report,2017-12-16,15:00 (07:00),Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,6,0,6,100.0,1,1.0,+1.0,0,0,0,0,9,23,39.1,28,2,67.9,45.6,4,100.0,56.0,11,2,18.2,1,17.7,Match Report,2017-12-16,15:00 (07:00),Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,408,548,74.5,7381,2663,183,216,84.7,155,187,82.9,56,116,48.3,0,0.6,0.5,8,23,7,2,37,Match Report,2017-12-16,15:00 (07:00),Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,548,486,60,14,0,5,36,33,8,6,1,1,408,2,14,Match Report,2017-12-16,15:00 (07:00),Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,22,15,1,1,1,3,1,0,0,0,0,0,0,0,Match Report,2017-12-16,15:00 (07:00),Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,11,8,5,5,1,2,13,15.4,11,13,5,8,9,20,38,0,Match Report,2017-12-16,15:00 (07:00),Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,58,658,64,209,295,160,17,657,15,9,60.0,6,40.0,415,1743,806,17,12,2,15,6,403,37,Match Report,2017-12-16,15:00 (07:00),Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,4,0,0,13,13,2,36,9,8,1,0,0,70,30,32,48.4,Match Report
2017-12-23,15:00 (07:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,1,14,3,21.4,0.07,0.33,15.8,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Match Report,2017-12-23,15:00 (07:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,1,0,1,100.0,1,0.3,+0.3,0,0,0,0,10,21,47.6,19,4,68.4,46.1,8,100.0,59.4,16,2,12.5,0,4.5,Match Report,2017-12-23,15:00 (07:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,357,479,74.5,6407,2755,172,200,86.0,108,141,76.6,56,91,61.5,1,1.1,1.0,13,31,1,1,36,Match Report,2017-12-23,15:00 (07:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,479,425,48,11,2,4,21,22,6,5,1,0,357,6,8,Match Report,2017-12-23,15:00 (07:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,26,19,4,2,1,0,0,2,2,0,0,0,0,0,Match Report,2017-12-23,15:00 (07:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,14,11,9,5,0,3,16,18.8,13,13,5,8,12,26,21,1,Match Report,2017-12-23,15:00 (07:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,51,604,42,171,275,164,25,604,32,19,59.4,13,40.6,279,1559,744,16,14,7,19,6,356,36,Match Report,2017-12-23,15:00 (07:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,0,0,0,8,10,6,21,12,11,0,0,0,64,36,25,59.0,Match Report
2017-12-26,15:00 (07:00),Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,0,8,1,12.5,0.00,0.00,18.0,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Match Report,2017-12-26,15:00 (07:00),Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,7,2,5,71.4,0,2.4,+0.4,0,0,0,0,11,19,57.9,15,3,60.0,49.5,12,83.3,55.4,15,0,0.0,0,7.0,Match Report,2017-12-26,15:00 (07:00),Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,277,368,75.3,6326,2448,93,109,85.3,114,148,77.0,69,98,70.4,0,0.4,0.4,6,19,5,2,23,Match Report,2017-12-26,15:00 (07:00),Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,368,327,39,9,0,7,8,14,1,1,0,0,277,2,4,Match Report,2017-12-26,15:00 (07:00),Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,15,10,1,1,1,2,0,0,0,0,0,0,0,0,Match Report,2017-12-26,15:00 (07:00),Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,13,9,10,3,0,2,15,13.3,13,12,8,4,17,30,34,0,Match Report,2017-12-26,15:00 (07:00),Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,33,471,66,226,180,76,6,471,11,6,54.5,5,45.5,185,1236,712,14,8,1,10,7,277,23,Match Report,2017-12-26,15:00 (07:00),Premier League,Matchweek 20,Tue,Away,L,0,2,Chelsea,1,0,0,8,7,2,8,17,9,0,0,0,46,21,10,67.7,Match Report
2017-12-30,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,0,10,3,30.0,0.00,0.00,18.4,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report,2017-12-30,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,2,0,2,100.0,1,0.7,+0.7,0,0,0,0,6,25,24.0,21,0,85.7,49.4,7,100.0,60.1,16,2,12.5,0,7.8,Match Report,2017-12-30,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,415,550,75.5,7574,2633,179,204,87.7,143,183,78.1,64,113,56.6,0,0.2,0.3,4,31,4,1,32,Match Report,2017-12-30,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,550,502,46,11,0,13,22,21,6,4,2,0,415,2,11,Match Report,2017-12-30,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,17,9,4,3,0,1,0,0,0,0,0,0,0,0,Match Report,2017-12-30,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,13,10,8,5,0,5,17,29.4,12,13,4,9,10,23,40,0,Match Report,2017-12-30,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,54,665,57,199,355,118,15,665,14,10,71.4,4,28.6,300,1462,668,12,14,4,11,8,414,32,Match Report,2017-12-30,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,0,0,Newcastle Utd,2,0,0,10,10,2,22,10,10,0,0,0,73,31,28,52.5,Match Report
2018-01-01,12:30 (04:30),Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,2,15,6,40.0,0.13,0.33,16.6,0,0,0,2.4,2.4,0.16,-0.4,-0.4,Match Report,2018-01-01,12:30 (04:30),Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,8,2,6,75.0,0,1.3,-0.7,0,0,0,0,15,29,51.7,24,4,79.2,46.5,10,100.0,57.1,17,0,0.0,0,8.3,Match Report,2018-01-01,12:30 (04:30),Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,324,440,73.6,6279,2393,132,160,82.5,136,162,84.0,46,91,50.5,2,2.0,1.1,11,15,11,3,31,Match Report,2018-01-01,12:30 (04:30),Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,440,391,48,9,5,6,20,21,5,2,2,1,324,1,9,Match Report,2018-01-01,12:30 (04:30),Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,25,20,0,2,2,0,1,3,2,0,0,1,0,0,Match Report,2018-01-01,12:30 (04:30),Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,23,10,15,7,1,10,27,37.0,17,21,13,8,12,35,35,0,Match Report,2018-01-01,12:30 (04:30),Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,49,584,82,215,233,146,31,584,16,12,75.0,4,25.0,319,1771,913,18,20,3,12,2,322,31,Match Report,2018-01-01,12:30 (04:30),Premier League,Matchweek 22,Mon,Home,D,2,2,Bournemouth,2,0,0,13,9,1,20,12,10,0,0,0,54,25,16,61.0,Match Report
