For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2022-10-22,14:00 (05:00),La Liga,Matchweek 11,Sat,Away,L,1.0,5.0,Rayo Vallecano,0,3,0,0.0,0.0,,16.3,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,Match Report,2022-10-22,14:00 (05:00),La Liga,Matchweek 11,Sat,Away,L,1.0,5.0,Rayo Vallecano,11,5,6,63.6,0,3.5,-1.5,1,1,0,0,6.0,21.0,28.6,20.0,3.0,50.0,47.3,12.0,91.7,71.5,19.0,1.0,5.3,0.0,11.2,Match Report,2022-10-22,14:00 (05:00),La Liga,Matchweek 11,Sat,Away,L,1.0,5.0,Rayo Vallecano,220.0,305.0,72.1,4159.0,1878.0,100.0,119.0,84.0,88.0,109.0,80.7,27.0,68.0,39.7,0,0.2,0.3,2.0,10.0,1.0,0.0,8.0,Match Report,2022-10-22,14:00 (05:00),La Liga,Matchweek 11,Sat,Away,L,1.0,5.0,Rayo Vallecano,305.0,251.0,54.0,16.0,1.0,1.0,6,19.0,1.0,1.0,0.0,0.0,220.0,0.0,3.0,Match Report,2022-10-22,14:00 (05:00),La Liga,Matchweek 11,Sat,Away,L,1.0,5.0,Rayo Vallecano,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-10-22,14:00 (05:00),La Liga,Matchweek 11,Sat,Away,L,1.0,5.0,Rayo Vallecano,9.0,7,7.0,1.0,1.0,6.0,14.0,42.9,8.0,14.0,5.0,9.0,5,14,21.0,0.0,Match Report,2022-10-22,14:00 (05:00),La Liga,Matchweek 11,Sat,Away,L,1.0,5.0,Rayo Vallecano,38.0,391.0,65.0,183.0,164.0,45.0,5.0,391.0,4.0,1.0,25.0,3.0,75.0,188.0,801.0,337.0,3.0,1.0,0.0,11.0,14.0,218.0,8.0,Match Report,2022-10-22,14:00 (05:00),La Liga,Matchweek 11,Sat,Away,L,1.0,5.0,Rayo Vallecano,4,2,1,12,13,0,6,5,7,0.0,1.0,0,33.0,10.0,9.0,52.6,Match Report
2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Home,W,3.0,2.0,Atlético Madrid,3,10,7,70.0,0.3,0.43,14.7,0.0,0,0,1.1,1.1,0.11,1.9,1.9,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Home,W,3.0,2.0,Atlético Madrid,8,2,6,75.0,0,1.3,-0.7,0,0,0,0,7.0,19.0,36.8,19.0,8.0,52.6,45.1,9.0,100.0,71.4,15.0,0.0,0.0,0.0,8.0,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Home,W,3.0,2.0,Atlético Madrid,296.0,382.0,77.5,5821.0,2215.0,133.0,148.0,89.9,117.0,135.0,86.7,45.0,85.0,52.9,3,1.1,0.5,10.0,30.0,5.0,1.0,30.0,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Home,W,3.0,2.0,Atlético Madrid,382.0,339.0,43.0,12.0,0.0,6.0,16,14.0,5.0,1.0,3.0,0.0,296.0,0.0,10.0,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Home,W,3.0,2.0,Atlético Madrid,20.0,17.0,2.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Home,W,3.0,2.0,Atlético Madrid,12.0,5,7.0,4.0,1.0,3.0,8.0,37.5,5.0,6.0,2.0,4.0,3,15,22.0,0.0,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Home,W,3.0,2.0,Atlético Madrid,41.0,485.0,55.0,165.0,221.0,106.0,15.0,485.0,17.0,9.0,52.9,7.0,41.2,225.0,1348.0,805.0,23.0,9.0,4.0,14.0,10.0,291.0,29.0,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Home,W,3.0,2.0,Atlético Madrid,2,0,0,15,12,0,16,3,5,0.0,0.0,0,47.0,11.0,9.0,55.0,Match Report
2022-11-05,14:00 (06:00),La Liga,Matchweek 13,Sat,Away,D,0.0,0.0,Getafe,0,15,4,26.7,0.0,0.0,18.6,1.0,0,0,1.4,1.4,0.09,-1.4,-1.4,Match Report,2022-11-05,14:00 (06:00),La Liga,Matchweek 13,Sat,Away,D,0.0,0.0,Getafe,1,0,1,100.0,1,0.1,0.1,0,0,0,0,7.0,25.0,28.0,31.0,4.0,64.5,51.2,5.0,100.0,74.0,19.0,3.0,15.8,0.0,5.0,Match Report,2022-11-05,14:00 (06:00),La Liga,Matchweek 13,Sat,Away,D,0.0,0.0,Getafe,314.0,432.0,72.7,5897.0,1994.0,143.0,165.0,86.7,109.0,130.0,83.8,54.0,113.0,47.8,0,0.7,0.9,9.0,20.0,2.0,2.0,18.0,Match Report,2022-11-05,14:00 (06:00),La Liga,Matchweek 13,Sat,Away,D,0.0,0.0,Getafe,432.0,380.0,50.0,15.0,0.0,3.0,16,24.0,5.0,2.0,2.0,0.0,314.0,2.0,10.0,Match Report,2022-11-05,14:00 (06:00),La Liga,Matchweek 13,Sat,Away,D,0.0,0.0,Getafe,25.0,17.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-11-05,14:00 (06:00),La Liga,Matchweek 13,Sat,Away,D,0.0,0.0,Getafe,12.0,8,8.0,2.0,2.0,7.0,9.0,77.8,2.0,11.0,6.0,5.0,3,15,25.0,0.0,Match Report,2022-11-05,14:00 (06:00),La Liga,Matchweek 13,Sat,Away,D,0.0,0.0,Getafe,47.0,540.0,63.0,218.0,231.0,98.0,19.0,540.0,22.0,10.0,45.5,9.0,40.9,286.0,1319.0,717.0,15.0,10.0,4.0,10.0,6.0,311.0,17.0,Match Report,2022-11-05,14:00 (06:00),La Liga,Matchweek 13,Sat,Away,D,0.0,0.0,Getafe,2,1,1,16,13,2,16,3,8,0.0,0.0,0,55.0,18.0,22.0,45.0,Match Report
2022-11-10,21:30 (12:30),La Liga,Matchweek 14,Thu,Away,L,1.0,2.0,Real Madrid,1,10,5,50.0,0.1,0.2,20.1,0.0,0,0,0.9,0.9,0.1,0.1,0.1,Match Report,2022-11-10,21:30 (12:30),La Liga,Matchweek 14,Thu,Away,L,1.0,2.0,Real Madrid,5,2,3,60.0,0,0.6,-1.4,0,0,0,0,11.0,24.0,45.8,25.0,3.0,52.0,42.1,12.0,91.7,59.5,15.0,0.0,0.0,0.0,5.0,Match Report,2022-11-10,21:30 (12:30),La Liga,Matchweek 14,Thu,Away,L,1.0,2.0,Real Madrid,284.0,367.0,77.4,5458.0,2265.0,127.0,140.0,90.7,112.0,137.0,81.8,38.0,72.0,52.8,0,0.5,0.6,7.0,18.0,5.0,0.0,24.0,Match Report,2022-11-10,21:30 (12:30),La Liga,Matchweek 14,Thu,Away,L,1.0,2.0,Real Madrid,367.0,319.0,48.0,15.0,1.0,6.0,9,17.0,1.0,1.0,0.0,0.0,284.0,0.0,9.0,Match Report,2022-11-10,21:30 (12:30),La Liga,Matchweek 14,Thu,Away,L,1.0,2.0,Real Madrid,16.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2022-11-10,21:30 (12:30),La Liga,Matchweek 14,Thu,Away,L,1.0,2.0,Real Madrid,10.0,8,7.0,3.0,0.0,6.0,18.0,33.3,12.0,15.0,3.0,12.0,6,16,17.0,0.0,Match Report,2022-11-10,21:30 (12:30),La Liga,Matchweek 14,Thu,Away,L,1.0,2.0,Real Madrid,34.0,458.0,61.0,172.0,210.0,80.0,8.0,458.0,11.0,2.0,18.2,8.0,72.7,256.0,1327.0,639.0,15.0,13.0,3.0,11.0,12.0,283.0,24.0,Match Report,2022-11-10,21:30 (12:30),La Liga,Matchweek 14,Thu,Away,L,1.0,2.0,Real Madrid,3,0,0,16,12,0,9,6,8,0.0,0.0,0,38.0,5.0,14.0,26.3,Match Report
2022-11-13,18:30 (09:30),Copa del Rey,First round,Sun,Away,L,2.0,3.0,Real Unión,2,19,7,36.8,0.11,0.29,,,0,0,,,,,,Match Report,2022-11-13,18:30 (09:30),Copa del Rey,First round,Sun,Away,L,2.0,3.0,Real Unión,7,3,4,57.1,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-11-13,18:30 (09:30),Copa del Rey,First round,Sun,Away,L,2.0,3.0,Real Unión,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2022-11-13,18:30 (09:30),Copa del Rey,First round,Sun,Away,L,2.0,3.0,Real Unión,,,,,,,26,,,,,,,,,Match Report,2022-11-13,18:30 (09:30),Copa del Rey,First round,Sun,Away,L,2.0,3.0,Real Unión,,,,,,,,,,,,,,,Match Report,2022-11-13,18:30 (09:30),Copa del Rey,First round,Sun,Away,L,2.0,3.0,Real Unión,,9,,,,,,,,,,,9,0,,,Match Report,2022-11-13,18:30 (09:30),Copa del Rey,First round,Sun,Away,L,2.0,3.0,Real Unión,60.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-11-13,18:30 (09:30),Copa del Rey,First round,Sun,Away,L,2.0,3.0,Real Unión,2,0,0,7,6,3,26,9,9,,,0,,,,,Match Report
2022-12-30,19:15 (10:15),La Liga,Matchweek 15,Fri,Home,D,1.0,1.0,Almería,1,12,6,50.0,0.08,0.17,15.4,0.0,0,0,1.3,1.3,0.11,-0.3,-0.3,Match Report,2022-12-30,19:15 (10:15),La Liga,Matchweek 15,Fri,Home,D,1.0,1.0,Almería,10,1,9,90.0,0,1.7,0.7,0,0,0,0,4.0,19.0,21.1,31.0,9.0,58.1,48.6,3.0,33.3,33.0,7.0,2.0,28.6,0.0,7.0,Match Report,2022-12-30,19:15 (10:15),La Liga,Matchweek 15,Fri,Home,D,1.0,1.0,Almería,368.0,484.0,76.0,7238.0,2548.0,150.0,169.0,88.8,165.0,196.0,84.2,50.0,105.0,47.6,1,1.0,0.7,8.0,29.0,6.0,2.0,29.0,Match Report,2022-12-30,19:15 (10:15),La Liga,Matchweek 15,Fri,Home,D,1.0,1.0,Almería,484.0,431.0,50.0,19.0,0.0,9.0,17,23.0,3.0,1.0,1.0,0.0,368.0,3.0,4.0,Match Report,2022-12-30,19:15 (10:15),La Liga,Matchweek 15,Fri,Home,D,1.0,1.0,Almería,22.0,14.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Match Report,2022-12-30,19:15 (10:15),La Liga,Matchweek 15,Fri,Home,D,1.0,1.0,Almería,20.0,14,12.0,7.0,1.0,13.0,23.0,56.5,10.0,12.0,5.0,7.0,5,25,13.0,1.0,Match Report,2022-12-30,19:15 (10:15),La Liga,Matchweek 15,Fri,Home,D,1.0,1.0,Almería,49.0,582.0,62.0,194.0,272.0,119.0,16.0,582.0,14.0,4.0,28.6,6.0,42.9,339.0,1551.0,884.0,12.0,8.0,4.0,17.0,10.0,365.0,29.0,Match Report,2022-12-30,19:15 (10:15),La Liga,Matchweek 15,Fri,Home,D,1.0,1.0,Almería,2,0,0,7,11,3,17,5,14,0.0,0.0,0,56.0,10.0,15.0,40.0,Match Report
2023-01-06,21:00 (12:00),La Liga,Matchweek 16,Fri,Away,W,1.0,0.0,Valencia,1,6,2,33.3,0.17,0.5,15.5,0.0,0,0,0.4,0.4,0.07,0.6,0.6,Match Report,2023-01-06,21:00 (12:00),La Liga,Matchweek 16,Fri,Away,W,1.0,0.0,Valencia,2,0,2,100.0,1,0.2,0.2,0,0,0,0,9.0,30.0,30.0,25.0,0.0,100.0,56.7,5.0,100.0,69.0,37.0,5.0,13.5,0.0,7.8,Match Report,2023-01-06,21:00 (12:00),La Liga,Matchweek 16,Fri,Away,W,1.0,0.0,Valencia,136.0,227.0,59.9,2615.0,1585.0,60.0,73.0,82.2,50.0,71.0,70.4,20.0,59.0,33.9,1,0.4,0.3,4.0,11.0,3.0,2.0,18.0,Match Report,2023-01-06,21:00 (12:00),La Liga,Matchweek 16,Fri,Away,W,1.0,0.0,Valencia,227.0,185.0,41.0,16.0,0.0,1.0,5,17.0,2.0,1.0,0.0,0.0,136.0,1.0,9.0,Match Report,2023-01-06,21:00 (12:00),La Liga,Matchweek 16,Fri,Away,W,1.0,0.0,Valencia,10.0,6.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-01-06,21:00 (12:00),La Liga,Matchweek 16,Fri,Away,W,1.0,0.0,Valencia,18.0,14,10.0,5.0,3.0,5.0,12.0,41.7,7.0,16.0,6.0,10.0,6,24,52.0,0.0,Match Report,2023-01-06,21:00 (12:00),La Liga,Matchweek 16,Fri,Away,W,1.0,0.0,Valencia,27.0,367.0,85.0,181.0,150.0,43.0,14.0,367.0,12.0,6.0,50.0,6.0,50.0,154.0,732.0,367.0,8.0,7.0,2.0,14.0,19.0,132.0,18.0,Match Report,2023-01-06,21:00 (12:00),La Liga,Matchweek 16,Fri,Away,W,1.0,0.0,Valencia,6,0,0,21,13,1,5,6,14,0.0,0.0,0,51.0,24.0,17.0,58.5,Match Report
2023-01-16,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1.0,1.0,Elche,1,16,3,18.8,0.06,0.33,18.6,1.0,0,0,1.6,1.6,0.1,-0.6,-0.6,Match Report,2023-01-16,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1.0,1.0,Elche,5,1,4,80.0,0,0.5,-0.5,0,0,0,0,12.0,34.0,35.3,23.0,3.0,82.6,54.2,15.0,100.0,69.7,20.0,1.0,5.0,2.0,14.2,Match Report,2023-01-16,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1.0,1.0,Elche,311.0,435.0,71.5,5911.0,2487.0,128.0,151.0,84.8,137.0,167.0,82.0,40.0,93.0,43.0,0,1.3,0.6,10.0,26.0,7.0,4.0,29.0,Match Report,2023-01-16,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1.0,1.0,Elche,435.0,374.0,60.0,20.0,1.0,5.0,19,20.0,3.0,2.0,1.0,0.0,311.0,1.0,11.0,Match Report,2023-01-16,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1.0,1.0,Elche,28.0,16.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-01-16,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1.0,1.0,Elche,18.0,7,10.0,6.0,2.0,8.0,14.0,57.1,6.0,11.0,1.0,10.0,6,24,17.0,0.0,Match Report,2023-01-16,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1.0,1.0,Elche,50.0,541.0,60.0,177.0,251.0,118.0,16.0,541.0,13.0,7.0,53.8,5.0,38.5,298.0,1388.0,682.0,5.0,11.0,0.0,14.0,9.0,310.0,29.0,Match Report,2023-01-16,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1.0,1.0,Elche,3,0,0,11,21,1,19,6,7,0.0,0.0,0,58.0,15.0,16.0,48.4,Match Report
2023-01-21,21:00 (12:00),La Liga,Matchweek 18,Sat,Away,L,0.0,1.0,Sevilla,0,4,1,25.0,0.0,0.0,31.1,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Match Report,2023-01-21,21:00 (12:00),La Liga,Matchweek 18,Sat,Away,L,0.0,1.0,Sevilla,8,1,7,100.0,0,1.8,0.8,1,1,0,0,5.0,31.0,16.1,29.0,2.0,72.4,50.7,11.0,90.9,65.1,23.0,2.0,8.7,0.0,5.0,Match Report,2023-01-21,21:00 (12:00),La Liga,Matchweek 18,Sat,Away,L,0.0,1.0,Sevilla,159.0,251.0,63.3,3058.0,1404.0,68.0,88.0,77.3,54.0,74.0,73.0,28.0,70.0,40.0,0,0.1,0.1,3.0,13.0,0.0,0.0,8.0,Match Report,2023-01-21,21:00 (12:00),La Liga,Matchweek 18,Sat,Away,L,0.0,1.0,Sevilla,251.0,202.0,48.0,20.0,0.0,5.0,4,14.0,1.0,1.0,0.0,0.0,159.0,1.0,5.0,Match Report,2023-01-21,21:00 (12:00),La Liga,Matchweek 18,Sat,Away,L,0.0,1.0,Sevilla,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-01-21,21:00 (12:00),La Liga,Matchweek 18,Sat,Away,L,0.0,1.0,Sevilla,20.0,11,17.0,2.0,1.0,11.0,17.0,64.7,6.0,12.0,5.0,7.0,9,29,31.0,0.0,Match Report,2023-01-21,21:00 (12:00),La Liga,Matchweek 18,Sat,Away,L,0.0,1.0,Sevilla,25.0,367.0,91.0,208.0,126.0,37.0,4.0,367.0,9.0,0.0,0.0,8.0,88.9,164.0,733.0,377.0,4.0,1.0,2.0,13.0,15.0,158.0,7.0,Match Report,2023-01-21,21:00 (12:00),La Liga,Matchweek 18,Sat,Away,L,0.0,1.0,Sevilla,4,1,1,14,15,1,4,9,11,0.0,1.0,0,46.0,7.0,15.0,31.8,Match Report
2023-01-28,14:00 (05:00),La Liga,Matchweek 19,Sat,Home,W,2.0,0.0,Mallorca,2,10,3,30.0,0.1,0.33,19.5,0.0,1,1,1.9,1.1,0.11,0.1,-0.1,Match Report,2023-01-28,14:00 (05:00),La Liga,Matchweek 19,Sat,Home,W,2.0,0.0,Mallorca,2,0,2,100.0,1,0.3,0.3,0,0,0,0,5.0,35.0,14.3,27.0,1.0,77.8,52.7,14.0,100.0,67.7,16.0,2.0,12.5,0.0,8.9,Match Report,2023-01-28,14:00 (05:00),La Liga,Matchweek 19,Sat,Home,W,2.0,0.0,Mallorca,252.0,386.0,65.3,4966.0,1911.0,103.0,133.0,77.4,103.0,127.0,81.1,39.0,105.0,37.1,1,0.8,1.1,6.0,19.0,6.0,2.0,27.0,Match Report,2023-01-28,14:00 (05:00),La Liga,Matchweek 19,Sat,Home,W,2.0,0.0,Mallorca,386.0,333.0,53.0,14.0,0.0,5.0,22,18.0,6.0,2.0,2.0,1.0,252.0,0.0,10.0,Match Report,2023-01-28,14:00 (05:00),La Liga,Matchweek 19,Sat,Home,W,2.0,0.0,Mallorca,17.0,13.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Match Report,2023-01-28,14:00 (05:00),La Liga,Matchweek 19,Sat,Home,W,2.0,0.0,Mallorca,16.0,11,7.0,7.0,2.0,7.0,16.0,43.8,9.0,8.0,1.0,7.0,6,22,24.0,0.0,Match Report,2023-01-28,14:00 (05:00),La Liga,Matchweek 19,Sat,Home,W,2.0,0.0,Mallorca,43.0,486.0,64.0,151.0,237.0,106.0,18.0,485.0,13.0,4.0,30.8,6.0,46.2,182.0,984.0,470.0,8.0,6.0,1.0,13.0,6.0,250.0,26.0,Match Report,2023-01-28,14:00 (05:00),La Liga,Matchweek 19,Sat,Home,W,2.0,0.0,Mallorca,2,0,0,13,11,0,22,6,11,0.0,0.0,0,51.0,19.0,30.0,38.8,Match Report
2023-02-03,21:00 (12:00),La Liga,Matchweek 20,Fri,Away,L,1.0,4.0,Athletic Club,1,15,3,20.0,0.07,0.33,17.8,1.0,0,0,1.6,1.6,0.1,-0.6,-0.6,Match Report,2023-02-03,21:00 (12:00),La Liga,Matchweek 20,Fri,Away,L,1.0,4.0,Athletic Club,9,4,5,55.6,0,2.9,-1.1,0,0,0,0,5.0,14.0,35.7,32.0,5.0,34.4,33.6,6.0,50.0,45.2,8.0,0.0,0.0,2.0,16.3,Match Report,2023-02-03,21:00 (12:00),La Liga,Matchweek 20,Fri,Away,L,1.0,4.0,Athletic Club,432.0,534.0,80.9,7802.0,2613.0,212.0,234.0,90.6,164.0,199.0,82.4,52.0,81.0,64.2,1,1.4,1.0,11.0,34.0,9.0,4.0,41.0,Match Report,2023-02-03,21:00 (12:00),La Liga,Matchweek 20,Fri,Away,L,1.0,4.0,Athletic Club,534.0,484.0,47.0,14.0,0.0,9.0,21,19.0,3.0,3.0,0.0,0.0,432.0,3.0,13.0,Match Report,2023-02-03,21:00 (12:00),La Liga,Matchweek 20,Fri,Away,L,1.0,4.0,Athletic Club,26.0,20.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2023-02-03,21:00 (12:00),La Liga,Matchweek 20,Fri,Away,L,1.0,4.0,Athletic Club,16.0,7,6.0,6.0,4.0,9.0,17.0,52.9,8.0,8.0,3.0,5.0,9,25,13.0,1.0,Match Report,2023-02-03,21:00 (12:00),La Liga,Matchweek 20,Fri,Away,L,1.0,4.0,Athletic Club,58.0,624.0,55.0,197.0,300.0,135.0,21.0,624.0,13.0,10.0,76.9,2.0,15.4,299.0,1740.0,968.0,13.0,13.0,4.0,16.0,3.0,429.0,40.0,Match Report,2023-02-03,21:00 (12:00),La Liga,Matchweek 20,Fri,Away,L,1.0,4.0,Athletic Club,1,0,0,12,12,3,21,9,7,0.0,0.0,0,52.0,15.0,13.0,53.6,Match Report
2023-02-10,21:00 (12:00),La Liga,Matchweek 21,Fri,Home,W,2.0,0.0,Girona,2,12,3,25.0,0.17,0.67,18.7,0.0,0,0,0.7,0.7,0.06,1.3,1.3,Match Report,2023-02-10,21:00 (12:00),La Liga,Matchweek 21,Fri,Home,W,2.0,0.0,Girona,1,0,1,100.0,1,0.1,0.1,0,0,0,0,6.0,22.0,27.3,20.0,2.0,70.0,47.7,8.0,100.0,67.8,11.0,2.0,18.2,1.0,11.7,Match Report,2023-02-10,21:00 (12:00),La Liga,Matchweek 21,Fri,Home,W,2.0,0.0,Girona,272.0,370.0,73.5,4242.0,1903.0,155.0,170.0,91.2,80.0,98.0,81.6,23.0,76.0,30.3,2,0.7,0.5,10.0,26.0,4.0,0.0,24.0,Match Report,2023-02-10,21:00 (12:00),La Liga,Matchweek 21,Fri,Home,W,2.0,0.0,Girona,370.0,325.0,43.0,11.0,1.0,1.0,15,18.0,5.0,4.0,0.0,0.0,272.0,2.0,6.0,Match Report,2023-02-10,21:00 (12:00),La Liga,Matchweek 21,Fri,Home,W,2.0,0.0,Girona,22.0,17.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Match Report,2023-02-10,21:00 (12:00),La Liga,Matchweek 21,Fri,Home,W,2.0,0.0,Girona,26.0,18,8.0,16.0,2.0,11.0,27.0,40.7,16.0,6.0,2.0,4.0,4,30,17.0,0.0,Match Report,2023-02-10,21:00 (12:00),La Liga,Matchweek 21,Fri,Home,W,2.0,0.0,Girona,43.0,475.0,42.0,124.0,213.0,143.0,15.0,475.0,23.0,13.0,56.5,7.0,30.4,234.0,1142.0,521.0,13.0,8.0,3.0,17.0,6.0,270.0,24.0,Match Report,2023-02-10,21:00 (12:00),La Liga,Matchweek 21,Fri,Home,W,2.0,0.0,Girona,4,0,0,17,11,2,15,4,18,0.0,0.0,0,65.0,10.0,11.0,47.6,Match Report
