For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2024-01-03,21:30 (12:30),La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,3,18,12,66.7,0.17,0.25,12.0,0,0,0,2.3,2.3,0.13,+0.7,+0.7,Match Report,2024-01-03,21:30 (12:30),La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,9,4,5,55.6,0,2.7,-1.3,0,0,0,0,5,7,71.4,20,7,20.0,27.8,4,75.0,46.8,13,0,0.0,1,24.0,Match Report,2024-01-03,21:30 (12:30),La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,421,504,83.5,6656,2495,226,245,92.2,145,169,85.8,34,57,59.6,3,2.0,1.5,12,36,17,5,46,Match Report,2024-01-03,21:30 (12:30),La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,504,474,28,7,2,2,26,4,8,3,5,0,421,2,8,Match Report,2024-01-03,21:30 (12:30),La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,32,26,0,3,3,0,0,6,5,0,1,0,0,0,Match Report,2024-01-03,21:30 (12:30),La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,21,16,8,7,6,12,28,42.9,16,9,3,6,4,25,20,1,Match Report,2024-01-03,21:30 (12:30),La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,48,613,66,195,237,188,36,613,10,5,50.0,5,50.0,431,2355,1034,24,19,4,11,7,419,45,Match Report,2024-01-03,21:30 (12:30),La Liga,Matchweek 19,Wed,Away,L,3,4,Girona,1,0,0,10,8,2,26,4,16,0,0,0,58,7,9,43.8,Match Report
2024-01-06,16:00 (07:00),Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,3,12,3,25.0,0.25,1.00,,,0,0,,,,,,Match Report,2024-01-06,16:00 (07:00),Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,1,1,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2024-01-06,16:00 (07:00),Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,,,,,,,,,,,,,,,3,,,,,,,,Match Report,2024-01-06,16:00 (07:00),Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,,,,,,,18,,,,,,,,,Match Report,2024-01-06,16:00 (07:00),Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,,,,,,,,,,,,,,,Match Report,2024-01-06,16:00 (07:00),Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,,12,,,,,,,,,,,9,0,,,Match Report,2024-01-06,16:00 (07:00),Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,61,,,,,,,,,,,,,,,,,,,,,,,Match Report,2024-01-06,16:00 (07:00),Copa del Rey,Round of 32,Sat,Away,W,3,1,Lugo,1,0,0,7,8,5,18,9,12,,,0,,,,,Match Report
2024-01-10,22:00 (11:00),Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,2,11,6,54.5,0.18,0.33,,,0,0,,,,,,Match Report,2024-01-10,22:00 (11:00),Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,10,5,5,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2024-01-10,22:00 (11:00),Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2024-01-10,22:00 (11:00),Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,,,,,,,18,,,,,,,,,Match Report,2024-01-10,22:00 (11:00),Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,,,,,,,,,,,,,,,Match Report,2024-01-10,22:00 (11:00),Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,,15,,,,,,,,,,,15,0,,,Match Report,2024-01-10,22:00 (11:00),Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,44,,,,,,,,,,,,,,,,,,,,,,,Match Report,2024-01-10,22:00 (11:00),Supercopa de España,Semi-finals,Wed,Away,L,3,5,Real Madrid,0,0,0,19,10,2,18,15,15,,,0,,,,,Match Report
2024-01-18,21:30 (12:30),Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,4,18,12,66.7,0.22,0.33,,,0,0,,,,,,Match Report,2024-01-18,21:30 (12:30),Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,9,2,7,77.8,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2024-01-18,21:30 (12:30),Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2024-01-18,21:30 (12:30),Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,,,,,,,16,,,,,,,,,Match Report,2024-01-18,21:30 (12:30),Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,,,,,,,,,,,,,,,Match Report,2024-01-18,21:30 (12:30),Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,,22,,,,,,,,,,,15,0,,,Match Report,2024-01-18,21:30 (12:30),Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,41,,,,,,,,,,,,,,,,,,,,,,,Match Report,2024-01-18,21:30 (12:30),Copa del Rey,Round of 16,Thu,Home,W,4,2,Real Madrid,6,0,0,20,12,3,16,15,22,,,1,,,,,Match Report
2024-01-22,21:00 (12:00),La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,1,10,5,50.0,0.10,0.20,15.3,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Match Report,2024-01-22,21:00 (12:00),La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,1,0,1,100.0,1,0.1,+0.1,0,0,0,0,2,7,28.6,18,9,22.2,33.3,9,33.3,31.1,23,4,17.4,0,10.0,Match Report,2024-01-22,21:00 (12:00),La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,464,542,85.6,7759,2921,224,243,92.2,178,195,91.3,40,63,63.5,1,0.5,0.6,8,34,13,3,37,Match Report,2024-01-22,21:00 (12:00),La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,542,500,36,11,0,6,16,13,2,0,1,0,464,6,11,Match Report,2024-01-22,21:00 (12:00),La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,18,16,1,0,1,0,0,2,2,0,0,0,0,0,Match Report,2024-01-22,21:00 (12:00),La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,14,8,5,8,1,5,15,33.3,10,19,7,12,4,18,35,1,Match Report,2024-01-22,21:00 (12:00),La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,47,656,73,239,280,140,24,656,11,3,27.3,8,72.7,344,1825,1065,25,19,5,13,8,462,37,Match Report,2024-01-22,21:00 (12:00),La Liga,Matchweek 21,Mon,Away,W,1,0,Granada,2,0,0,16,9,6,16,4,8,0,0,0,40,9,10,47.4,Match Report
2024-01-25,21:00 (12:00),Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,1,11,5,45.5,0.09,0.20,,,0,1,,,,,,Match Report,2024-01-25,21:00 (12:00),Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,1,0,1,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2024-01-25,21:00 (12:00),Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2024-01-25,21:00 (12:00),Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,,,,,,,23,,,,,,,,,Match Report,2024-01-25,21:00 (12:00),Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,,,,,,,,,,,,,,,Match Report,2024-01-25,21:00 (12:00),Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,,10,,,,,,,,,,,10,0,,,Match Report,2024-01-25,21:00 (12:00),Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,57,,,,,,,,,,,,,,,,,,,,,,,Match Report,2024-01-25,21:00 (12:00),Copa del Rey,Quarter-finals,Thu,Home,W,1,0,Sevilla,3,0,0,15,13,5,23,10,10,,,0,,,,,Match Report
2024-01-28,21:00 (12:00),La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,2,12,8,66.7,0.17,0.25,13.7,1,0,0,2.4,2.4,0.20,-0.4,-0.4,Match Report,2024-01-28,21:00 (12:00),La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,3,0,3,100.0,1,0.8,+0.8,0,0,0,0,2,6,33.3,15,1,26.7,31.9,6,33.3,42.0,14,0,0.0,0,3.0,Match Report,2024-01-28,21:00 (12:00),La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,568,649,87.5,9278,3069,279,303,92.1,208,233,89.3,55,74,74.3,2,2.3,1.9,11,47,16,3,56,Match Report,2024-01-28,21:00 (12:00),La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,649,608,40,10,3,4,10,20,3,2,1,0,568,1,3,Match Report,2024-01-28,21:00 (12:00),La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,23,20,1,1,0,0,1,4,4,0,0,0,0,0,Match Report,2024-01-28,21:00 (12:00),La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,18,13,7,8,3,7,14,50.0,7,14,3,11,8,26,20,0,Match Report,2024-01-28,21:00 (12:00),La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,54,769,49,225,388,159,32,769,17,9,52.9,7,41.2,455,2045,1070,27,15,8,16,12,564,54,Match Report,2024-01-28,21:00 (12:00),La Liga,Matchweek 22,Sun,Home,W,2,0,Valencia,2,0,0,9,8,1,10,8,13,0,0,0,48,10,8,55.6,Match Report
2024-01-31,21:00 (12:00),La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,2,8,3,37.5,0.25,0.67,13.4,0,0,0,1.0,1.0,0.13,+1.0,+1.0,Match Report,2024-01-31,21:00 (12:00),La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,2,1,1,50.0,0,0.4,-0.6,0,0,0,0,2,4,50.0,21,5,14.3,26.7,8,12.5,17.4,14,0,0.0,0,,Match Report,2024-01-31,21:00 (12:00),La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,425,533,79.7,6929,2764,225,254,88.6,165,203,81.3,27,50,54.0,2,0.9,0.5,6,22,8,2,33,Match Report,2024-01-31,21:00 (12:00),La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,533,475,51,13,2,1,17,23,5,3,1,0,425,7,8,Match Report,2024-01-31,21:00 (12:00),La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,13,11,1,0,0,1,0,4,2,1,0,0,1,0,Match Report,2024-01-31,21:00 (12:00),La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,22,16,7,13,2,13,22,59.1,9,14,4,10,8,30,17,1,Match Report,2024-01-31,21:00 (12:00),La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,54,641,63,213,323,114,17,641,16,9,56.3,6,37.5,340,2213,1275,25,15,2,19,7,418,32,Match Report,2024-01-31,21:00 (12:00),La Liga,Matchweek 20,Wed,Home,W,2,1,Rayo Vallecano,0,0,0,11,13,7,17,8,16,0,0,0,61,17,7,70.8,Match Report
2024-02-04,21:00 (12:00),La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,1,10,5,50.0,0.10,0.20,11.7,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Match Report,2024-02-04,21:00 (12:00),La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,4,1,3,75.0,0,1.3,+0.3,0,0,0,0,1,5,20.0,16,6,18.8,24.7,11,18.2,27.9,7,0,0.0,1,25.0,Match Report,2024-02-04,21:00 (12:00),La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,506,581,87.1,8114,2797,239,255,93.7,212,230,92.2,32,56,57.1,1,1.1,1.9,9,36,11,3,50,Match Report,2024-02-04,21:00 (12:00),La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,581,530,50,8,1,4,25,21,8,3,3,0,506,1,14,Match Report,2024-02-04,21:00 (12:00),La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,19,13,2,0,3,0,1,2,2,0,0,0,0,0,Match Report,2024-02-04,21:00 (12:00),La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,25,15,12,8,5,11,27,40.7,16,13,6,7,4,29,14,0,Match Report,2024-02-04,21:00 (12:00),La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,46,670,69,202,321,150,25,670,10,5,50.0,3,30.0,404,1873,1037,19,14,3,15,16,502,49,Match Report,2024-02-04,21:00 (12:00),La Liga,Matchweek 23,Sun,Away,D,1,1,Real Madrid,4,0,0,15,5,1,25,4,15,0,0,0,38,6,6,50.0,Match Report
2024-02-07,21:30 (12:30),Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,0,20,5,25.0,0.00,0.00,,,0,0,,,,,,Match Report,2024-02-07,21:30 (12:30),Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,2,1,2,100.0,0,,,1,1,0,0,,,,,,,,,,,,,,,,Match Report,2024-02-07,21:30 (12:30),Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2024-02-07,21:30 (12:30),Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,,,,,,,34,,,,,,,,,Match Report,2024-02-07,21:30 (12:30),Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,,,,,,,,,,,,,,,Match Report,2024-02-07,21:30 (12:30),Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,,11,,,,,,,,,,,6,0,,,Match Report,2024-02-07,21:30 (12:30),Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,68,,,,,,,,,,,,,,,,,,,,,,,Match Report,2024-02-07,21:30 (12:30),Copa del Rey,Semi-finals,Wed,Home,L,0,1,Athletic Club,2,0,0,9,18,4,34,6,11,,,0,,,,,Match Report
2024-02-11,18:30 (09:30),La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,0,16,4,25.0,0.00,0.00,18.6,0,0,0,1.5,1.5,0.10,-1.5,-1.5,Match Report,2024-02-11,18:30 (09:30),La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,6,1,5,83.3,0,2.4,+1.4,0,0,0,0,0,3,0.0,19,7,10.5,23.2,6,16.7,27.2,12,1,8.3,0,4.3,Match Report,2024-02-11,18:30 (09:30),La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,576,673,85.6,9333,3478,280,308,90.9,244,270,90.4,35,57,61.4,0,1.1,1.3,12,52,17,3,74,Match Report,2024-02-11,18:30 (09:30),La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,673,618,51,10,5,2,22,26,7,0,2,0,576,4,16,Match Report,2024-02-11,18:30 (09:30),La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,30,25,1,2,0,1,1,0,0,0,0,0,0,0,Match Report,2024-02-11,18:30 (09:30),La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,15,8,7,5,3,8,21,38.1,13,9,1,8,5,20,17,1,Match Report,2024-02-11,18:30 (09:30),La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,61,775,53,214,376,190,31,775,18,10,55.6,8,44.4,403,2644,1446,30,19,6,13,15,575,74,Match Report,2024-02-11,18:30 (09:30),La Liga,Matchweek 24,Sun,Away,L,0,1,Sevilla,1,0,0,5,8,4,22,5,8,0,0,0,53,7,15,31.8,Match Report
For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
2024-02-17,14:00 (05:00),La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,5,12,6,50.0,0.33,0.67,18.8,1,1,1,3.5,2.7,0.22,+1.5,+1.3,Match Report,2024-02-17,14:00 (05:00),La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,2,0,2,100.0,1,1.0,+1.0,0,0,0,0,7,17,41.2,19,2,63.2,41.6,6,83.3,56.3,9,1,11.1,0,8.0,Match Report,2024-02-17,14:00 (05:00),La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,263,365,72.1,4363,1852,158,196,80.6,76,100,76.0,26,54,48.1,3,1.9,1.2,8,21,6,2,22,Match Report,2024-02-17,14:00 (05:00),La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,365,324,37,7,2,2,8,20,3,2,1,0,263,4,4,Match Report,2024-02-17,14:00 (05:00),La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,23,15,2,2,0,2,2,10,8,0,0,0,1,1,Match Report,2024-02-17,14:00 (05:00),La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,21,14,5,13,3,10,18,55.6,8,11,3,8,10,31,23,0,Match Report,2024-02-17,14:00 (05:00),La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,36,476,44,149,215,117,19,475,11,5,45.5,5,45.5,255,1211,480,13,11,5,15,5,259,22,Match Report,2024-02-17,14:00 (05:00),La Liga,Matchweek 25,Sat,Home,W,5,0,Las Palmas,2,0,0,19,9,4,8,10,14,1,0,0,60,17,14,54.8,Match Report
