For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,0,19,7,36.8,0.00,0.00,15.7,0,0,0,1.7,1.7,0.09,-1.7,-1.7,Match Report,2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,0,0,0,,1,0.0,0.0,0,0,0,0,1,4,25.0,23,3,8.7,24.7,6,33.3,34.2,7,0,0.0,3,32.7,Match Report,2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,578,682,84.8,9929,3026,250,278,89.9,250,277,90.3,50,80,62.5,0,1.3,1.1,16,42,14,3,52,Match Report,2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,682,623,58,14,3,7,27,28,9,2,5,0,578,1,10,Match Report,2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,35,24,5,1,3,2,0,0,0,0,0,0,0,0,Match Report,2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,11,7,4,6,1,5,9,55.6,4,12,0,12,7,18,9,0,Match Report,2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,70,782,38,177,379,229,39,782,14,2,14.3,8,57.1,487,2180,1027,18,14,4,16,5,571,51,Match Report,2022-10-18,19:30 (11:30),Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,3,0,0,10,13,1,27,7,7,0,0,0,41,16,15,51.6,Match Report
2022-10-22,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,1,8,2,25.0,0.13,0.50,19.8,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Match Report,2022-10-22,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,4,3,1,50.0,0,2.0,-1.0,1,1,0,0,3,11,27.3,36,6,25.0,33.4,9,22.2,22.7,9,0,0.0,0,,Match Report,2022-10-22,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,427,519,82.3,8050,2553,157,174,90.2,221,248,89.1,42,74,56.8,1,0.4,0.4,6,28,6,0,37,Match Report,2022-10-22,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,519,466,49,11,1,3,16,22,3,2,1,0,427,4,9,Match Report,2022-10-22,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,14,10,1,2,0,0,1,2,2,0,0,0,0,0,Match Report,2022-10-22,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,16,6,9,6,1,5,13,38.5,8,7,3,4,9,25,12,1,Match Report,2022-10-22,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,52,601,97,242,224,139,14,601,18,7,38.9,7,38.9,340,1266,531,9,9,4,12,7,423,36,Match Report,2022-10-22,15:00 (07:00),Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,3,0,0,12,11,4,16,9,6,0,1,0,46,8,1,88.9,Match Report
2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,2,19,7,36.8,0.11,0.29,15.9,0,0,0,2.4,2.4,0.13,-0.4,-0.4,Match Report,2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,7,1,6,85.7,0,1.5,+0.5,0,0,0,0,3,9,33.3,25,7,24.0,32.5,9,33.3,34.6,17,2,11.8,0,7.0,Match Report,2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,299,387,77.3,5315,2332,152,174,87.4,100,126,79.4,40,66,60.6,1,2.1,0.4,16,21,9,3,24,Match Report,2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,387,348,39,6,1,2,17,14,8,6,0,0,299,0,9,Match Report,2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,31,23,1,3,4,0,0,3,0,0,2,1,0,0,Match Report,2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,18,11,15,3,0,9,11,81.8,2,19,3,16,6,24,24,0,Match Report,2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,41,520,92,223,190,112,28,520,12,8,66.7,3,25.0,242,1239,669,14,7,6,15,5,295,22,Match Report,2022-10-29,15:00 (07:00),Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,1,0,0,16,6,0,17,6,11,0,0,0,50,11,12,47.8,Match Report
2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,3,19,8,42.1,0.16,0.38,17.2,3,0,0,1.5,1.5,0.08,+1.5,+1.5,Match Report,2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,5,2,3,80.0,0,2.2,+0.2,1,1,0,0,2,4,50.0,27,7,14.8,22.7,2,0.0,8.5,10,0,0.0,1,11.4,Match Report,2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,618,696,88.8,9865,2921,327,343,95.3,231,255,90.6,42,59,71.2,2,0.9,1.9,11,46,11,1,61,Match Report,2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,696,652,43,13,1,1,19,16,9,4,4,0,618,1,13,Match Report,2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,33,21,4,1,2,4,1,6,5,0,1,0,0,0,Match Report,2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,14,11,6,5,3,7,13,53.8,6,6,1,5,5,19,13,0,Match Report,2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,71,779,58,211,360,211,34,779,18,9,50.0,8,44.4,614,3014,1614,29,12,7,10,10,615,61,Match Report,2022-11-05,15:00 (08:00),Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,0,0,0,11,15,1,19,5,11,0,1,0,47,15,8,65.2,Match Report
2022-11-09,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,3,13,4,30.8,0.15,0.50,,,1,1,,,,,,Match Report,2022-11-09,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,4,1,3,75.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-11-09,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2022-11-09,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,,,,,,,3,,,,,,,,,Match Report,2022-11-09,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,,,,,,,,,,,,,,,Match Report,2022-11-09,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,,14,,,,,,,,,,,12,0,,,Match Report,2022-11-09,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,43,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-11-09,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,2,0,0,8,13,0,3,12,14,,,0,,,,,Match Report
2022-11-13,14:00 (06:00),Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,1,7,2,28.6,0.14,0.50,18.2,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Match Report,2022-11-13,14:00 (06:00),Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,2,2,0,50.0,0,1.4,-0.6,1,1,0,0,3,4,75.0,27,2,14.8,25.2,4,0.0,19.5,3,0,0.0,2,25.5,Match Report,2022-11-13,14:00 (06:00),Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,483,584,82.7,8302,2487,220,248,88.7,201,228,88.2,49,78,62.8,0,0.3,0.6,4,42,10,4,41,Match Report,2022-11-13,14:00 (06:00),Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,584,524,57,12,0,6,26,27,11,7,1,0,483,3,7,Match Report,2022-11-13,14:00 (06:00),Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,8,8,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,2022-11-13,14:00 (06:00),Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,14,6,2,6,6,5,10,50.0,5,12,3,9,15,29,7,1,Match Report,2022-11-13,14:00 (06:00),Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,65,688,43,160,338,195,18,688,16,3,18.8,10,62.5,433,1726,1003,15,7,2,14,13,479,40,Match Report,2022-11-13,14:00 (06:00),Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,2,0,0,14,11,3,26,15,6,0,1,0,54,10,8,55.6,Match Report
2022-12-21,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,0,18,6,33.3,0.00,0.00,,,0,0,,,,,,Match Report,2022-12-21,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,2,0,2,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-12-21,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2022-12-21,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,,,,,,,22,,,,,,,,,Match Report,2022-12-21,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,,,,,,,,,,,,,,,Match Report,2022-12-21,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,,11,,,,,,,,,,,3,0,,,Match Report,2022-12-21,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,77,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-12-21,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,0,0,0,8,12,2,22,3,11,,,0,,,,,Match Report
2022-12-26,15:00 (07:00),Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,2,7,4,57.1,0.29,0.50,13.7,0,0,0,0.6,0.6,0.09,+1.4,+1.4,Match Report,2022-12-26,15:00 (07:00),Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,4,1,2,75.0,0,1.2,+0.2,1,0,1,0,2,8,25.0,42,7,16.7,24.5,5,20.0,19.8,16,0,0.0,0,2.0,Match Report,2022-12-26,15:00 (07:00),Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,620,721,86.0,9877,3400,324,345,93.9,218,247,88.3,46,76,60.5,2,0.6,1.1,7,33,12,3,47,Match Report,2022-12-26,15:00 (07:00),Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,721,681,39,9,0,6,12,21,2,1,1,0,620,1,14,Match Report,2022-12-26,15:00 (07:00),Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,14,13,0,1,0,0,0,4,4,0,0,0,0,0,Match Report,2022-12-26,15:00 (07:00),Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,21,8,13,7,1,15,25,60.0,10,11,3,8,6,27,12,0,Match Report,2022-12-26,15:00 (07:00),Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,66,813,89,313,359,147,25,813,23,11,47.8,9,39.1,620,2790,1292,15,13,5,12,7,617,46,Match Report,2022-12-26,15:00 (07:00),Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,2,0,0,10,9,1,12,6,8,0,1,0,55,16,14,53.3,Match Report
2022-12-31,17:30 (09:30),Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,2,9,5,55.6,0.22,0.40,13.5,0,0,0,1.2,1.2,0.13,+0.8,+0.8,Match Report,2022-12-31,17:30 (09:30),Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,7,4,3,42.9,0,3.2,-0.8,0,0,0,0,2,9,22.2,31,3,29.0,27.3,5,0.0,12.2,5,0,0.0,2,17.5,Match Report,2022-12-31,17:30 (09:30),Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,557,655,85.0,9158,2598,281,304,92.4,223,251,88.8,41,73,56.2,1,0.8,1.1,6,39,11,1,52,Match Report,2022-12-31,17:30 (09:30),Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,655,596,54,11,2,5,24,26,7,6,0,0,557,5,4,Match Report,2022-12-31,17:30 (09:30),Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,16,15,1,0,0,0,0,4,4,0,0,0,0,0,Match Report,2022-12-31,17:30 (09:30),Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,8,4,4,3,1,5,10,50.0,5,14,4,10,9,17,6,0,Match Report,2022-12-31,17:30 (09:30),Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,68,738,63,227,361,153,24,738,3,0,0.0,3,100.0,450,2737,1589,27,12,6,13,16,554,51,Match Report,2022-12-31,17:30 (09:30),Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,3,0,0,7,10,5,24,9,4,0,0,0,48,12,8,60.0,Match Report
2023-01-03,19:45 (11:45),Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,4,19,8,42.1,0.21,0.50,18.9,1,0,0,2.2,2.2,0.11,+1.8,+1.8,Match Report,2023-01-03,19:45 (11:45),Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,4,1,3,100.0,0,1.3,+0.3,1,1,0,0,1,3,33.3,30,8,3.3,20.1,8,25.0,23.1,16,4,25.0,1,8.3,Match Report,2023-01-03,19:45 (11:45),Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,465,549,84.7,7294,2461,242,266,91.0,178,204,87.3,28,44,63.6,2,1.1,0.5,14,27,5,0,46,Match Report,2023-01-03,19:45 (11:45),Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,549,508,41,9,1,5,9,20,2,2,0,0,465,0,19,Match Report,2023-01-03,19:45 (11:45),Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,35,29,2,1,1,2,0,6,6,0,0,0,0,0,Match Report,2023-01-03,19:45 (11:45),Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,15,10,8,6,1,9,12,75.0,3,6,1,5,8,23,14,0,Match Report,2023-01-03,19:45 (11:45),Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,51,642,71,246,266,134,25,642,10,3,30.0,6,60.0,351,2021,1297,28,15,13,13,10,464,46,Match Report,2023-01-03,19:45 (11:45),Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,1,0,0,10,8,0,9,8,10,0,1,0,46,13,4,76.5,Match Report
2023-01-07,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,5,1,Middlesbrough,5,19,10,52.6,0.26,0.50,,,0,0,,,,,,Match Report,2023-01-07,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,5,1,Middlesbrough,5,1,4,80.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2023-01-07,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,5,1,Middlesbrough,,,,,,,,,,,,,,,4,,,,,,,,Match Report,2023-01-07,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,5,1,Middlesbrough,,,,,,,11,,,,,,,,,Match Report,2023-01-07,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,5,1,Middlesbrough,,,,,,,,,,,,,,,Match Report,2023-01-07,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,5,1,Middlesbrough,,7,,,,,,,,,,,10,0,,,Match Report,2023-01-07,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,5,1,Middlesbrough,68,,,,,,,,,,,,,,,,,,,,,,,Match Report,2023-01-07,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,5,1,Middlesbrough,1,0,0,7,7,2,11,10,7,,,0,,,,,Match Report
2023-01-14,15:00 (07:00),Premier League,Matchweek 20,Sat,Home,W,3,0,Liverpool,3,16,8,50.0,0.19,0.38,16.3,0,0,0,1.9,1.9,0.12,+1.1,+1.1,Match Report,2023-01-14,15:00 (07:00),Premier League,Matchweek 20,Sat,Home,W,3,0,Liverpool,2,0,2,100.0,1,0.7,+0.7,0,0,0,0,1,6,16.7,35,6,14.3,23.9,4,25.0,23.5,3,1,33.3,0,8.0,Match Report,2023-01-14,15:00 (07:00),Premier League,Matchweek 20,Sat,Home,W,3,0,Liverpool,601,696,86.4,9761,3381,297,327,90.8,249,267,93.3,40,65,61.5,2,1.3,0.9,15,37,13,0,53,Match Report,2023-01-14,15:00 (07:00),Premier League,Matchweek 20,Sat,Home,W,3,0,Liverpool,696,643,49,17,2,5,16,20,7,6,0,0,601,4,8,Match Report,2023-01-14,15:00 (07:00),Premier League,Matchweek 20,Sat,Home,W,3,0,Liverpool,31,23,3,2,3,0,0,5,3,0,1,1,0,0,Match Report,2023-01-14,15:00 (07:00),Premier League,Matchweek 20,Sat,Home,W,3,0,Liverpool,16,9,6,8,2,5,10,50.0,5,2,1,1,7,23,7,0,Match Report,2023-01-14,15:00 (07:00),Premier League,Matchweek 20,Sat,Home,W,3,0,Liverpool,61,780,77,309,312,168,36,780,18,10,55.6,5,27.8,507,2523,1336,34,24,12,10,14,597,53,Match Report,2023-01-14,15:00 (07:00),Premier League,Matchweek 20,Sat,Home,W,3,0,Liverpool,1,0,0,9,14,4,16,7,9,0,0,0,58,7,5,58.3,Match Report
2023-01-21,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,2,2,Leicester City,2,13,4,30.8,0.15,0.50,17.0,0,0,0,1.7,1.7,0.16,+0.3,+0.3,Match Report,2023-01-21,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,2,2,Leicester City,2,2,0,0.0,0,1.0,-1.0,0,0,0,0,0,2,0.0,18,3,11.1,20.7,1,0.0,6.0,9,0,0.0,0,10.0,Match Report,2023-01-21,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,2,2,Leicester City,591,683,86.5,10102,2685,260,280,92.9,297,327,90.8,30,51,58.8,2,2.1,1.1,11,60,11,2,66,Match Report,2023-01-21,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,2,2,Leicester City,683,641,40,8,1,3,19,22,6,5,1,0,591,2,14,Match Report,2023-01-21,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,2,2,Leicester City,23,17,1,3,2,0,0,4,4,0,0,0,0,0,Match Report,2023-01-21,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,2,2,Leicester City,11,6,6,4,1,4,7,57.1,3,14,5,9,14,25,10,0,Match Report,2023-01-21,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,2,2,Leicester City,63,776,42,161,420,199,26,776,17,8,47.1,9,52.9,600,3215,1540,23,22,4,10,7,583,65,Match Report,2023-01-21,15:00 (07:00),Premier League,Matchweek 21,Sat,Away,D,2,2,Leicester City,1,0,0,9,9,2,19,14,6,0,0,0,45,8,12,40.0,Match Report
2023-01-29,13:30 (05:30),FA Cup,Fourth round proper,Sun,Home,W,2,1,Liverpool,2,13,6,46.2,0.15,0.33,,,0,0,,,,,,Match Report,2023-01-29,13:30 (05:30),FA Cup,Fourth round proper,Sun,Home,W,2,1,Liverpool,1,1,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2023-01-29,13:30 (05:30),FA Cup,Fourth round proper,Sun,Home,W,2,1,Liverpool,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2023-01-29,13:30 (05:30),FA Cup,Fourth round proper,Sun,Home,W,2,1,Liverpool,,,,,,,19,,,,,,,,,Match Report,2023-01-29,13:30 (05:30),FA Cup,Fourth round proper,Sun,Home,W,2,1,Liverpool,,,,,,,,,,,,,,,Match Report,2023-01-29,13:30 (05:30),FA Cup,Fourth round proper,Sun,Home,W,2,1,Liverpool,,5,,,,,,,,,,,9,0,,,Match Report,2023-01-29,13:30 (05:30),FA Cup,Fourth round proper,Sun,Home,W,2,1,Liverpool,56,,,,,,,,,,,,,,,,,,,,,,,Match Report,2023-01-29,13:30 (05:30),FA Cup,Fourth round proper,Sun,Home,W,2,1,Liverpool,1,0,0,10,14,2,19,9,5,,,0,,,,,Match Report
2023-02-04,15:00 (07:00),Premier League,Matchweek 22,Sat,Home,W,1,0,Bournemouth,1,20,6,30.0,0.05,0.17,16.3,0,0,0,2.2,2.2,0.13,-1.2,-1.2,Match Report,2023-02-04,15:00 (07:00),Premier League,Matchweek 22,Sat,Home,W,1,0,Bournemouth,2,0,2,100.0,1,0.1,+0.1,0,0,0,0,1,6,16.7,29,4,17.2,23.6,11,9.1,14.9,7,0,0.0,2,16.2,Match Report,2023-02-04,15:00 (07:00),Premier League,Matchweek 22,Sat,Home,W,1,0,Bournemouth,631,732,86.2,10841,3077,256,279,91.8,317,349,90.8,40,72,55.6,1,1.3,1.9,12,58,14,3,71,Match Report,2023-02-04,15:00 (07:00),Premier League,Matchweek 22,Sat,Home,W,1,0,Bournemouth,732,690,42,8,1,2,31,15,7,3,3,0,631,0,5,Match Report,2023-02-04,15:00 (07:00),Premier League,Matchweek 22,Sat,Home,W,1,0,Bournemouth,31,25,0,1,5,0,0,2,2,0,0,0,0,0,Match Report,2023-02-04,15:00 (07:00),Premier League,Matchweek 22,Sat,Home,W,1,0,Bournemouth,17,9,13,2,2,10,19,52.6,9,8,3,5,2,19,5,0,Match Report,2023-02-04,15:00 (07:00),Premier League,Matchweek 22,Sat,Home,W,1,0,Bournemouth,71,824,68,203,366,261,36,824,20,9,45.0,8,40.0,557,2914,1756,31,12,7,17,12,625,70,Match Report,2023-02-04,15:00 (07:00),Premier League,Matchweek 22,Sat,Home,W,1,0,Bournemouth,3,0,0,14,7,0,31,2,9,0,0,0,55,7,16,30.4,Match Report
