For Alavés_Date,For Alavés_Time,For Alavés_Comp,For Alavés_Round,For Alavés_Day,For Alavés_Venue,For Alavés_Result,For Alavés_GF,For Alavés_GA,For Alavés_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Alavés_Date,For Alavés_Time,For Alavés_Comp,For Alavés_Round,For Alavés_Day,For Alavés_Venue,For Alavés_Result,For Alavés_GF,For Alavés_GA,For Alavés_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Alavés_Date,For Alavés_Time,For Alavés_Comp,For Alavés_Round,For Alavés_Day,For Alavés_Venue,For Alavés_Result,For Alavés_GF,For Alavés_GA,For Alavés_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Alavés_Date,For Alavés_Time,For Alavés_Comp,For Alavés_Round,For Alavés_Day,For Alavés_Venue,For Alavés_Result,For Alavés_GF,For Alavés_GA,For Alavés_Opponent,For Alavés_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Alavés_Date,For Alavés_Time,For Alavés_Comp,For Alavés_Round,For Alavés_Day,For Alavés_Venue,For Alavés_Result,For Alavés_GF,For Alavés_GA,For Alavés_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Alavés_Date,For Alavés_Time,For Alavés_Comp,For Alavés_Round,For Alavés_Day,For Alavés_Venue,For Alavés_Result,For Alavés_GF,For Alavés_GA,For Alavés_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Alavés_Date,For Alavés_Time,For Alavés_Comp,For Alavés_Round,For Alavés_Day,For Alavés_Venue,For Alavés_Result,For Alavés_GF,For Alavés_GA,For Alavés_Opponent,For Alavés_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Alavés_Date,For Alavés_Time,For Alavés_Comp,For Alavés_Round,For Alavés_Day,For Alavés_Venue,For Alavés_Result,For Alavés_GF,For Alavés_GA,For Alavés_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2017-10-28,13:00 (04:00),La Liga,Matchweek 10,Sat,Home,L,1,2,Valencia,1,16,6,37.5,0.06,0.17,24.5,2,0,0,0.9,0.9,0.06,+0.1,+0.1,Match Report,2017-10-28,13:00 (04:00),La Liga,Matchweek 10,Sat,Home,L,1,2,Valencia,2,2,0,50.0,0,1.5,-0.5,1,1,0,0,10,17,58.8,13,2,53.8,38.3,10,100.0,60.0,14,0,0.0,0,4.0,Match Report,2017-10-28,13:00 (04:00),La Liga,Matchweek 10,Sat,Home,L,1,2,Valencia,281,384,73.2,5511,2273,127,146,87.0,89,116,76.7,51,96,53.1,1,0.6,0.8,8,24,6,3,25,Match Report,2017-10-28,13:00 (04:00),La Liga,Matchweek 10,Sat,Home,L,1,2,Valencia,384,323,60,17,0,6,14,24,6,1,5,0,281,1,8,Match Report,2017-10-28,13:00 (04:00),La Liga,Matchweek 10,Sat,Home,L,1,2,Valencia,23,14,3,0,1,3,2,1,0,1,0,0,0,0,Match Report,2017-10-28,13:00 (04:00),La Liga,Matchweek 10,Sat,Home,L,1,2,Valencia,15,10,4,8,3,5,17,29.4,12,7,1,6,26,41,20,1,Match Report,2017-10-28,13:00 (04:00),La Liga,Matchweek 10,Sat,Home,L,1,2,Valencia,45,502,45,148,233,127,20,502,18,14,77.8,4,22.2,265,1374,628,6,8,4,21,14,278,24,Match Report,2017-10-28,13:00 (04:00),La Liga,Matchweek 10,Sat,Home,L,1,2,Valencia,5,0,0,19,17,1,14,26,10,0,1,0,58,15,18,45.5,Match Report
2017-11-04,18:30 (10:30),La Liga,Matchweek 11,Sat,Home,W,1,0,Espanyol,1,17,5,29.4,0.06,0.20,23.3,1,0,0,0.7,0.7,0.04,+0.3,+0.3,Match Report,2017-11-04,18:30 (10:30),La Liga,Matchweek 11,Sat,Home,W,1,0,Espanyol,3,0,3,100.0,1,0.7,+0.7,0,0,0,0,13,25,52.0,20,2,90.0,54.4,7,100.0,63.7,21,2,9.5,0,9.0,Match Report,2017-11-04,18:30 (10:30),La Liga,Matchweek 11,Sat,Home,W,1,0,Espanyol,208,293,71.0,4442,2018,88,108,81.5,74,97,76.3,45,82,54.9,0,0.4,0.2,10,17,3,0,22,Match Report,2017-11-04,18:30 (10:30),La Liga,Matchweek 11,Sat,Home,W,1,0,Espanyol,293,252,38,9,0,5,10,18,3,0,3,0,208,3,3,Match Report,2017-11-04,18:30 (10:30),La Liga,Matchweek 11,Sat,Home,W,1,0,Espanyol,25,19,0,2,2,2,0,1,1,0,0,0,0,0,Match Report,2017-11-04,18:30 (10:30),La Liga,Matchweek 11,Sat,Home,W,1,0,Espanyol,13,9,10,2,1,6,16,37.5,10,10,1,9,7,20,36,0,Match Report,2017-11-04,18:30 (10:30),La Liga,Matchweek 11,Sat,Home,W,1,0,Espanyol,35,399,57,148,181,82,10,399,12,9,75.0,3,25.0,225,1122,585,8,15,2,17,9,206,22,Match Report,2017-11-04,18:30 (10:30),La Liga,Matchweek 11,Sat,Home,W,1,0,Espanyol,7,0,0,29,9,3,10,7,9,0,0,0,46,15,11,57.7,Match Report
2017-11-18,13:00 (04:00),La Liga,Matchweek 12,Sat,Away,L,1,4,Getafe,1,11,5,45.5,0.09,0.20,18.4,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Match Report,2017-11-18,13:00 (04:00),La Liga,Matchweek 12,Sat,Away,L,1,4,Getafe,8,4,4,62.5,0,3.1,-0.9,1,1,0,0,10,18,55.6,18,4,72.2,44.3,5,100.0,55.6,16,0,0.0,1,11.8,Match Report,2017-11-18,13:00 (04:00),La Liga,Matchweek 12,Sat,Away,L,1,4,Getafe,342,477,71.7,6463,2587,147,181,81.2,142,182,78.0,47,91,51.6,1,0.8,0.4,10,34,3,3,31,Match Report,2017-11-18,13:00 (04:00),La Liga,Matchweek 12,Sat,Away,L,1,4,Getafe,477,415,61,19,1,2,19,27,5,3,2,0,342,1,17,Match Report,2017-11-18,13:00 (04:00),La Liga,Matchweek 12,Sat,Away,L,1,4,Getafe,20,13,3,1,1,2,0,2,2,0,0,0,0,0,Match Report,2017-11-18,13:00 (04:00),La Liga,Matchweek 12,Sat,Away,L,1,4,Getafe,21,16,5,12,4,7,17,41.2,10,7,3,4,15,36,19,0,Match Report,2017-11-18,13:00 (04:00),La Liga,Matchweek 12,Sat,Away,L,1,4,Getafe,57,578,42,184,296,106,14,578,9,7,77.8,2,22.2,320,1668,828,17,11,2,18,10,340,31,Match Report,2017-11-18,13:00 (04:00),La Liga,Matchweek 12,Sat,Away,L,1,4,Getafe,3,0,0,14,17,1,19,15,16,0,1,0,61,11,15,42.3,Match Report
2017-11-25,13:00 (04:00),La Liga,Matchweek 13,Sat,Home,L,1,2,Eibar,1,6,2,33.3,0.17,0.50,22.0,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Match Report,2017-11-25,13:00 (04:00),La Liga,Matchweek 13,Sat,Home,L,1,2,Eibar,6,2,4,66.7,0,1.1,-0.9,0,0,0,0,14,30,46.7,30,0,83.3,53.3,5,100.0,59.6,21,1,4.8,0,3.5,Match Report,2017-11-25,13:00 (04:00),La Liga,Matchweek 13,Sat,Home,L,1,2,Eibar,190,333,57.1,4143,2106,64,95,67.4,68,113,60.2,44,98,44.9,1,0.4,0.4,6,18,4,4,16,Match Report,2017-11-25,13:00 (04:00),La Liga,Matchweek 13,Sat,Home,L,1,2,Eibar,333,275,54,20,1,2,18,24,2,0,2,0,190,4,4,Match Report,2017-11-25,13:00 (04:00),La Liga,Matchweek 13,Sat,Home,L,1,2,Eibar,12,7,1,3,0,0,1,2,1,0,1,0,0,0,Match Report,2017-11-25,13:00 (04:00),La Liga,Matchweek 13,Sat,Home,L,1,2,Eibar,21,14,10,9,2,10,16,62.5,6,6,3,3,11,32,26,0,Match Report,2017-11-25,13:00 (04:00),La Liga,Matchweek 13,Sat,Home,L,1,2,Eibar,43,423,49,168,180,85,11,423,19,16,84.2,3,15.8,157,920,462,4,7,2,11,5,188,16,Match Report,2017-11-25,13:00 (04:00),La Liga,Matchweek 13,Sat,Home,L,1,2,Eibar,6,1,1,18,19,4,18,11,14,0,0,0,48,21,22,48.8,Match Report
2017-11-30,19:00 (10:00),Copa del Rey,Round of 32,Thu,Home,W,3,0,Getafe,3,,,,,,,,0,0,,,,,,Match Report,2017-11-30,19:00 (10:00),Copa del Rey,Round of 32,Thu,Home,W,3,0,Getafe,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2017-11-30,19:00 (10:00),Copa del Rey,Round of 32,Thu,Home,W,3,0,Getafe,,,,,,,,,,,,,,,3,,,,,,,,Match Report,2017-11-30,19:00 (10:00),Copa del Rey,Round of 32,Thu,Home,W,3,0,Getafe,,,,,,,,,,,,,,,,Match Report,2017-11-30,19:00 (10:00),Copa del Rey,Round of 32,Thu,Home,W,3,0,Getafe,,,,,,,,,,,,,,,Match Report,2017-11-30,19:00 (10:00),Copa del Rey,Round of 32,Thu,Home,W,3,0,Getafe,,,,,,,,,,,,,,0,,,Match Report,2017-11-30,19:00 (10:00),Copa del Rey,Round of 32,Thu,Home,W,3,0,Getafe,,,,,,,,,,,,,,,,,,,,,,,,Match Report,2017-11-30,19:00 (10:00),Copa del Rey,Round of 32,Thu,Home,W,3,0,Getafe,3,0,0,,,,,,,,,0,,,,,Match Report
2017-12-04,21:00 (12:00),La Liga,Matchweek 14,Mon,Away,W,3,2,Girona,3,8,3,37.5,0.25,0.67,25.5,0,1,1,1.8,1.0,0.13,+1.2,+1.0,Match Report,2017-12-04,21:00 (12:00),La Liga,Matchweek 14,Mon,Away,W,3,2,Girona,3,2,1,33.3,0,0.5,-1.5,0,0,0,0,7,21,33.3,19,4,78.9,43.8,7,85.7,46.9,27,1,3.7,0,12.5,Match Report,2017-12-04,21:00 (12:00),La Liga,Matchweek 14,Mon,Away,W,3,2,Girona,317,446,71.1,5764,2369,155,185,83.8,108,150,72.0,48,86,55.8,1,0.5,0.5,5,23,7,3,40,Match Report,2017-12-04,21:00 (12:00),La Liga,Matchweek 14,Mon,Away,W,3,2,Girona,446,396,47,8,2,2,24,24,5,1,3,0,317,3,9,Match Report,2017-12-04,21:00 (12:00),La Liga,Matchweek 14,Mon,Away,W,3,2,Girona,16,13,0,1,1,1,0,5,2,0,1,1,1,0,Match Report,2017-12-04,21:00 (12:00),La Liga,Matchweek 14,Mon,Away,W,3,2,Girona,19,7,9,9,1,9,20,45.0,11,7,3,4,16,35,33,0,Match Report,2017-12-04,21:00 (12:00),La Liga,Matchweek 14,Mon,Away,W,3,2,Girona,45,568,68,178,277,116,13,567,19,11,57.9,8,42.1,315,1807,865,18,7,1,23,9,317,40,Match Report,2017-12-04,21:00 (12:00),La Liga,Matchweek 14,Mon,Away,W,3,2,Girona,2,0,0,13,7,3,24,16,7,1,0,0,59,12,19,38.7,Match Report
2017-12-08,21:00 (12:00),La Liga,Matchweek 15,Fri,Home,W,2,0,Las Palmas,2,22,9,40.9,0.09,0.22,14.8,0,0,0,3.1,3.1,0.14,-1.1,-1.1,Match Report,2017-12-08,21:00 (12:00),La Liga,Matchweek 15,Fri,Home,W,2,0,Las Palmas,1,0,1,100.0,1,0.0,0.0,0,0,0,0,3,13,23.1,8,2,62.5,44.0,8,100.0,58.3,10,0,0.0,0,,Match Report,2017-12-08,21:00 (12:00),La Liga,Matchweek 15,Fri,Home,W,2,0,Las Palmas,258,348,74.1,4122,2108,136,157,86.6,77,96,80.2,27,55,49.1,1,2.2,1.6,14,23,7,4,33,Match Report,2017-12-08,21:00 (12:00),La Liga,Matchweek 15,Fri,Home,W,2,0,Las Palmas,348,282,64,14,0,1,25,33,8,2,3,1,258,2,11,Match Report,2017-12-08,21:00 (12:00),La Liga,Matchweek 15,Fri,Home,W,2,0,Las Palmas,39,24,5,1,1,3,5,3,2,0,0,1,0,0,Match Report,2017-12-08,21:00 (12:00),La Liga,Matchweek 15,Fri,Home,W,2,0,Las Palmas,19,11,4,8,7,4,18,22.2,14,6,2,4,12,31,18,0,Match Report,2017-12-08,21:00 (12:00),La Liga,Matchweek 15,Fri,Home,W,2,0,Las Palmas,36,467,34,121,185,167,36,467,16,6,37.5,10,62.5,285,1425,692,18,14,10,17,7,254,33,Match Report,2017-12-08,21:00 (12:00),La Liga,Matchweek 15,Fri,Home,W,2,0,Las Palmas,2,0,0,23,11,2,25,12,11,0,0,0,53,11,7,61.1,Match Report
2017-12-16,20:45 (11:45),La Liga,Matchweek 16,Sat,Away,L,0,1,Atlético Madrid,0,11,0,0.0,0.00,,20.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Match Report,2017-12-16,20:45 (11:45),La Liga,Matchweek 16,Sat,Away,L,0,1,Atlético Madrid,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,9,22,40.9,13,1,76.9,42.8,12,100.0,57.3,20,0,0.0,4,19.0,Match Report,2017-12-16,20:45 (11:45),La Liga,Matchweek 16,Sat,Away,L,0,1,Atlético Madrid,237,354,66.9,3996,1897,124,154,80.5,74,104,71.2,29,67,43.3,0,0.5,0.6,9,19,4,3,24,Match Report,2017-12-16,20:45 (11:45),La Liga,Matchweek 16,Sat,Away,L,0,1,Atlético Madrid,354,302,51,13,0,0,12,20,4,1,2,0,237,1,11,Match Report,2017-12-16,20:45 (11:45),La Liga,Matchweek 16,Sat,Away,L,0,1,Atlético Madrid,18,13,3,0,1,1,0,0,0,0,0,0,0,0,Match Report,2017-12-16,20:45 (11:45),La Liga,Matchweek 16,Sat,Away,L,0,1,Atlético Madrid,15,11,8,5,2,7,17,41.2,10,9,4,5,14,29,30,0,Match Report,2017-12-16,20:45 (11:45),La Liga,Matchweek 16,Sat,Away,L,0,1,Atlético Madrid,37,464,60,163,228,80,12,464,22,15,68.2,7,31.8,240,1108,528,9,9,2,16,14,234,24,Match Report,2017-12-16,20:45 (11:45),La Liga,Matchweek 16,Sat,Away,L,0,1,Atlético Madrid,4,0,0,16,13,1,12,14,11,0,0,0,55,17,18,48.6,Match Report
2017-12-21,21:30 (12:30),La Liga,Matchweek 17,Thu,Home,W,1,0,Málaga,1,13,5,38.5,0.08,0.20,18.5,1,0,0,2.1,2.1,0.16,-1.1,-1.1,Match Report,2017-12-21,21:30 (12:30),La Liga,Matchweek 17,Thu,Home,W,1,0,Málaga,3,0,3,100.0,1,0.4,+0.4,0,0,0,0,4,17,23.5,23,7,47.8,35.5,8,75.0,51.9,13,1,7.7,0,2.5,Match Report,2017-12-21,21:30 (12:30),La Liga,Matchweek 17,Thu,Home,W,1,0,Málaga,259,382,67.8,4433,2037,124,158,78.5,91,123,74.0,33,74,44.6,1,1.2,0.4,9,24,8,1,37,Match Report,2017-12-21,21:30 (12:30),La Liga,Matchweek 17,Thu,Home,W,1,0,Málaga,382,326,47,15,2,1,10,19,4,1,3,0,259,9,2,Match Report,2017-12-21,21:30 (12:30),La Liga,Matchweek 17,Thu,Home,W,1,0,Málaga,19,13,2,1,2,1,0,2,2,0,0,0,0,0,Match Report,2017-12-21,21:30 (12:30),La Liga,Matchweek 17,Thu,Home,W,1,0,Málaga,19,15,10,9,0,7,13,53.8,6,4,2,2,18,37,42,0,Match Report,2017-12-21,21:30 (12:30),La Liga,Matchweek 17,Thu,Home,W,1,0,Málaga,42,506,60,212,209,94,20,506,15,11,73.3,3,20.0,243,1399,813,19,9,5,13,15,257,36,Match Report,2017-12-21,21:30 (12:30),La Liga,Matchweek 17,Thu,Home,W,1,0,Málaga,3,0,0,14,17,9,10,18,15,0,0,0,65,14,16,46.7,Match Report
2018-01-03,19:00 (10:00),Copa del Rey,Round of 16,Wed,Away,W,3,1,SD Formentera,3,,,,,,,,0,0,,,,,,Match Report,2018-01-03,19:00 (10:00),Copa del Rey,Round of 16,Wed,Away,W,3,1,SD Formentera,,1,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-01-03,19:00 (10:00),Copa del Rey,Round of 16,Wed,Away,W,3,1,SD Formentera,,,,,,,,,,,,,,,3,,,,,,,,Match Report,2018-01-03,19:00 (10:00),Copa del Rey,Round of 16,Wed,Away,W,3,1,SD Formentera,,,,,,,,,,,,,,,,Match Report,2018-01-03,19:00 (10:00),Copa del Rey,Round of 16,Wed,Away,W,3,1,SD Formentera,,,,,,,,,,,,,,,Match Report,2018-01-03,19:00 (10:00),Copa del Rey,Round of 16,Wed,Away,W,3,1,SD Formentera,,,,,,,,,,,,,,0,,,Match Report,2018-01-03,19:00 (10:00),Copa del Rey,Round of 16,Wed,Away,W,3,1,SD Formentera,,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-01-03,19:00 (10:00),Copa del Rey,Round of 16,Wed,Away,W,3,1,SD Formentera,0,0,0,,,,,,,,,0,,,,,Match Report
2018-01-07,18:30 (09:30),La Liga,Matchweek 18,Sun,Away,L,0,2,Athletic Club,0,8,1,12.5,0.00,0.00,28.4,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Match Report,2018-01-07,18:30 (09:30),La Liga,Matchweek 18,Sun,Away,L,0,2,Athletic Club,8,2,6,87.5,0,2.0,0.0,1,1,0,0,5,18,27.8,26,6,53.8,40.2,5,80.0,59.2,16,1,6.3,0,2.0,Match Report,2018-01-07,18:30 (09:30),La Liga,Matchweek 18,Sun,Away,L,0,2,Athletic Club,242,347,69.7,4032,1539,128,156,82.1,90,123,73.2,18,52,34.6,0,0.1,0.1,5,18,2,1,25,Match Report,2018-01-07,18:30 (09:30),La Liga,Matchweek 18,Sun,Away,L,0,2,Athletic Club,347,290,56,24,0,3,16,23,1,1,0,0,242,1,7,Match Report,2018-01-07,18:30 (09:30),La Liga,Matchweek 18,Sun,Away,L,0,2,Athletic Club,11,7,1,1,0,1,1,0,0,0,0,0,0,0,Match Report,2018-01-07,18:30 (09:30),La Liga,Matchweek 18,Sun,Away,L,0,2,Athletic Club,15,8,9,4,2,6,20,30.0,14,7,2,5,10,25,23,0,Match Report,2018-01-07,18:30 (09:30),La Liga,Matchweek 18,Sun,Away,L,0,2,Athletic Club,41,454,62,165,193,99,7,454,20,9,45.0,11,55.0,259,1451,606,12,14,2,7,14,240,25,Match Report,2018-01-07,18:30 (09:30),La Liga,Matchweek 18,Sun,Away,L,0,2,Athletic Club,4,0,0,20,23,1,16,10,8,0,1,0,46,9,13,40.9,Match Report
2018-01-10,19:30 (10:30),Copa del Rey,Round of 16,Wed,Home,W,2,0,SD Formentera,2,,,,,,,,0,0,,,,,,Match Report,2018-01-10,19:30 (10:30),Copa del Rey,Round of 16,Wed,Home,W,2,0,SD Formentera,,0,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-01-10,19:30 (10:30),Copa del Rey,Round of 16,Wed,Home,W,2,0,SD Formentera,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2018-01-10,19:30 (10:30),Copa del Rey,Round of 16,Wed,Home,W,2,0,SD Formentera,,,,,,,,,,,,,,,,Match Report,2018-01-10,19:30 (10:30),Copa del Rey,Round of 16,Wed,Home,W,2,0,SD Formentera,,,,,,,,,,,,,,,Match Report,2018-01-10,19:30 (10:30),Copa del Rey,Round of 16,Wed,Home,W,2,0,SD Formentera,,,,,,,,,,,,,,0,,,Match Report,2018-01-10,19:30 (10:30),Copa del Rey,Round of 16,Wed,Home,W,2,0,SD Formentera,,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-01-10,19:30 (10:30),Copa del Rey,Round of 16,Wed,Home,W,2,0,SD Formentera,0,0,0,,,,,,,,,0,,,,,Match Report
2018-01-14,16:15 (07:15),La Liga,Matchweek 19,Sun,Home,W,1,0,Sevilla,1,12,3,25.0,0.08,0.33,19.8,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Match Report,2018-01-14,16:15 (07:15),La Liga,Matchweek 19,Sun,Home,W,1,0,Sevilla,1,0,1,100.0,1,0.5,+0.5,0,0,0,0,8,27,29.6,16,0,93.8,53.8,12,100.0,60.9,14,1,7.1,0,8.0,Match Report,2018-01-14,16:15 (07:15),La Liga,Matchweek 19,Sun,Home,W,1,0,Sevilla,249,374,66.6,4594,2045,114,148,77.0,100,133,75.2,29,78,37.2,1,0.5,0.6,10,28,4,1,44,Match Report,2018-01-14,16:15 (07:15),La Liga,Matchweek 19,Sun,Home,W,1,0,Sevilla,374,316,57,14,0,4,19,25,5,4,0,0,249,1,7,Match Report,2018-01-14,16:15 (07:15),La Liga,Matchweek 19,Sun,Home,W,1,0,Sevilla,21,19,0,1,0,1,0,2,2,0,0,0,0,0,Match Report,2018-01-14,16:15 (07:15),La Liga,Matchweek 19,Sun,Home,W,1,0,Sevilla,16,10,6,9,1,6,13,46.2,7,15,3,12,10,26,24,0,Match Report,2018-01-14,16:15 (07:15),La Liga,Matchweek 19,Sun,Home,W,1,0,Sevilla,38,496,50,127,247,126,11,496,22,8,36.4,14,63.6,223,910,386,12,8,4,14,22,246,44,Match Report,2018-01-14,16:15 (07:15),La Liga,Matchweek 19,Sun,Home,W,1,0,Sevilla,5,1,1,19,12,1,19,10,10,0,0,0,64,19,10,65.5,Match Report
2018-01-17,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,1,,,,,,,,0,0,,,,,,Match Report,2018-01-17,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,2,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-01-17,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2018-01-17,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,,,,,,,,,,,,,,,Match Report,2018-01-17,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,,,,,,,,,,,,,,Match Report,2018-01-17,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,,,,,,,,,,,,,0,,,Match Report,2018-01-17,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-01-17,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,3,1,1,,,,,,,,,0,,,,,Match Report
2018-01-21,12:00 (03:00),La Liga,Matchweek 20,Sun,Home,D,2,2,Leganés,2,14,6,42.9,0.14,0.33,18.4,1,0,0,1.6,1.6,0.12,+0.4,+0.4,Match Report,2018-01-21,12:00 (03:00),La Liga,Matchweek 20,Sun,Home,D,2,2,Leganés,4,2,2,75.0,0,1.6,-0.4,1,1,0,0,6,17,35.3,24,2,50.0,40.3,6,83.3,56.0,19,0,0.0,1,19.5,Match Report,2018-01-21,12:00 (03:00),La Liga,Matchweek 20,Sun,Home,D,2,2,Leganés,241,374,64.4,4807,2348,102,138,73.9,87,113,77.0,47,100,47.0,1,1.2,1.5,7,28,7,2,23,Match Report,2018-01-21,12:00 (03:00),La Liga,Matchweek 20,Sun,Home,D,2,2,Leganés,374,311,57,14,1,2,15,30,4,2,2,0,241,6,8,Match Report,2018-01-21,12:00 (03:00),La Liga,Matchweek 20,Sun,Home,D,2,2,Leganés,20,13,3,1,1,2,0,3,1,0,1,1,0,0,Match Report,2018-01-21,12:00 (03:00),La Liga,Matchweek 20,Sun,Home,D,2,2,Leganés,14,12,6,8,0,8,16,50.0,8,4,0,4,5,19,27,1,Match Report,2018-01-21,12:00 (03:00),La Liga,Matchweek 20,Sun,Home,D,2,2,Leganés,48,458,52,172,190,104,16,458,15,10,66.7,5,33.3,182,1061,539,9,6,2,6,14,239,23,Match Report,2018-01-21,12:00 (03:00),La Liga,Matchweek 20,Sun,Home,D,2,2,Leganés,3,1,1,13,14,6,15,5,12,0,1,0,49,20,23,46.5,Match Report
2018-01-24,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Home,W,2 (2),1 (3),Valencia,2,,,,,,,,0,0,,,,,,Match Report,2018-01-24,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Home,W,2 (2),1 (3),Valencia,,1,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-01-24,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Home,W,2 (2),1 (3),Valencia,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2018-01-24,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Home,W,2 (2),1 (3),Valencia,,,,,,,,,,,,,,,,Match Report,2018-01-24,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Home,W,2 (2),1 (3),Valencia,,,,,,,,,,,,,,,Match Report,2018-01-24,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Home,W,2 (2),1 (3),Valencia,,,,,,,,,,,,,,0,,,Match Report,2018-01-24,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Home,W,2 (2),1 (3),Valencia,,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-01-24,19:00 (10:00),Copa del Rey,Quarter-finals,Wed,Home,W,2 (2),1 (3),Valencia,5,0,0,,,,,,,,,0,,,,,Match Report
