For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-10-26,21:30 (12:30),La Liga,Matchweek 11,Tue,Away,D,3,3,Villarreal,3,9,4,44.4,0.33,0.75,16.1,0,0,0,1.4,1.4,0.15,+1.6,+1.6,Match Report,2021-10-26,21:30 (12:30),La Liga,Matchweek 11,Tue,Away,D,3,3,Villarreal,5,3,2,40.0,0,2.0,-1.0,0,0,0,0,7,20,35.0,13,2,76.9,57.6,10,100.0,66.0,29,4,13.8,0,6.0,Match Report,2021-10-26,21:30 (12:30),La Liga,Matchweek 11,Tue,Away,D,3,3,Villarreal,127,225,56.4,2707,1551,52,67,77.6,45,65,69.2,24,67,35.8,3,1.3,0.3,7,16,3,1,15,Match Report,2021-10-26,21:30 (12:30),La Liga,Matchweek 11,Tue,Away,D,3,3,Villarreal,225,169,48,15,2,1,15,17,2,0,1,0,127,8,5,Match Report,2021-10-26,21:30 (12:30),La Liga,Matchweek 11,Tue,Away,D,3,3,Villarreal,15,10,1,1,1,2,0,5,3,1,0,0,1,0,Match Report,2021-10-26,21:30 (12:30),La Liga,Matchweek 11,Tue,Away,D,3,3,Villarreal,14,7,9,3,2,9,25,36.0,16,11,3,8,10,24,39,0,Match Report,2021-10-26,21:30 (12:30),La Liga,Matchweek 11,Tue,Away,D,3,3,Villarreal,24,347,70,162,119,76,14,347,11,5,45.5,6,54.5,153,1035,556,12,10,6,13,4,126,15,Match Report,2021-10-26,21:30 (12:30),La Liga,Matchweek 11,Tue,Away,D,3,3,Villarreal,6,0,0,9,11,8,15,10,7,0,0,0,54,12,11,52.2,Match Report
2021-10-31,14:00 (06:00),La Liga,Matchweek 12,Sun,Home,D,1,1,Mallorca,1,12,1,8.3,0.00,0.00,18.1,0,1,1,1.7,1.0,0.08,-0.7,-1.0,Match Report,2021-10-31,14:00 (06:00),La Liga,Matchweek 12,Sun,Home,D,1,1,Mallorca,5,1,4,80.0,0,1.5,+0.5,0,0,0,0,6,12,50.0,15,3,66.7,47.9,6,33.3,37.7,7,0,0.0,0,16.0,Match Report,2021-10-31,14:00 (06:00),La Liga,Matchweek 12,Sun,Home,D,1,1,Mallorca,237,344,68.9,4326,2054,100,118,84.7,93,126,73.8,31,68,45.6,0,0.4,0.3,9,22,10,5,31,Match Report,2021-10-31,14:00 (06:00),La Liga,Matchweek 12,Sun,Home,D,1,1,Mallorca,344,289,51,16,0,3,20,21,6,3,1,0,237,4,9,Match Report,2021-10-31,14:00 (06:00),La Liga,Matchweek 12,Sun,Home,D,1,1,Mallorca,21,13,2,1,1,2,2,2,1,0,0,0,1,0,Match Report,2021-10-31,14:00 (06:00),La Liga,Matchweek 12,Sun,Home,D,1,1,Mallorca,22,13,8,12,2,8,16,50.0,8,10,0,10,10,32,13,0,Match Report,2021-10-31,14:00 (06:00),La Liga,Matchweek 12,Sun,Home,D,1,1,Mallorca,44,451,36,141,204,111,23,450,22,8,36.4,14,63.6,198,1004,529,11,7,5,16,13,232,30,Match Report,2021-10-31,14:00 (06:00),La Liga,Matchweek 12,Sun,Home,D,1,1,Mallorca,3,0,0,14,15,4,20,10,13,1,0,0,57,18,15,54.5,Match Report
2021-11-05,21:00 (13:00),La Liga,Matchweek 13,Fri,Away,W,1,0,Athletic Club,1,8,4,50.0,0.13,0.25,19.3,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Match Report,2021-11-05,21:00 (13:00),La Liga,Matchweek 13,Fri,Away,W,1,0,Athletic Club,4,0,4,100.0,1,0.2,+0.2,0,0,0,0,12,26,46.2,22,4,81.8,55.4,8,100.0,69.1,20,2,10.0,0,5.7,Match Report,2021-11-05,21:00 (13:00),La Liga,Matchweek 13,Fri,Away,W,1,0,Athletic Club,150,275,54.5,3248,1768,67,95,70.5,51,83,61.4,29,82,35.4,1,0.2,0.2,5,17,2,1,14,Match Report,2021-11-05,21:00 (13:00),La Liga,Matchweek 13,Fri,Away,W,1,0,Athletic Club,275,230,45,15,1,4,18,20,1,0,1,0,150,0,7,Match Report,2021-11-05,21:00 (13:00),La Liga,Matchweek 13,Fri,Away,W,1,0,Athletic Club,10,6,0,1,0,1,2,0,0,0,0,0,0,0,Match Report,2021-11-05,21:00 (13:00),La Liga,Matchweek 13,Fri,Away,W,1,0,Athletic Club,27,16,19,6,2,11,25,44.0,14,22,5,17,14,41,32,0,Match Report,2021-11-05,21:00 (13:00),La Liga,Matchweek 13,Fri,Away,W,1,0,Athletic Club,30,424,73,199,145,92,9,424,21,18,85.7,3,14.3,194,1278,606,13,11,1,26,7,148,14,Match Report,2021-11-05,21:00 (13:00),La Liga,Matchweek 13,Fri,Away,W,1,0,Athletic Club,1,0,0,19,14,0,18,14,16,0,0,0,68,22,15,59.5,Match Report
2021-11-21,14:00 (05:00),La Liga,Matchweek 14,Sun,Away,L,0,4,Getafe,0,10,2,20.0,0.00,0.00,19.0,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Match Report,2021-11-21,14:00 (05:00),La Liga,Matchweek 14,Sun,Away,L,0,4,Getafe,8,4,4,50.0,0,1.6,-2.4,0,0,0,0,3,17,17.6,26,7,50.0,38.7,9,44.4,49.9,14,0,0.0,1,17.5,Match Report,2021-11-21,14:00 (05:00),La Liga,Matchweek 14,Sun,Away,L,0,4,Getafe,370,490,75.5,7605,2288,148,169,87.6,136,170,80.0,78,125,62.4,0,0.2,0.3,5,19,5,2,32,Match Report,2021-11-21,14:00 (05:00),La Liga,Matchweek 14,Sun,Away,L,0,4,Getafe,490,434,56,13,0,23,32,22,7,3,3,1,370,0,8,Match Report,2021-11-21,14:00 (05:00),La Liga,Matchweek 14,Sun,Away,L,0,4,Getafe,17,11,3,0,1,2,0,0,0,0,0,0,0,0,Match Report,2021-11-21,14:00 (05:00),La Liga,Matchweek 14,Sun,Away,L,0,4,Getafe,11,9,7,4,0,8,13,61.5,5,10,2,8,16,27,10,0,Match Report,2021-11-21,14:00 (05:00),La Liga,Matchweek 14,Sun,Away,L,0,4,Getafe,53,581,51,200,268,117,13,581,15,6,40.0,9,60.0,303,1323,750,17,6,3,17,7,367,32,Match Report,2021-11-21,14:00 (05:00),La Liga,Matchweek 14,Sun,Away,L,0,4,Getafe,4,0,0,7,13,0,32,16,9,0,0,0,53,12,28,30.0,Match Report
2021-11-28,18:30 (09:30),La Liga,Matchweek 15,Sun,Home,L,1,4,Atlético Madrid,1,9,1,11.1,0.11,1.00,15.6,0,0,0,1.0,1.0,0.11,0.0,0.0,Match Report,2021-11-28,18:30 (09:30),La Liga,Matchweek 15,Sun,Home,L,1,4,Atlético Madrid,7,4,3,42.9,0,3.0,-1.0,0,0,0,0,7,14,50.0,11,2,54.5,38.3,10,80.0,57.8,16,0,0.0,0,,Match Report,2021-11-28,18:30 (09:30),La Liga,Matchweek 15,Sun,Home,L,1,4,Atlético Madrid,316,413,76.5,5951,2081,134,146,91.8,119,150,79.3,47,86,54.7,0,0.8,0.4,6,22,5,1,35,Match Report,2021-11-28,18:30 (09:30),La Liga,Matchweek 15,Sun,Home,L,1,4,Atlético Madrid,413,368,43,12,1,8,28,12,4,1,3,0,316,2,6,Match Report,2021-11-28,18:30 (09:30),La Liga,Matchweek 15,Sun,Home,L,1,4,Atlético Madrid,16,9,1,2,2,1,1,2,1,0,1,0,0,0,Match Report,2021-11-28,18:30 (09:30),La Liga,Matchweek 15,Sun,Home,L,1,4,Atlético Madrid,10,4,4,5,1,3,18,16.7,15,12,5,7,13,23,21,0,Match Report,2021-11-28,18:30 (09:30),La Liga,Matchweek 15,Sun,Home,L,1,4,Atlético Madrid,37,528,64,156,263,116,13,528,18,8,44.4,10,55.6,316,1744,839,18,11,4,18,4,314,34,Match Report,2021-11-28,18:30 (09:30),La Liga,Matchweek 15,Sun,Home,L,1,4,Atlético Madrid,2,0,0,13,10,2,28,13,4,0,0,0,58,7,16,30.4,Match Report
2021-12-02,21:00 (12:00),Copa del Rey,First round,Thu,Away,W,7,0,CD Villa de Fortuna,7,28,11,39.3,0.25,0.64,,,0,0,,,,,,Match Report,2021-12-02,21:00 (12:00),Copa del Rey,First round,Thu,Away,W,7,0,CD Villa de Fortuna,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2021-12-02,21:00 (12:00),Copa del Rey,First round,Thu,Away,W,7,0,CD Villa de Fortuna,,,,,,,,,,,,,,,7,,,,,,,,Match Report,2021-12-02,21:00 (12:00),Copa del Rey,First round,Thu,Away,W,7,0,CD Villa de Fortuna,,,,,,,41,,,,,,,,,Match Report,2021-12-02,21:00 (12:00),Copa del Rey,First round,Thu,Away,W,7,0,CD Villa de Fortuna,,,,,,,,,,,,,,,Match Report,2021-12-02,21:00 (12:00),Copa del Rey,First round,Thu,Away,W,7,0,CD Villa de Fortuna,,10,,,,,,,,,,,5,0,,,Match Report,2021-12-02,21:00 (12:00),Copa del Rey,First round,Thu,Away,W,7,0,CD Villa de Fortuna,73,,,,,,,,,,,,,,,,,,,,,,,Match Report,2021-12-02,21:00 (12:00),Copa del Rey,First round,Thu,Away,W,7,0,CD Villa de Fortuna,1,0,0,16,10,3,41,5,10,,,0,,,,,Match Report
2021-12-05,16:15 (07:15),La Liga,Matchweek 16,Sun,Away,L,1,3,Elche,1,14,5,35.7,0.07,0.20,20.1,1,0,1,1.7,0.8,0.06,-0.7,+0.2,Match Report,2021-12-05,16:15 (07:15),La Liga,Matchweek 16,Sun,Away,L,1,3,Elche,3,3,0,33.3,0,2.1,-0.9,1,1,0,0,7,15,46.7,18,3,72.2,45.7,2,100.0,68.5,8,1,12.5,2,17.5,Match Report,2021-12-05,16:15 (07:15),La Liga,Matchweek 16,Sun,Away,L,1,3,Elche,271,372,72.8,4821,1887,134,159,84.3,91,116,78.4,33,67,49.3,1,0.6,0.4,6,23,4,3,29,Match Report,2021-12-05,16:15 (07:15),La Liga,Matchweek 16,Sun,Away,L,1,3,Elche,372,328,44,17,0,2,24,18,3,2,1,0,271,0,2,Match Report,2021-12-05,16:15 (07:15),La Liga,Matchweek 16,Sun,Away,L,1,3,Elche,22,13,3,0,3,3,0,2,1,1,0,0,0,0,Match Report,2021-12-05,16:15 (07:15),La Liga,Matchweek 16,Sun,Away,L,1,3,Elche,15,9,7,3,5,8,16,50.0,8,7,2,5,18,33,9,0,Match Report,2021-12-05,16:15 (07:15),La Liga,Matchweek 16,Sun,Away,L,1,3,Elche,43,472,34,133,218,128,13,471,15,9,60.0,6,40.0,231,1311,620,13,12,2,14,20,268,28,Match Report,2021-12-05,16:15 (07:15),La Liga,Matchweek 16,Sun,Away,L,1,3,Elche,3,0,0,15,16,0,24,18,9,1,1,0,60,13,10,56.5,Match Report
2021-12-13,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1,1,Granada,1,13,3,23.1,0.08,0.33,20.1,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Match Report,2021-12-13,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1,1,Granada,5,1,4,80.0,0,0.8,-0.2,0,0,0,0,10,26,38.5,19,2,84.2,59.1,10,100.0,64.1,16,1,6.3,0,9.0,Match Report,2021-12-13,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1,1,Granada,162,286,56.6,3212,1839,79,104,76.0,46,74,62.2,31,86,36.0,1,0.5,0.4,7,15,3,1,19,Match Report,2021-12-13,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1,1,Granada,286,235,49,11,0,0,21,18,8,2,6,0,162,2,8,Match Report,2021-12-13,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1,1,Granada,19,10,5,0,3,1,0,2,0,1,0,0,1,0,Match Report,2021-12-13,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1,1,Granada,14,7,6,5,3,3,11,27.3,8,10,2,8,18,32,23,1,Match Report,2021-12-13,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1,1,Granada,35,399,52,182,130,94,13,399,6,3,50.0,3,50.0,139,853,468,7,5,3,17,7,160,17,Match Report,2021-12-13,21:00 (12:00),La Liga,Matchweek 17,Mon,Home,D,1,1,Granada,5,1,1,14,10,2,21,18,7,0,0,0,60,25,12,67.6,Match Report
2021-12-16,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,1,0,Albacete,1,10,5,50.0,0.10,0.20,,,0,0,,,,,,Match Report,2021-12-16,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,1,0,Albacete,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2021-12-16,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,1,0,Albacete,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2021-12-16,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,1,0,Albacete,,,,,,,17,,,,,,,,,Match Report,2021-12-16,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,1,0,Albacete,,,,,,,,,,,,,,,Match Report,2021-12-16,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,1,0,Albacete,,8,,,,,,,,,,,9,0,,,Match Report,2021-12-16,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,1,0,Albacete,29,,,,,,,,,,,,,,,,,,,,,,,Match Report,2021-12-16,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,1,0,Albacete,1,0,0,19,14,3,17,9,8,,,0,,,,,Match Report
2021-12-19,21:00 (12:00),La Liga,Matchweek 18,Sun,Away,D,0,0,Real Madrid,0,4,0,0.0,0.00,,18.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Match Report,2021-12-19,21:00 (12:00),La Liga,Matchweek 18,Sun,Away,D,0,0,Real Madrid,9,0,9,100.0,1,2.3,+2.3,0,0,0,0,6,41,14.6,22,1,90.9,57.0,21,100.0,68.2,25,3,12.0,0,8.4,Match Report,2021-12-19,21:00 (12:00),La Liga,Matchweek 18,Sun,Away,D,0,0,Real Madrid,99,194,51.0,2028,1134,43,53,81.1,34,48,70.8,18,76,23.7,0,0.2,0.2,3,9,1,1,12,Match Report,2021-12-19,21:00 (12:00),La Liga,Matchweek 18,Sun,Away,D,0,0,Real Madrid,194,149,44,12,0,1,9,8,2,2,0,0,99,1,5,Match Report,2021-12-19,21:00 (12:00),La Liga,Matchweek 18,Sun,Away,D,0,0,Real Madrid,8,6,0,0,1,0,1,0,0,0,0,0,0,0,Match Report,2021-12-19,21:00 (12:00),La Liga,Matchweek 18,Sun,Away,D,0,0,Real Madrid,19,10,14,5,0,10,26,38.5,16,21,14,7,12,31,35,1,Match Report,2021-12-19,21:00 (12:00),La Liga,Matchweek 18,Sun,Away,D,0,0,Real Madrid,18,338,106,204,100,37,8,338,8,4,50.0,4,50.0,92,750,499,16,7,3,13,6,99,12,Match Report,2021-12-19,21:00 (12:00),La Liga,Matchweek 18,Sun,Away,D,0,0,Real Madrid,1,0,0,10,9,1,9,12,10,0,0,0,44,5,25,16.7,Match Report
2022-01-03,21:15 (12:15),La Liga,Matchweek 19,Mon,Home,L,0,1,Sevilla,0,8,2,25.0,0.00,0.00,27.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Match Report,2022-01-03,21:15 (12:15),La Liga,Matchweek 19,Mon,Home,L,0,1,Sevilla,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,8,25,32.0,16,3,81.3,50.0,12,100.0,63.7,21,0,0.0,0,7.7,Match Report,2022-01-03,21:15 (12:15),La Liga,Matchweek 19,Mon,Home,L,0,1,Sevilla,180,285,63.2,3529,1560,75,92,81.5,63,92,68.5,35,78,44.9,0,0.2,0.3,6,15,3,1,14,Match Report,2022-01-03,21:15 (12:15),La Liga,Matchweek 19,Mon,Home,L,0,1,Sevilla,285,242,41,12,1,3,13,13,2,1,1,0,180,2,7,Match Report,2022-01-03,21:15 (12:15),La Liga,Matchweek 19,Mon,Home,L,0,1,Sevilla,13,8,0,2,0,0,3,0,0,0,0,0,0,0,Match Report,2022-01-03,21:15 (12:15),La Liga,Matchweek 19,Mon,Home,L,0,1,Sevilla,21,18,15,2,4,12,17,70.6,5,8,2,6,16,37,25,0,Match Report,2022-01-03,21:15 (12:15),La Liga,Matchweek 19,Mon,Home,L,0,1,Sevilla,26,392,71,162,157,74,12,392,10,7,70.0,3,30.0,194,1025,457,10,9,2,9,4,179,14,Match Report,2022-01-03,21:15 (12:15),La Liga,Matchweek 19,Mon,Home,L,0,1,Sevilla,0,0,0,4,9,2,13,16,18,0,0,0,46,13,19,40.6,Match Report
2022-01-06,16:00 (07:00),Copa del Rey,Round of 32,Thu,Away,W,1,0,Fuenlabrada,1,10,1,10.0,0.10,1.00,,,0,0,,,,,,Match Report,2022-01-06,16:00 (07:00),Copa del Rey,Round of 32,Thu,Away,W,1,0,Fuenlabrada,4,0,4,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-01-06,16:00 (07:00),Copa del Rey,Round of 32,Thu,Away,W,1,0,Fuenlabrada,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2022-01-06,16:00 (07:00),Copa del Rey,Round of 32,Thu,Away,W,1,0,Fuenlabrada,,,,,,,22,,,,,,,,,Match Report,2022-01-06,16:00 (07:00),Copa del Rey,Round of 32,Thu,Away,W,1,0,Fuenlabrada,,,,,,,,,,,,,,,Match Report,2022-01-06,16:00 (07:00),Copa del Rey,Round of 32,Thu,Away,W,1,0,Fuenlabrada,,7,,,,,,,,,,,11,0,,,Match Report,2022-01-06,16:00 (07:00),Copa del Rey,Round of 32,Thu,Away,W,1,0,Fuenlabrada,49,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-01-06,16:00 (07:00),Copa del Rey,Round of 32,Thu,Away,W,1,0,Fuenlabrada,2,0,0,8,12,1,22,11,7,,,0,,,,,Match Report
2022-01-09,18:30 (09:30),La Liga,Matchweek 20,Sun,Away,L,0,2,Osasuna,0,6,1,16.7,0.00,0.00,21.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Match Report,2022-01-09,18:30 (09:30),La Liga,Matchweek 20,Sun,Away,L,0,2,Osasuna,5,2,3,60.0,0,1.8,-0.2,0,0,0,0,6,22,27.3,20,2,70.0,50.8,8,100.0,67.3,26,1,3.8,0,7.5,Match Report,2022-01-09,18:30 (09:30),La Liga,Matchweek 20,Sun,Away,L,0,2,Osasuna,241,376,64.1,4681,1664,102,119,85.7,95,136,69.9,38,98,38.8,0,0.2,0.1,5,8,3,3,13,Match Report,2022-01-09,18:30 (09:30),La Liga,Matchweek 20,Sun,Away,L,0,2,Osasuna,376,318,57,13,0,7,21,26,7,2,4,0,241,1,5,Match Report,2022-01-09,18:30 (09:30),La Liga,Matchweek 20,Sun,Away,L,0,2,Osasuna,9,7,1,1,0,0,0,0,0,0,0,0,0,0,Match Report,2022-01-09,18:30 (09:30),La Liga,Matchweek 20,Sun,Away,L,0,2,Osasuna,19,12,17,1,1,8,19,42.1,11,9,3,6,11,30,28,0,Match Report,2022-01-09,18:30 (09:30),La Liga,Matchweek 20,Sun,Away,L,0,2,Osasuna,41,499,70,214,205,84,10,499,9,5,55.6,4,44.4,208,1297,596,12,13,1,19,6,239,13,Match Report,2022-01-09,18:30 (09:30),La Liga,Matchweek 20,Sun,Away,L,0,2,Osasuna,2,0,0,13,11,1,21,11,12,0,0,0,56,13,32,28.9,Match Report
2022-01-15,18:30 (09:30),Copa del Rey,Round of 16,Sat,Away,D,0 (4),0 (2),Sporting Gijón,0,8,1,12.5,0.00,0.00,,,0,0,,,,,,Match Report,2022-01-15,18:30 (09:30),Copa del Rey,Round of 16,Sat,Away,D,0 (4),0 (2),Sporting Gijón,8,0,8,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-01-15,18:30 (09:30),Copa del Rey,Round of 16,Sat,Away,D,0 (4),0 (2),Sporting Gijón,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2022-01-15,18:30 (09:30),Copa del Rey,Round of 16,Sat,Away,D,0 (4),0 (2),Sporting Gijón,,,,,,,18,,,,,,,,,Match Report,2022-01-15,18:30 (09:30),Copa del Rey,Round of 16,Sat,Away,D,0 (4),0 (2),Sporting Gijón,,,,,,,,,,,,,,,Match Report,2022-01-15,18:30 (09:30),Copa del Rey,Round of 16,Sat,Away,D,0 (4),0 (2),Sporting Gijón,,10,,,,,,,,,,,19,0,,,Match Report,2022-01-15,18:30 (09:30),Copa del Rey,Round of 16,Sat,Away,D,0 (4),0 (2),Sporting Gijón,44,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-01-15,18:30 (09:30),Copa del Rey,Round of 16,Sat,Away,D,0 (4),0 (2),Sporting Gijón,1,0,0,15,17,3,18,19,10,,,0,,,,,Match Report
2022-01-18,21:30 (12:30),La Liga,Matchweek 21,Tue,Home,D,2,2,Espanyol,2,10,4,40.0,0.20,0.50,13.2,0,0,0,0.9,0.9,0.09,+1.1,+1.1,Match Report,2022-01-18,21:30 (12:30),La Liga,Matchweek 21,Tue,Home,D,2,2,Espanyol,7,2,5,71.4,0,2.1,+0.1,0,0,0,0,13,17,76.5,27,5,44.4,38.1,6,83.3,54.2,10,1,10.0,0,6.4,Match Report,2022-01-18,21:30 (12:30),La Liga,Matchweek 21,Tue,Home,D,2,2,Espanyol,340,444,76.6,6697,2504,132,155,85.2,138,169,81.7,57,96,59.4,1,0.6,0.6,7,28,8,6,28,Match Report,2022-01-18,21:30 (12:30),La Liga,Matchweek 21,Tue,Home,D,2,2,Espanyol,444,396,48,11,0,7,24,26,3,3,0,0,340,0,6,Match Report,2022-01-18,21:30 (12:30),La Liga,Matchweek 21,Tue,Home,D,2,2,Espanyol,16,12,2,0,1,1,0,3,2,1,0,0,0,0,Match Report,2022-01-18,21:30 (12:30),La Liga,Matchweek 21,Tue,Home,D,2,2,Espanyol,10,6,7,3,0,6,19,31.6,13,8,2,6,6,16,13,0,Match Report,2022-01-18,21:30 (12:30),La Liga,Matchweek 21,Tue,Home,D,2,2,Espanyol,48,543,51,159,274,116,15,543,12,6,50.0,6,50.0,254,1540,870,19,10,1,18,7,338,28,Match Report,2022-01-18,21:30 (12:30),La Liga,Matchweek 21,Tue,Home,D,2,2,Espanyol,4,0,0,14,9,0,24,6,6,0,0,0,48,18,12,60.0,Match Report
