For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2023-10-31,20:45 (12:45),DFB-Pokal,Round of 32,Tue,Away,L,2.0,3.0,Kaiserslautern,2,13,3,23.1,0.15,0.67,,,0,0,,,,,,Match Report,2023-10-31,20:45 (12:45),DFB-Pokal,Round of 32,Tue,Away,L,2.0,3.0,Kaiserslautern,4,3,1,25.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2023-10-31,20:45 (12:45),DFB-Pokal,Round of 32,Tue,Away,L,2.0,3.0,Kaiserslautern,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2023-10-31,20:45 (12:45),DFB-Pokal,Round of 32,Tue,Away,L,2.0,3.0,Kaiserslautern,,,,,,,28,,,,,,,,,Match Report,2023-10-31,20:45 (12:45),DFB-Pokal,Round of 32,Tue,Away,L,2.0,3.0,Kaiserslautern,,,,,,,,,,,,,,,Match Report,2023-10-31,20:45 (12:45),DFB-Pokal,Round of 32,Tue,Away,L,2.0,3.0,Kaiserslautern,,9,,,,,,,,,,,8,0,,,Match Report,2023-10-31,20:45 (12:45),DFB-Pokal,Round of 32,Tue,Away,L,2.0,3.0,Kaiserslautern,73.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2023-10-31,20:45 (12:45),DFB-Pokal,Round of 32,Tue,Away,L,2.0,3.0,Kaiserslautern,4,2,1,13,9,0,28,8,9,,,0,,,,,Match Report
2023-11-04,15:30 (07:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Augsburg,1,26,11,42.3,0.04,0.09,17.7,1.0,0,0,2.0,2.0,0.08,-1.0,-1.0,Match Report,2023-11-04,15:30 (07:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Augsburg,2,1,1,50.0,0,1.0,0.0,0,0,0,0,2.0,4.0,50.0,30.0,6.0,13.3,24.2,6.0,0.0,18.8,4.0,1.0,25.0,0.0,4.3,Match Report,2023-11-04,15:30 (07:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Augsburg,449.0,577.0,77.8,7958.0,2925.0,191.0,215.0,88.8,222.0,263.0,84.4,27.0,64.0,42.2,0,1.6,2.0,17.0,39.0,13.0,5.0,52.0,Match Report,2023-11-04,15:30 (07:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Augsburg,577.0,522.0,55.0,10.0,1.0,1.0,37,27.0,10.0,6.0,0.0,0.0,449.0,0.0,15.0,Match Report,2023-11-04,15:30 (07:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Augsburg,44.0,32.0,5.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2023-11-04,15:30 (07:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Augsburg,11.0,7,3.0,3.0,5.0,6.0,15.0,40.0,9.0,27.0,8.0,19.0,12,23,22.0,0.0,Match Report,2023-11-04,15:30 (07:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Augsburg,59.0,720.0,60.0,211.0,315.0,204.0,34.0,720.0,17.0,7.0,41.2,8.0,47.1,430.0,2140.0,1126.0,23.0,18.0,10.0,15.0,6.0,446.0,52.0,Match Report,2023-11-04,15:30 (07:30),Bundesliga,Matchweek 10,Sat,Home,D,1.0,1.0,Augsburg,1,0,0,10,7,0,37,12,7,0.0,0.0,0,60.0,25.0,20.0,55.6,Match Report
2023-11-11,18:30 (09:30),Bundesliga,Matchweek 11,Sat,Away,D,1.0,1.0,Bochum,1,11,6,54.5,0.09,0.17,14.4,0.0,0,0,0.9,0.9,0.09,0.1,0.1,Match Report,2023-11-11,18:30 (09:30),Bundesliga,Matchweek 11,Sat,Away,D,1.0,1.0,Bochum,9,1,8,88.9,0,3.5,2.5,0,0,0,0,7.0,16.0,43.8,27.0,2.0,37.0,35.6,15.0,40.0,32.9,17.0,1.0,5.9,1.0,11.0,Match Report,2023-11-11,18:30 (09:30),Bundesliga,Matchweek 11,Sat,Away,D,1.0,1.0,Bochum,287.0,416.0,69.0,5181.0,2427.0,126.0,169.0,74.6,114.0,132.0,86.4,38.0,87.0,43.7,1,0.8,0.8,8.0,12.0,5.0,2.0,23.0,Match Report,2023-11-11,18:30 (09:30),Bundesliga,Matchweek 11,Sat,Away,D,1.0,1.0,Bochum,416.0,351.0,64.0,15.0,0.0,1.0,15,29.0,3.0,3.0,0.0,0.0,287.0,1.0,14.0,Match Report,2023-11-11,18:30 (09:30),Bundesliga,Matchweek 11,Sat,Away,D,1.0,1.0,Bochum,19.0,12.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-11-11,18:30 (09:30),Bundesliga,Matchweek 11,Sat,Away,D,1.0,1.0,Bochum,17.0,9,10.0,7.0,0.0,12.0,18.0,66.7,6.0,19.0,7.0,12.0,9,26,38.0,0.0,Match Report,2023-11-11,18:30 (09:30),Bundesliga,Matchweek 11,Sat,Away,D,1.0,1.0,Bochum,48.0,565.0,100.0,270.0,211.0,87.0,15.0,565.0,15.0,9.0,60.0,4.0,26.7,227.0,1239.0,654.0,13.0,10.0,3.0,21.0,7.0,284.0,23.0,Match Report,2023-11-11,18:30 (09:30),Bundesliga,Matchweek 11,Sat,Away,D,1.0,1.0,Bochum,1,0,0,19,14,1,15,9,9,0.0,0.0,0,56.0,32.0,22.0,59.3,Match Report
2023-11-24,20:30 (11:30),Bundesliga,Matchweek 12,Fri,Home,L,0.0,1.0,Bayern Munich,0,6,1,16.7,0.0,0.0,21.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Match Report,2023-11-24,20:30 (11:30),Bundesliga,Matchweek 12,Fri,Home,L,0.0,1.0,Bayern Munich,4,1,3,75.0,0,2.5,1.5,0,0,0,0,3.0,8.0,37.5,36.0,3.0,19.4,26.7,9.0,11.1,20.2,19.0,1.0,5.3,1.0,11.7,Match Report,2023-11-24,20:30 (11:30),Bundesliga,Matchweek 12,Fri,Home,L,0.0,1.0,Bayern Munich,291.0,386.0,75.4,4534.0,1639.0,146.0,173.0,84.4,107.0,130.0,82.3,21.0,47.0,44.7,0,0.1,0.3,3.0,12.0,2.0,1.0,15.0,Match Report,2023-11-24,20:30 (11:30),Bundesliga,Matchweek 12,Fri,Home,L,0.0,1.0,Bayern Munich,386.0,344.0,41.0,5.0,0.0,1.0,15,22.0,3.0,1.0,2.0,0.0,291.0,1.0,11.0,Match Report,2023-11-24,20:30 (11:30),Bundesliga,Matchweek 12,Fri,Home,L,0.0,1.0,Bayern Munich,11.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-11-24,20:30 (11:30),Bundesliga,Matchweek 12,Fri,Home,L,0.0,1.0,Bayern Munich,22.0,11,14.0,7.0,1.0,11.0,29.0,37.9,18.0,19.0,9.0,10.0,11,33,18.0,0.0,Match Report,2023-11-24,20:30 (11:30),Bundesliga,Matchweek 12,Fri,Home,L,0.0,1.0,Bayern Munich,32.0,505.0,77.0,224.0,183.0,104.0,11.0,505.0,9.0,4.0,44.4,5.0,55.6,267.0,1907.0,968.0,23.0,11.0,3.0,13.0,9.0,287.0,15.0,Match Report,2023-11-24,20:30 (11:30),Bundesliga,Matchweek 12,Fri,Home,L,0.0,1.0,Bayern Munich,0,0,0,6,4,1,15,11,11,0.0,0.0,0,38.0,4.0,13.0,23.5,Match Report
2023-12-01,20:30 (11:30),Bundesliga,Matchweek 13,Fri,Away,W,1.0,0.0,Darmstadt 98,1,12,6,50.0,0.08,0.17,19.0,1.0,0,0,1.5,1.5,0.12,-0.5,-0.5,Match Report,2023-12-01,20:30 (11:30),Bundesliga,Matchweek 13,Fri,Away,W,1.0,0.0,Darmstadt 98,2,0,2,100.0,1,1.0,1.0,0,0,0,0,6.0,8.0,75.0,36.0,4.0,19.4,25.6,6.0,16.7,27.5,7.0,0.0,0.0,0.0,,Match Report,2023-12-01,20:30 (11:30),Bundesliga,Matchweek 13,Fri,Away,W,1.0,0.0,Darmstadt 98,388.0,501.0,77.4,6992.0,2295.0,161.0,188.0,85.6,190.0,228.0,83.3,35.0,64.0,54.7,0,0.7,0.4,8.0,23.0,7.0,3.0,31.0,Match Report,2023-12-01,20:30 (11:30),Bundesliga,Matchweek 13,Fri,Away,W,1.0,0.0,Darmstadt 98,501.0,443.0,55.0,14.0,2.0,1.0,23,28.0,6.0,1.0,4.0,0.0,388.0,3.0,7.0,Match Report,2023-12-01,20:30 (11:30),Bundesliga,Matchweek 13,Fri,Away,W,1.0,0.0,Darmstadt 98,18.0,14.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2023-12-01,20:30 (11:30),Bundesliga,Matchweek 13,Fri,Away,W,1.0,0.0,Darmstadt 98,12.0,9,9.0,2.0,1.0,6.0,10.0,60.0,4.0,11.0,4.0,7.0,4,16,19.0,0.0,Match Report,2023-12-01,20:30 (11:30),Bundesliga,Matchweek 13,Fri,Away,W,1.0,0.0,Darmstadt 98,55.0,596.0,48.0,184.0,283.0,137.0,18.0,596.0,11.0,3.0,27.3,7.0,63.6,399.0,2501.0,1393.0,23.0,19.0,4.0,9.0,8.0,379.0,31.0,Match Report,2023-12-01,20:30 (11:30),Bundesliga,Matchweek 13,Fri,Away,W,1.0,0.0,Darmstadt 98,3,0,0,12,11,3,23,4,9,0.0,0.0,0,54.0,23.0,15.0,60.5,Match Report
2023-12-10,17:30 (08:30),Bundesliga,Matchweek 14,Sun,Home,D,0.0,0.0,Mainz 05,0,5,3,60.0,0.0,0.0,22.3,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Match Report,2023-12-10,17:30 (08:30),Bundesliga,Matchweek 14,Sun,Home,D,0.0,0.0,Mainz 05,5,0,5,100.0,1,1.1,1.1,0,0,0,0,4.0,10.0,40.0,67.0,3.0,14.9,27.9,6.0,0.0,15.5,13.0,1.0,7.7,0.0,8.5,Match Report,2023-12-10,17:30 (08:30),Bundesliga,Matchweek 14,Sun,Home,D,0.0,0.0,Mainz 05,457.0,567.0,80.6,8080.0,2415.0,184.0,220.0,83.6,234.0,259.0,90.3,35.0,71.0,49.3,0,0.2,0.8,4.0,19.0,3.0,2.0,24.0,Match Report,2023-12-10,17:30 (08:30),Bundesliga,Matchweek 14,Sun,Home,D,0.0,0.0,Mainz 05,567.0,518.0,49.0,10.0,2.0,1.0,12,31.0,1.0,0.0,1.0,0.0,457.0,0.0,12.0,Match Report,2023-12-10,17:30 (08:30),Bundesliga,Matchweek 14,Sun,Home,D,0.0,0.0,Mainz 05,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-12-10,17:30 (08:30),Bundesliga,Matchweek 14,Sun,Home,D,0.0,0.0,Mainz 05,22.0,14,12.0,8.0,2.0,11.0,19.0,57.9,8.0,12.0,1.0,11.0,9,31,28.0,0.0,Match Report,2023-12-10,17:30 (08:30),Bundesliga,Matchweek 14,Sun,Home,D,0.0,0.0,Mainz 05,54.0,677.0,84.0,290.0,312.0,78.0,9.0,677.0,13.0,5.0,38.5,7.0,53.8,447.0,2128.0,977.0,12.0,11.0,2.0,14.0,11.0,442.0,24.0,Match Report,2023-12-10,17:30 (08:30),Bundesliga,Matchweek 14,Sun,Home,D,0.0,0.0,Mainz 05,2,0,0,10,10,0,12,9,14,0.0,0.0,0,44.0,16.0,19.0,45.7,Match Report
2023-12-17,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Away,L,0.0,2.0,Freiburg,0,7,1,14.3,0.0,0.0,18.4,1.0,0,0,1.2,1.2,0.17,-1.2,-1.2,Match Report,2023-12-17,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Away,L,0.0,2.0,Freiburg,7,2,5,71.4,0,2.3,0.3,0,0,0,0,2.0,9.0,22.2,45.0,1.0,17.8,26.6,8.0,12.5,26.3,22.0,0.0,0.0,0.0,10.0,Match Report,2023-12-17,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Away,L,0.0,2.0,Freiburg,380.0,489.0,77.7,6990.0,2550.0,136.0,169.0,80.5,200.0,232.0,86.2,34.0,59.0,57.6,0,1.0,0.7,4.0,22.0,1.0,1.0,24.0,Match Report,2023-12-17,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Away,L,0.0,2.0,Freiburg,489.0,445.0,41.0,12.0,0.0,1.0,14,16.0,2.0,1.0,1.0,0.0,380.0,3.0,12.0,Match Report,2023-12-17,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Away,L,0.0,2.0,Freiburg,12.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-12-17,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Away,L,0.0,2.0,Freiburg,21.0,14,17.0,3.0,1.0,9.0,20.0,45.0,11.0,25.0,9.0,16.0,6,27,30.0,0.0,Match Report,2023-12-17,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Away,L,0.0,2.0,Freiburg,48.0,629.0,87.0,306.0,250.0,78.0,11.0,629.0,8.0,2.0,25.0,6.0,75.0,305.0,1288.0,648.0,10.0,7.0,1.0,20.0,6.0,375.0,24.0,Match Report,2023-12-17,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Away,L,0.0,2.0,Freiburg,4,1,1,10,13,3,14,6,14,0.0,0.0,0,53.0,23.0,11.0,67.6,Match Report
2023-12-20,18:30 (09:30),Bundesliga,Matchweek 16,Wed,Away,L,0.0,2.0,Union Berlin,0,16,7,43.8,0.0,0.0,19.4,1.0,0,0,0.8,0.8,0.05,-0.8,-0.8,Match Report,2023-12-20,18:30 (09:30),Bundesliga,Matchweek 16,Wed,Away,L,0.0,2.0,Union Berlin,6,2,4,66.7,0,2.2,0.2,0,0,0,0,1.0,3.0,33.3,27.0,4.0,7.4,24.8,6.0,16.7,18.2,11.0,0.0,0.0,2.0,15.6,Match Report,2023-12-20,18:30 (09:30),Bundesliga,Matchweek 16,Wed,Away,L,0.0,2.0,Union Berlin,499.0,617.0,80.9,8249.0,2466.0,233.0,261.0,89.3,230.0,268.0,85.8,28.0,57.0,49.1,0,0.4,0.5,8.0,36.0,6.0,4.0,44.0,Match Report,2023-12-20,18:30 (09:30),Bundesliga,Matchweek 16,Wed,Away,L,0.0,2.0,Union Berlin,617.0,566.0,50.0,11.0,2.0,1.0,34,25.0,5.0,1.0,4.0,0.0,499.0,1.0,11.0,Match Report,2023-12-20,18:30 (09:30),Bundesliga,Matchweek 16,Wed,Away,L,0.0,2.0,Union Berlin,25.0,15.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-12-20,18:30 (09:30),Bundesliga,Matchweek 16,Wed,Away,L,0.0,2.0,Union Berlin,27.0,16,13.0,12.0,2.0,17.0,29.0,58.6,12.0,12.0,2.0,10.0,11,38,18.0,0.0,Match Report,2023-12-20,18:30 (09:30),Bundesliga,Matchweek 16,Wed,Away,L,0.0,2.0,Union Berlin,60.0,749.0,51.0,163.0,430.0,169.0,21.0,749.0,19.0,11.0,57.9,6.0,31.6,409.0,2803.0,1568.0,34.0,25.0,4.0,22.0,9.0,497.0,44.0,Match Report,2023-12-20,18:30 (09:30),Bundesliga,Matchweek 16,Wed,Away,L,0.0,2.0,Union Berlin,0,0,0,7,9,1,34,11,16,0.0,0.0,0,57.0,12.0,13.0,48.0,Match Report
2024-01-13,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,D,1.0,1.0,Heidenheim,1,14,5,35.7,0.07,0.2,15.3,1.0,0,0,0.9,0.9,0.06,0.1,0.1,Match Report,2024-01-13,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,D,1.0,1.0,Heidenheim,2,1,1,50.0,0,0.4,-0.6,0,0,0,0,1.0,7.0,14.3,27.0,2.0,25.9,29.0,6.0,0.0,18.3,13.0,1.0,7.7,0.0,8.5,Match Report,2024-01-13,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,D,1.0,1.0,Heidenheim,394.0,490.0,80.4,7140.0,2660.0,158.0,183.0,86.3,202.0,229.0,88.2,33.0,64.0,51.6,1,0.9,1.0,13.0,40.0,7.0,4.0,40.0,Match Report,2024-01-13,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,D,1.0,1.0,Heidenheim,490.0,442.0,47.0,9.0,0.0,1.0,32,21.0,9.0,2.0,7.0,0.0,394.0,1.0,12.0,Match Report,2024-01-13,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,D,1.0,1.0,Heidenheim,27.0,18.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2024-01-13,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,D,1.0,1.0,Heidenheim,18.0,8,7.0,9.0,2.0,8.0,13.0,61.5,5.0,17.0,3.0,14.0,9,27,22.0,1.0,Match Report,2024-01-13,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,D,1.0,1.0,Heidenheim,51.0,620.0,50.0,194.0,284.0,154.0,18.0,620.0,25.0,15.0,60.0,9.0,36.0,315.0,2056.0,1047.0,23.0,12.0,2.0,24.0,13.0,389.0,39.0,Match Report,2024-01-13,15:30 (06:30),Bundesliga,Matchweek 17,Sat,Home,D,1.0,1.0,Heidenheim,3,0,0,12,11,1,32,9,8,0.0,0.0,0,59.0,23.0,19.0,54.8,Match Report
2024-01-20,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,L,0.0,4.0,Dortmund,0,19,5,26.3,0.0,0.0,17.4,0.0,0,0,1.3,1.3,0.07,-1.3,-1.3,Match Report,2024-01-20,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,L,0.0,4.0,Dortmund,7,4,3,57.1,0,3.9,-0.1,1,1,0,0,2.0,8.0,25.0,26.0,2.0,30.8,30.7,2.0,0.0,12.0,9.0,0.0,0.0,0.0,,Match Report,2024-01-20,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,L,0.0,4.0,Dortmund,334.0,432.0,77.3,5778.0,2009.0,142.0,161.0,88.2,163.0,196.0,83.2,24.0,51.0,47.1,0,0.5,0.7,12.0,29.0,5.0,0.0,40.0,Match Report,2024-01-20,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,L,0.0,4.0,Dortmund,432.0,382.0,49.0,9.0,0.0,0.0,30,20.0,13.0,6.0,7.0,0.0,334.0,1.0,14.0,Match Report,2024-01-20,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,L,0.0,4.0,Dortmund,29.0,15.0,5.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-01-20,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,L,0.0,4.0,Dortmund,19.0,11,11.0,7.0,1.0,12.0,21.0,57.1,9.0,14.0,2.0,12.0,10,29,15.0,0.0,Match Report,2024-01-20,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,L,0.0,4.0,Dortmund,39.0,547.0,41.0,168.0,229.0,162.0,24.0,547.0,17.0,9.0,52.9,5.0,29.4,341.0,2002.0,1000.0,20.0,18.0,8.0,12.0,8.0,324.0,40.0,Match Report,2024-01-20,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,L,0.0,4.0,Dortmund,2,0,0,16,7,1,30,10,11,0.0,1.0,0,48.0,9.0,8.0,52.9,Match Report
2024-01-27,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1.0,1.0,Wolfsburg,1,6,2,33.3,0.17,0.5,17.4,0.0,0,0,0.6,0.6,0.1,0.4,0.4,Match Report,2024-01-27,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1.0,1.0,Wolfsburg,4,1,3,75.0,0,1.8,0.8,0,0,0,0,2.0,10.0,20.0,33.0,2.0,30.3,31.1,6.0,0.0,13.8,16.0,0.0,0.0,0.0,6.0,Match Report,2024-01-27,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1.0,1.0,Wolfsburg,346.0,459.0,75.4,5836.0,2089.0,168.0,195.0,86.2,142.0,176.0,80.7,26.0,57.0,45.6,0,0.4,0.5,3.0,24.0,4.0,2.0,21.0,Match Report,2024-01-27,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1.0,1.0,Wolfsburg,459.0,401.0,54.0,17.0,0.0,3.0,19,26.0,3.0,0.0,0.0,0.0,346.0,4.0,15.0,Match Report,2024-01-27,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1.0,1.0,Wolfsburg,10.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Match Report,2024-01-27,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1.0,1.0,Wolfsburg,19.0,15,14.0,5.0,0.0,11.0,19.0,57.9,8.0,14.0,5.0,9.0,8,27,18.0,0.0,Match Report,2024-01-27,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1.0,1.0,Wolfsburg,48.0,570.0,60.0,198.0,239.0,135.0,15.0,570.0,12.0,5.0,41.7,6.0,50.0,349.0,1617.0,777.0,14.0,11.0,2.0,16.0,12.0,344.0,21.0,Match Report,2024-01-27,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1.0,1.0,Wolfsburg,3,0,0,12,16,4,19,8,15,0.0,0.0,0,54.0,14.0,17.0,45.2,Match Report
2024-02-03,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,W,2.0,0.0,Eint Frankfurt,2,15,4,26.7,0.13,0.5,17.2,1.0,0,0,1.3,1.3,0.09,0.7,0.7,Match Report,2024-02-03,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,W,2.0,0.0,Eint Frankfurt,4,0,4,100.0,1,1.3,1.3,0,0,0,0,0.0,7.0,0.0,40.0,4.0,17.5,27.3,4.0,0.0,14.5,14.0,0.0,0.0,0.0,10.0,Match Report,2024-02-03,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,W,2.0,0.0,Eint Frankfurt,295.0,390.0,75.6,5892.0,2011.0,91.0,115.0,79.1,177.0,207.0,85.5,27.0,61.0,44.3,2,0.9,0.3,8.0,12.0,3.0,1.0,22.0,Match Report,2024-02-03,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,W,2.0,0.0,Eint Frankfurt,390.0,342.0,46.0,13.0,3.0,1.0,18,21.0,7.0,2.0,3.0,0.0,295.0,2.0,6.0,Match Report,2024-02-03,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,W,2.0,0.0,Eint Frankfurt,22.0,12.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Match Report,2024-02-03,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,W,2.0,0.0,Eint Frankfurt,17.0,9,6.0,9.0,2.0,11.0,21.0,52.4,10.0,13.0,4.0,9.0,9,26,15.0,0.0,Match Report,2024-02-03,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,W,2.0,0.0,Eint Frankfurt,41.0,484.0,57.0,213.0,190.0,86.0,15.0,484.0,16.0,7.0,43.8,6.0,37.5,220.0,1326.0,558.0,7.0,9.0,3.0,8.0,6.0,288.0,22.0,Match Report,2024-02-03,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,W,2.0,0.0,Eint Frankfurt,1,0,0,8,13,2,18,9,9,0.0,0.0,0,36.0,13.0,16.0,44.8,Match Report
