For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2018-10-07,16:15 (07:15),La Liga,Matchweek 8,Sun,Home,W,1,0,Betis,1,13,4,30.8,0.08,0.25,17.7,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Match Report,2018-10-07,16:15 (07:15),La Liga,Matchweek 8,Sun,Home,W,1,0,Betis,0,0,0,,1,0.0,0.0,0,0,0,0,0,6,0.0,6,0,33.3,35.0,4,100.0,68.3,12,0,0.0,0,4.0,Match Report,2018-10-07,16:15 (07:15),La Liga,Matchweek 8,Sun,Home,W,1,0,Betis,293,389,75.3,4816,1949,150,174,86.2,88,111,79.3,36,69,52.2,1,0.6,0.8,11,26,8,1,35,Match Report,2018-10-07,16:15 (07:15),La Liga,Matchweek 8,Sun,Home,W,1,0,Betis,389,347,42,10,3,1,17,21,6,3,3,0,293,0,9,Match Report,2018-10-07,16:15 (07:15),La Liga,Matchweek 8,Sun,Home,W,1,0,Betis,22,12,4,1,0,3,2,2,1,0,0,0,0,1,Match Report,2018-10-07,16:15 (07:15),La Liga,Matchweek 8,Sun,Home,W,1,0,Betis,22,17,10,9,3,6,11,54.5,5,13,2,11,8,30,11,0,Match Report,2018-10-07,16:15 (07:15),La Liga,Matchweek 8,Sun,Home,W,1,0,Betis,37,482,31,106,228,150,27,482,6,5,83.3,1,16.7,249,1360,593,16,12,4,13,18,292,35,Match Report,2018-10-07,16:15 (07:15),La Liga,Matchweek 8,Sun,Home,W,1,0,Betis,5,0,0,16,10,0,17,8,17,0,0,0,61,12,7,63.2,Match Report
2018-10-20,18:30 (09:30),La Liga,Matchweek 9,Sat,Away,D,1,1,Villarreal,1,15,4,26.7,0.07,0.25,16.7,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Match Report,2018-10-20,18:30 (09:30),La Liga,Matchweek 9,Sat,Away,D,1,1,Villarreal,6,1,5,83.3,0,2.1,+1.1,0,0,0,0,6,17,35.3,17,1,58.8,44.2,8,87.5,57.8,12,0,0.0,0,12.0,Match Report,2018-10-20,18:30 (09:30),La Liga,Matchweek 9,Sat,Away,D,1,1,Villarreal,380,489,77.7,6927,2319,176,206,85.4,135,157,86.0,52,94,55.3,0,0.9,0.8,13,33,14,4,39,Match Report,2018-10-20,18:30 (09:30),La Liga,Matchweek 9,Sat,Away,D,1,1,Villarreal,489,432,57,16,0,9,23,24,7,3,4,0,380,0,8,Match Report,2018-10-20,18:30 (09:30),La Liga,Matchweek 9,Sat,Away,D,1,1,Villarreal,28,21,3,0,2,2,0,2,1,0,0,0,1,0,Match Report,2018-10-20,18:30 (09:30),La Liga,Matchweek 9,Sat,Away,D,1,1,Villarreal,16,8,10,4,2,11,16,68.8,5,14,6,8,9,25,26,1,Match Report,2018-10-20,18:30 (09:30),La Liga,Matchweek 9,Sat,Away,D,1,1,Villarreal,47,596,58,184,269,147,22,596,14,10,71.4,4,28.6,316,1603,808,14,7,0,12,14,379,38,Match Report,2018-10-20,18:30 (09:30),La Liga,Matchweek 9,Sat,Away,D,1,1,Villarreal,1,0,0,9,15,0,23,9,8,0,0,0,51,21,20,51.2,Match Report
2018-10-24,21:00 (12:00),Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,0,13,2,15.4,0.00,0.00,16.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Match Report,2018-10-24,21:00 (12:00),Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,5,4,1,20.0,0,2.8,-1.2,0,0,0,0,1,7,14.3,13,1,23.1,29.6,5,80.0,49.8,5,0,0.0,0,16.5,Match Report,2018-10-24,21:00 (12:00),Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,481,589,81.7,8880,2814,215,243,88.5,193,219,88.1,67,100,67.0,0,0.6,1.2,12,50,9,4,46,Match Report,2018-10-24,21:00 (12:00),Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,589,543,44,9,1,7,24,20,5,2,3,0,481,2,12,Match Report,2018-10-24,21:00 (12:00),Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,25,17,3,2,1,1,1,0,0,0,0,0,0,0,Match Report,2018-10-24,21:00 (12:00),Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,20,12,8,8,4,9,20,45.0,11,12,3,9,12,32,12,1,Match Report,2018-10-24,21:00 (12:00),Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,51,709,41,153,366,197,33,709,15,9,60.0,6,40.0,433,2066,872,15,12,3,17,16,479,45,Match Report,2018-10-24,21:00 (12:00),Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,5,0,0,13,9,2,24,12,12,0,0,0,71,17,12,58.6,Match Report
2018-10-27,20:45 (11:45),La Liga,Matchweek 10,Sat,Home,W,2,0,Real Sociedad,2,14,4,28.6,0.14,0.50,15.1,0,0,0,1.4,1.4,0.10,+0.6,+0.6,Match Report,2018-10-27,20:45 (11:45),La Liga,Matchweek 10,Sat,Home,W,2,0,Real Sociedad,0,0,0,,1,0.0,0.0,0,0,0,0,4,13,30.8,12,0,50.0,36.8,7,100.0,61.0,3,0,0.0,0,,Match Report,2018-10-27,20:45 (11:45),La Liga,Matchweek 10,Sat,Home,W,2,0,Real Sociedad,544,669,81.3,9589,3038,265,290,91.4,174,213,81.7,83,121,68.6,1,0.9,1.2,10,50,14,3,56,Match Report,2018-10-27,20:45 (11:45),La Liga,Matchweek 10,Sat,Home,W,2,0,Real Sociedad,669,618,48,7,0,11,29,23,10,4,2,0,544,3,12,Match Report,2018-10-27,20:45 (11:45),La Liga,Matchweek 10,Sat,Home,W,2,0,Real Sociedad,25,19,2,3,0,0,1,2,1,0,1,0,0,0,Match Report,2018-10-27,20:45 (11:45),La Liga,Matchweek 10,Sat,Home,W,2,0,Real Sociedad,24,19,8,14,2,8,12,66.7,4,9,2,7,19,43,14,0,Match Report,2018-10-27,20:45 (11:45),La Liga,Matchweek 10,Sat,Home,W,2,0,Real Sociedad,61,779,31,134,372,278,32,779,18,12,66.7,6,33.3,478,2194,1014,25,16,6,16,9,542,55,Match Report,2018-10-27,20:45 (11:45),La Liga,Matchweek 10,Sat,Home,W,2,0,Real Sociedad,2,0,0,10,5,3,29,19,19,0,0,0,73,20,15,57.1,Match Report
2018-10-30,21:30 (13:30),Copa del Rey,Round of 32,Tue,Away,W,1,0,Sant Andreu,1,25,5,20.0,0.04,0.20,,,0,0,,,,,,Match Report,2018-10-30,21:30 (13:30),Copa del Rey,Round of 32,Tue,Away,W,1,0,Sant Andreu,2,0,2,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-10-30,21:30 (13:30),Copa del Rey,Round of 32,Tue,Away,W,1,0,Sant Andreu,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2018-10-30,21:30 (13:30),Copa del Rey,Round of 32,Tue,Away,W,1,0,Sant Andreu,,,,,,,19,,,,,,,,,Match Report,2018-10-30,21:30 (13:30),Copa del Rey,Round of 32,Tue,Away,W,1,0,Sant Andreu,,,,,,,,,,,,,,,Match Report,2018-10-30,21:30 (13:30),Copa del Rey,Round of 32,Tue,Away,W,1,0,Sant Andreu,,16,,,,,,,,,,,8,0,,,Match Report,2018-10-30,21:30 (13:30),Copa del Rey,Round of 32,Tue,Away,W,1,0,Sant Andreu,60,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-10-30,21:30 (13:30),Copa del Rey,Round of 32,Tue,Away,W,1,0,Sant Andreu,0,0,0,13,15,3,19,8,16,0,0,0,,,,,Match Report
2018-11-03,13:00 (05:00),La Liga,Matchweek 11,Sat,Away,D,1,1,Leganés,1,9,4,44.4,0.11,0.25,21.5,2,0,0,0.4,0.4,0.05,+0.6,+0.6,Match Report,2018-11-03,13:00 (05:00),La Liga,Matchweek 11,Sat,Away,D,1,1,Leganés,3,1,2,66.7,0,1.6,+0.6,0,0,0,0,3,16,18.8,23,4,52.2,39.5,5,80.0,55.6,12,1,8.3,0,9.0,Match Report,2018-11-03,13:00 (05:00),La Liga,Matchweek 11,Sat,Away,D,1,1,Leganés,372,505,73.7,6440,2218,161,187,86.1,134,175,76.6,50,100,50.0,0,0.3,0.5,5,26,5,1,35,Match Report,2018-11-03,13:00 (05:00),La Liga,Matchweek 11,Sat,Away,D,1,1,Leganés,505,452,51,16,2,7,15,21,7,0,6,0,372,2,4,Match Report,2018-11-03,13:00 (05:00),La Liga,Matchweek 11,Sat,Away,D,1,1,Leganés,17,9,3,0,1,4,0,2,1,0,0,0,1,0,Match Report,2018-11-03,13:00 (05:00),La Liga,Matchweek 11,Sat,Away,D,1,1,Leganés,23,13,10,11,2,7,17,41.2,10,10,1,9,7,30,29,0,Match Report,2018-11-03,13:00 (05:00),La Liga,Matchweek 11,Sat,Away,D,1,1,Leganés,55,615,42,181,306,133,13,615,13,9,69.2,4,30.8,330,1467,817,14,16,1,11,14,371,35,Match Report,2018-11-03,13:00 (05:00),La Liga,Matchweek 11,Sat,Away,D,1,1,Leganés,2,0,0,12,18,2,15,7,13,0,0,0,51,25,31,44.6,Match Report
2018-11-06,21:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,2,15,7,46.7,0.13,0.29,18.2,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Match Report,2018-11-06,21:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,0,0,0,,1,0.0,0.0,0,0,0,0,3,10,30.0,7,0,57.1,38.3,6,100.0,56.7,4,0,0.0,0,,Match Report,2018-11-06,21:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,286,387,73.9,4337,1609,164,189,86.8,77,106,72.6,26,61,42.6,2,1.4,0.5,13,20,5,0,30,Match Report,2018-11-06,21:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,387,345,40,7,0,0,16,19,7,2,4,0,286,2,9,Match Report,2018-11-06,21:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,27,23,1,1,1,0,1,4,4,0,0,0,0,0,Match Report,2018-11-06,21:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,17,16,8,6,3,4,10,40.0,6,14,2,12,20,37,21,1,Match Report,2018-11-06,21:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,32,504,38,143,206,160,22,504,16,9,56.3,7,43.8,253,1522,616,13,9,6,18,9,282,29,Match Report,2018-11-06,21:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,1,0,0,8,7,2,16,20,16,0,0,0,63,10,12,45.5,Match Report
2018-11-10,18:30 (09:30),La Liga,Matchweek 12,Sat,Home,W,3,2,Athletic Club,3,9,3,33.3,0.33,1.00,16.5,1,0,0,1.1,1.1,0.12,+1.9,+1.9,Match Report,2018-11-10,18:30 (09:30),La Liga,Matchweek 12,Sat,Home,W,3,2,Athletic Club,5,2,3,60.0,0,2.6,+0.6,0,0,0,0,4,17,23.5,21,1,57.1,42.6,6,83.3,54.7,7,1,14.3,0,4.0,Match Report,2018-11-10,18:30 (09:30),La Liga,Matchweek 12,Sat,Home,W,3,2,Athletic Club,371,495,74.9,6083,2039,187,211,88.6,130,156,83.3,34,89,38.2,3,1.1,1.9,8,28,5,0,34,Match Report,2018-11-10,18:30 (09:30),La Liga,Matchweek 12,Sat,Home,W,3,2,Athletic Club,495,439,56,15,0,3,22,20,12,9,2,0,371,0,14,Match Report,2018-11-10,18:30 (09:30),La Liga,Matchweek 12,Sat,Home,W,3,2,Athletic Club,18,13,2,0,1,1,1,6,5,1,0,0,0,0,Match Report,2018-11-10,18:30 (09:30),La Liga,Matchweek 12,Sat,Home,W,3,2,Athletic Club,21,19,7,11,3,9,12,75.0,3,6,0,6,13,34,18,0,Match Report,2018-11-10,18:30 (09:30),La Liga,Matchweek 12,Sat,Home,W,3,2,Athletic Club,51,595,36,134,310,160,20,595,9,5,55.6,4,44.4,327,1882,979,23,16,3,17,7,364,34,Match Report,2018-11-10,18:30 (09:30),La Liga,Matchweek 12,Sat,Home,W,3,2,Athletic Club,5,0,0,8,15,0,22,13,19,0,0,0,61,14,25,35.9,Match Report
2018-11-24,20:45 (11:45),La Liga,Matchweek 13,Sat,Home,D,1,1,Barcelona,1,3,1,33.3,0.33,1.00,17.4,1,0,0,0.2,0.2,0.08,+0.8,+0.8,Match Report,2018-11-24,20:45 (11:45),La Liga,Matchweek 13,Sat,Home,D,1,1,Barcelona,2,1,1,50.0,0,0.5,-0.5,0,0,0,0,3,11,27.3,10,2,60.0,46.9,5,100.0,62.0,13,0,0.0,0,5.0,Match Report,2018-11-24,20:45 (11:45),La Liga,Matchweek 13,Sat,Home,D,1,1,Barcelona,266,351,75.8,3984,1427,148,171,86.5,70,95,73.7,25,47,53.2,1,0.2,0.5,2,15,3,1,26,Match Report,2018-11-24,20:45 (11:45),La Liga,Matchweek 13,Sat,Home,D,1,1,Barcelona,351,312,38,11,0,2,12,18,2,2,0,0,266,1,10,Match Report,2018-11-24,20:45 (11:45),La Liga,Matchweek 13,Sat,Home,D,1,1,Barcelona,5,2,1,0,0,2,0,2,0,1,0,0,1,0,Match Report,2018-11-24,20:45 (11:45),La Liga,Matchweek 13,Sat,Home,D,1,1,Barcelona,27,17,13,13,1,17,37,45.9,20,11,4,7,9,36,26,0,Match Report,2018-11-24,20:45 (11:45),La Liga,Matchweek 13,Sat,Home,D,1,1,Barcelona,31,463,59,159,195,111,6,463,10,4,40.0,6,60.0,248,1255,565,10,10,1,11,5,265,26,Match Report,2018-11-24,20:45 (11:45),La Liga,Matchweek 13,Sat,Home,D,1,1,Barcelona,5,0,0,19,12,1,12,9,17,0,0,0,45,7,8,46.7,Match Report
2018-11-28,18:55 (09:55),Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,2,11,4,36.4,0.18,0.50,21.8,2,0,0,0.9,0.9,0.08,+1.1,+1.1,Match Report,2018-11-28,18:55 (09:55),Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,3,0,3,100.0,1,0.7,+0.7,1,0,0,1,5,10,50.0,12,2,33.3,33.8,7,85.7,52.7,16,0,0.0,0,6.7,Match Report,2018-11-28,18:55 (09:55),Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,531,621,85.5,9480,3267,256,280,91.4,209,234,89.3,57,80,71.3,1,0.7,0.9,8,53,9,0,59,Match Report,2018-11-28,18:55 (09:55),Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,621,575,42,13,0,5,15,13,8,3,3,0,531,4,13,Match Report,2018-11-28,18:55 (09:55),Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,22,16,1,2,1,2,0,4,3,0,1,0,0,0,Match Report,2018-11-28,18:55 (09:55),Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,17,13,6,7,4,8,19,42.1,11,8,2,6,13,30,16,0,Match Report,2018-11-28,18:55 (09:55),Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,56,713,42,143,387,186,21,713,10,5,50.0,5,50.0,383,2093,1178,26,15,4,6,8,530,59,Match Report,2018-11-28,18:55 (09:55),Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,5,1,1,14,13,4,15,13,13,0,1,0,52,7,5,58.3,Match Report
2018-12-02,16:15 (07:15),La Liga,Matchweek 14,Sun,Away,D,1,1,Girona,0,17,3,17.6,0.00,0.00,20.9,0,0,0,1.6,1.6,0.10,-1.6,-1.6,Match Report,2018-12-02,16:15 (07:15),La Liga,Matchweek 14,Sun,Away,D,1,1,Girona,3,1,2,100.0,0,1.1,+0.1,1,1,0,0,4,10,40.0,6,1,33.3,30.7,9,88.9,53.6,13,0,0.0,1,27.0,Match Report,2018-12-02,16:15 (07:15),La Liga,Matchweek 14,Sun,Away,D,1,1,Girona,486,593,82.0,7594,2655,259,281,92.2,172,199,86.4,35,66,53.0,0,1.5,2.0,15,45,14,0,56,Match Report,2018-12-02,16:15 (07:15),La Liga,Matchweek 14,Sun,Away,D,1,1,Girona,593,543,50,9,2,2,23,21,9,7,0,0,486,0,21,Match Report,2018-12-02,16:15 (07:15),La Liga,Matchweek 14,Sun,Away,D,1,1,Girona,32,28,1,2,1,0,0,0,0,0,0,0,0,0,Match Report,2018-12-02,16:15 (07:15),La Liga,Matchweek 14,Sun,Away,D,1,1,Girona,20,11,10,6,4,7,15,46.7,8,8,4,4,16,36,23,0,Match Report,2018-12-02,16:15 (07:15),La Liga,Matchweek 14,Sun,Away,D,1,1,Girona,56,703,45,143,285,283,31,703,17,14,82.4,3,17.6,413,2162,1087,25,28,4,13,8,482,54,Match Report,2018-12-02,16:15 (07:15),La Liga,Matchweek 14,Sun,Away,D,1,1,Girona,5,0,0,16,7,0,23,16,11,0,1,0,61,13,18,41.9,Match Report
2018-12-05,19:30 (10:30),Copa del Rey,Round of 32,Wed,Home,W,4,0,Sant Andreu,4,18,8,44.4,0.22,0.50,,,0,0,,,,,,Match Report,2018-12-05,19:30 (10:30),Copa del Rey,Round of 32,Wed,Home,W,4,0,Sant Andreu,3,0,3,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-12-05,19:30 (10:30),Copa del Rey,Round of 32,Wed,Home,W,4,0,Sant Andreu,,,,,,,,,,,,,,,4,,,,,,,,Match Report,2018-12-05,19:30 (10:30),Copa del Rey,Round of 32,Wed,Home,W,4,0,Sant Andreu,,,,,,,15,,,,,,,,,Match Report,2018-12-05,19:30 (10:30),Copa del Rey,Round of 32,Wed,Home,W,4,0,Sant Andreu,,,,,,,,,,,,,,,Match Report,2018-12-05,19:30 (10:30),Copa del Rey,Round of 32,Wed,Home,W,4,0,Sant Andreu,,7,,,,,,,,,,,14,0,,,Match Report,2018-12-05,19:30 (10:30),Copa del Rey,Round of 32,Wed,Home,W,4,0,Sant Andreu,55,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-12-05,19:30 (10:30),Copa del Rey,Round of 32,Wed,Home,W,4,0,Sant Andreu,2,0,0,10,11,5,15,14,7,0,0,0,,,,,Match Report
2018-12-08,13:00 (04:00),La Liga,Matchweek 15,Sat,Home,W,3,0,Alavés,3,12,5,41.7,0.25,0.60,12.1,0,0,0,2.7,2.7,0.24,+0.3,+0.3,Match Report,2018-12-08,13:00 (04:00),La Liga,Matchweek 15,Sat,Home,W,3,0,Alavés,3,0,3,100.0,1,0.3,+0.3,0,0,0,0,10,19,52.6,13,4,53.8,41.5,14,85.7,57.4,20,1,5.0,0,9.8,Match Report,2018-12-08,13:00 (04:00),La Liga,Matchweek 15,Sat,Home,W,3,0,Alavés,266,384,69.3,4827,2468,137,173,79.2,92,120,76.7,31,70,44.3,1,1.5,1.2,8,31,10,2,40,Match Report,2018-12-08,13:00 (04:00),La Liga,Matchweek 15,Sat,Home,W,3,0,Alavés,384,325,58,15,2,4,16,23,5,5,0,0,266,1,10,Match Report,2018-12-08,13:00 (04:00),La Liga,Matchweek 15,Sat,Home,W,3,0,Alavés,19,10,4,2,2,1,0,4,2,0,0,2,0,0,Match Report,2018-12-08,13:00 (04:00),La Liga,Matchweek 15,Sat,Home,W,3,0,Alavés,14,6,7,5,2,3,15,20.0,12,16,2,14,9,23,31,0,Match Report,2018-12-08,13:00 (04:00),La Liga,Matchweek 15,Sat,Home,W,3,0,Alavés,48,498,54,144,212,148,24,498,15,9,60.0,6,40.0,223,1351,736,15,8,6,15,6,266,40,Match Report,2018-12-08,13:00 (04:00),La Liga,Matchweek 15,Sat,Home,W,3,0,Alavés,5,0,0,20,14,1,16,9,6,0,0,0,45,27,17,61.4,Match Report
2018-12-11,21:00 (12:00),Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,0,9,3,33.3,0.00,0.00,22.9,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Match Report,2018-12-11,21:00 (12:00),Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,2,0,2,100.0,1,0.6,+0.6,0,0,0,0,4,11,36.4,18,1,38.9,32.8,4,100.0,52.5,14,0,0.0,0,12.0,Match Report,2018-12-11,21:00 (12:00),Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,456,586,77.8,7561,2530,219,255,85.9,182,216,84.3,38,77,49.4,0,0.4,1.7,8,31,15,2,55,Match Report,2018-12-11,21:00 (12:00),Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,586,536,49,14,0,7,14,22,8,4,0,0,456,1,15,Match Report,2018-12-11,21:00 (12:00),Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,17,13,2,0,0,2,0,0,0,0,0,0,0,0,Match Report,2018-12-11,21:00 (12:00),Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,7,3,1,5,1,1,5,20.0,4,6,0,6,14,21,18,0,Match Report,2018-12-11,21:00 (12:00),Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,57,705,31,126,383,205,29,705,20,11,55.0,9,45.0,431,2238,1130,18,22,3,24,4,453,55,Match Report,2018-12-11,21:00 (12:00),Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,3,0,0,8,12,1,14,14,3,0,0,0,67,12,17,41.4,Match Report
2018-12-15,16:15 (07:15),La Liga,Matchweek 16,Sat,Away,W,3,2,Valladolid,3,13,4,30.8,0.15,0.50,18.9,2,1,1,1.9,1.2,0.10,+1.1,+0.8,Match Report,2018-12-15,16:15 (07:15),La Liga,Matchweek 16,Sat,Away,W,3,2,Valladolid,2,2,1,0.0,0,0.9,-0.1,0,0,0,0,10,20,50.0,15,4,66.7,42.6,10,100.0,65.9,26,2,7.7,0,5.3,Match Report,2018-12-15,16:15 (07:15),La Liga,Matchweek 16,Sat,Away,W,3,2,Valladolid,306,403,75.9,4737,2319,162,185,87.6,89,115,77.4,28,59,47.5,2,1.0,0.6,8,24,5,0,33,Match Report,2018-12-15,16:15 (07:15),La Liga,Matchweek 16,Sat,Away,W,3,2,Valladolid,403,353,46,13,1,0,10,17,3,2,1,0,306,4,6,Match Report,2018-12-15,16:15 (07:15),La Liga,Matchweek 16,Sat,Away,W,3,2,Valladolid,23,13,2,1,5,2,0,5,3,0,0,2,0,0,Match Report,2018-12-15,16:15 (07:15),La Liga,Matchweek 16,Sat,Away,W,3,2,Valladolid,12,10,6,4,2,4,12,33.3,8,8,1,7,16,28,25,0,Match Report,2018-12-15,16:15 (07:15),La Liga,Matchweek 16,Sat,Away,W,3,2,Valladolid,44,529,49,152,251,128,14,528,17,12,70.6,5,29.4,253,1320,677,11,14,3,18,18,303,33,Match Report,2018-12-15,16:15 (07:15),La Liga,Matchweek 16,Sat,Away,W,3,2,Valladolid,1,0,0,13,14,4,10,16,10,0,0,1,57,24,8,75.0,Match Report
