For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2022-10-15,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Away,W,2.0,0.0,Werder Bremen,2,11,5,45.5,0.18,0.4,16.5,0.0,0,0,1.1,1.1,0.1,0.9,0.9,Match Report,2022-10-15,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Away,W,2.0,0.0,Werder Bremen,3,0,3,100.0,1,0.2,0.2,0,0,0,0,11.0,35.0,31.4,28.0,2.0,85.7,57.5,12.0,91.7,64.1,14.0,2.0,14.3,1.0,16.0,Match Report,2022-10-15,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Away,W,2.0,0.0,Werder Bremen,214.0,349.0,61.3,3848.0,2227.0,106.0,144.0,73.6,78.0,110.0,70.9,23.0,72.0,31.9,2,0.9,0.9,9.0,27.0,6.0,1.0,37.0,Match Report,2022-10-15,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Away,W,2.0,0.0,Werder Bremen,349.0,303.0,42.0,5.0,1.0,2.0,10,21.0,3.0,3.0,0.0,0.0,214.0,4.0,4.0,Match Report,2022-10-15,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Away,W,2.0,0.0,Werder Bremen,20.0,14.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-10-15,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Away,W,2.0,0.0,Werder Bremen,19.0,11,11.0,5.0,3.0,11.0,16.0,68.8,5.0,8.0,3.0,5.0,23,42,27.0,0.0,Match Report,2022-10-15,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Away,W,2.0,0.0,Werder Bremen,33.0,489.0,73.0,180.0,204.0,112.0,26.0,489.0,18.0,8.0,44.4,10.0,55.6,264.0,1180.0,509.0,9.0,8.0,7.0,17.0,7.0,209.0,35.0,Match Report,2022-10-15,15:30 (06:30),Bundesliga,Matchweek 10,Sat,Away,W,2.0,0.0,Werder Bremen,2,0,0,11,3,4,10,23,11,0.0,0.0,0,68.0,16.0,18.0,47.1,Match Report
2022-10-18,18:00 (09:00),DFB-Pokal,Round of 32,Tue,Away,W,3.0,0.0,Lübeck,3,25,10,40.0,0.12,0.3,,,0,0,,,,,,Match Report,2022-10-18,18:00 (09:00),DFB-Pokal,Round of 32,Tue,Away,W,3.0,0.0,Lübeck,3,0,3,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-10-18,18:00 (09:00),DFB-Pokal,Round of 32,Tue,Away,W,3.0,0.0,Lübeck,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2022-10-18,18:00 (09:00),DFB-Pokal,Round of 32,Tue,Away,W,3.0,0.0,Lübeck,,,,,,,25,,,,,,,,,Match Report,2022-10-18,18:00 (09:00),DFB-Pokal,Round of 32,Tue,Away,W,3.0,0.0,Lübeck,,,,,,,,,,,,,,,Match Report,2022-10-18,18:00 (09:00),DFB-Pokal,Round of 32,Tue,Away,W,3.0,0.0,Lübeck,,9,,,,,,,,,,,20,0,,,Match Report,2022-10-18,18:00 (09:00),DFB-Pokal,Round of 32,Tue,Away,W,3.0,0.0,Lübeck,57.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-10-18,18:00 (09:00),DFB-Pokal,Round of 32,Tue,Away,W,3.0,0.0,Lübeck,2,0,0,16,15,1,25,20,9,,,0,,,,,Match Report
2022-10-21,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,W,5.0,0.0,Köln,5,15,6,40.0,0.27,0.67,18.2,1.0,1,1,1.9,1.1,0.08,3.1,2.9,Match Report,2022-10-21,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,W,5.0,0.0,Köln,2,0,2,100.0,1,0.6,0.6,0,0,0,0,4.0,10.0,40.0,25.0,4.0,28.0,33.4,5.0,60.0,48.6,7.0,0.0,0.0,1.0,11.5,Match Report,2022-10-21,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,W,5.0,0.0,Köln,412.0,497.0,82.9,7990.0,2711.0,165.0,174.0,94.8,181.0,203.0,89.2,63.0,105.0,60.0,2,0.8,0.9,11.0,35.0,9.0,7.0,42.0,Match Report,2022-10-21,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,W,5.0,0.0,Köln,497.0,457.0,39.0,12.0,0.0,3.0,25,16.0,5.0,5.0,0.0,0.0,412.0,1.0,7.0,Match Report,2022-10-21,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,W,5.0,0.0,Köln,27.0,22.0,2.0,0.0,1.0,2.0,0.0,8.0,5.0,0.0,0.0,1.0,2.0,0.0,Match Report,2022-10-21,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,W,5.0,0.0,Köln,12.0,8,4.0,8.0,0.0,5.0,9.0,55.6,4.0,10.0,1.0,9.0,5,17,11.0,0.0,Match Report,2022-10-21,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,W,5.0,0.0,Köln,55.0,608.0,39.0,132.0,351.0,129.0,20.0,607.0,24.0,6.0,25.0,14.0,58.3,393.0,1785.0,878.0,12.0,11.0,4.0,16.0,9.0,408.0,41.0,Match Report,2022-10-21,20:30 (11:30),Bundesliga,Matchweek 11,Fri,Home,W,5.0,0.0,Köln,1,0,0,13,14,1,25,5,8,1.0,0.0,0,65.0,8.0,9.0,47.1,Match Report
2022-10-29,15:30 (06:30),Bundesliga,Matchweek 12,Sat,Away,L,2.0,6.0,Bayern Munich,2,13,4,30.8,0.15,0.5,13.4,0.0,0,1,2.2,1.4,0.11,-0.2,0.6,Match Report,2022-10-29,15:30 (06:30),Bundesliga,Matchweek 12,Sat,Away,L,2.0,6.0,Bayern Munich,13,6,6,53.8,0,4.8,-1.2,1,0,1,0,5.0,19.0,26.3,26.0,6.0,42.3,37.4,9.0,88.9,58.1,18.0,0.0,0.0,2.0,23.0,Match Report,2022-10-29,15:30 (06:30),Bundesliga,Matchweek 12,Sat,Away,L,2.0,6.0,Bayern Munich,201.0,293.0,68.6,3845.0,1786.0,91.0,113.0,80.5,68.0,89.0,76.4,35.0,65.0,53.8,2,1.2,0.9,11.0,18.0,7.0,3.0,15.0,Match Report,2022-10-29,15:30 (06:30),Bundesliga,Matchweek 12,Sat,Away,L,2.0,6.0,Bayern Munich,293.0,244.0,48.0,10.0,0.0,3.0,14,17.0,5.0,5.0,0.0,0.0,201.0,1.0,13.0,Match Report,2022-10-29,15:30 (06:30),Bundesliga,Matchweek 12,Sat,Away,L,2.0,6.0,Bayern Munich,25.0,17.0,3.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,Match Report,2022-10-29,15:30 (06:30),Bundesliga,Matchweek 12,Sat,Away,L,2.0,6.0,Bayern Munich,12.0,8,9.0,2.0,1.0,6.0,16.0,37.5,10.0,12.0,3.0,9.0,15,27,14.0,0.0,Match Report,2022-10-29,15:30 (06:30),Bundesliga,Matchweek 12,Sat,Away,L,2.0,6.0,Bayern Munich,31.0,402.0,63.0,195.0,138.0,75.0,20.0,401.0,11.0,3.0,27.3,6.0,54.5,227.0,1001.0,367.0,5.0,4.0,3.0,13.0,1.0,199.0,14.0,Match Report,2022-10-29,15:30 (06:30),Bundesliga,Matchweek 12,Sat,Away,L,2.0,6.0,Bayern Munich,1,0,0,11,10,1,14,15,8,1.0,1.0,0,49.0,10.0,15.0,40.0,Match Report
2022-11-05,15:30 (07:30),Bundesliga,Matchweek 13,Sat,Home,L,0.0,3.0,Wolfsburg,0,15,3,20.0,0.0,0.0,19.3,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0,Match Report,2022-11-05,15:30 (07:30),Bundesliga,Matchweek 13,Sat,Home,L,0.0,3.0,Wolfsburg,3,3,0,0.0,0,1.2,-1.8,0,0,0,0,7.0,17.0,41.2,29.0,4.0,37.9,38.9,8.0,75.0,55.0,8.0,1.0,12.5,4.0,31.3,Match Report,2022-11-05,15:30 (07:30),Bundesliga,Matchweek 13,Sat,Home,L,0.0,3.0,Wolfsburg,372.0,509.0,73.1,7275.0,3051.0,141.0,171.0,82.5,162.0,195.0,83.1,57.0,118.0,48.3,0,0.7,1.1,12.0,33.0,16.0,2.0,61.0,Match Report,2022-11-05,15:30 (07:30),Bundesliga,Matchweek 13,Sat,Home,L,0.0,3.0,Wolfsburg,509.0,455.0,53.0,6.0,0.0,7.0,27,26.0,9.0,7.0,2.0,0.0,372.0,1.0,7.0,Match Report,2022-11-05,15:30 (07:30),Bundesliga,Matchweek 13,Sat,Home,L,0.0,3.0,Wolfsburg,30.0,26.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-11-05,15:30 (07:30),Bundesliga,Matchweek 13,Sat,Home,L,0.0,3.0,Wolfsburg,20.0,13,11.0,8.0,1.0,12.0,17.0,70.6,5.0,11.0,1.0,10.0,18,38,5.0,0.0,Match Report,2022-11-05,15:30 (07:30),Bundesliga,Matchweek 13,Sat,Home,L,0.0,3.0,Wolfsburg,56.0,612.0,46.0,145.0,300.0,173.0,31.0,612.0,15.0,8.0,53.3,7.0,46.7,283.0,1418.0,638.0,12.0,9.0,4.0,15.0,14.0,366.0,61.0,Match Report,2022-11-05,15:30 (07:30),Bundesliga,Matchweek 13,Sat,Home,L,0.0,3.0,Wolfsburg,1,0,0,15,6,1,27,18,13,0.0,0.0,0,68.0,17.0,20.0,45.9,Match Report
2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Away,L,0.0,1.0,Schalke 04,0,11,1,9.1,0.0,0.0,13.5,1.0,0,0,0.8,0.8,0.07,-0.8,-0.8,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Away,L,0.0,1.0,Schalke 04,4,1,3,75.0,0,1.0,0.0,0,0,0,0,1.0,25.0,4.0,23.0,4.0,73.9,46.3,10.0,80.0,61.0,18.0,2.0,11.1,0.0,10.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Away,L,0.0,1.0,Schalke 04,266.0,406.0,65.5,4964.0,2145.0,118.0,144.0,81.9,101.0,145.0,69.7,37.0,86.0,43.0,0,0.7,1.2,9.0,25.0,11.0,5.0,32.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Away,L,0.0,1.0,Schalke 04,406.0,347.0,58.0,17.0,0.0,6.0,23,23.0,6.0,6.0,0.0,0.0,266.0,1.0,12.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Away,L,0.0,1.0,Schalke 04,20.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Away,L,0.0,1.0,Schalke 04,15.0,8,5.0,7.0,3.0,7.0,12.0,58.3,5.0,7.0,1.0,6.0,12,27,21.0,0.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Away,L,0.0,1.0,Schalke 04,55.0,531.0,53.0,180.0,233.0,122.0,21.0,531.0,18.0,9.0,50.0,5.0,27.8,286.0,1372.0,587.0,7.0,2.0,5.0,21.0,10.0,264.0,32.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Away,L,0.0,1.0,Schalke 04,1,0,0,17,16,1,23,12,8,0.0,0.0,0,61.0,20.0,20.0,50.0,Match Report
2022-11-13,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Home,D,1.0,1.0,Eint Frankfurt,1,18,6,33.3,0.06,0.17,16.0,0.0,0,0,1.5,1.5,0.09,-0.5,-0.5,Match Report,2022-11-13,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Home,D,1.0,1.0,Eint Frankfurt,3,1,2,66.7,0,1.0,0.0,0,0,0,0,8.0,23.0,34.8,25.0,3.0,76.0,48.3,4.0,100.0,69.0,12.0,0.0,0.0,2.0,21.3,Match Report,2022-11-13,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Home,D,1.0,1.0,Eint Frankfurt,249.0,394.0,63.2,4434.0,2364.0,123.0,162.0,75.9,72.0,112.0,64.3,41.0,88.0,46.6,1,1.2,1.2,15.0,31.0,7.0,1.0,34.0,Match Report,2022-11-13,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Home,D,1.0,1.0,Eint Frankfurt,394.0,340.0,53.0,11.0,0.0,1.0,19,31.0,5.0,3.0,2.0,0.0,249.0,1.0,8.0,Match Report,2022-11-13,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Home,D,1.0,1.0,Eint Frankfurt,31.0,17.0,5.0,1.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Match Report,2022-11-13,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Home,D,1.0,1.0,Eint Frankfurt,20.0,13,9.0,5.0,6.0,8.0,13.0,61.5,5.0,18.0,3.0,15.0,8,28,21.0,0.0,Match Report,2022-11-13,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Home,D,1.0,1.0,Eint Frankfurt,40.0,540.0,64.0,161.0,209.0,173.0,31.0,540.0,16.0,7.0,43.8,8.0,50.0,183.0,979.0,442.0,11.0,7.0,4.0,25.0,5.0,245.0,34.0,Match Report,2022-11-13,15:30 (06:30),Bundesliga,Matchweek 15,Sun,Home,D,1.0,1.0,Eint Frankfurt,2,0,0,12,8,1,19,8,13,0.0,0.0,0,73.0,27.0,12.0,69.2,Match Report
2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1.0,1.0,Stuttgart,1,12,1,8.3,0.0,0.0,20.3,1.0,1,1,1.4,0.6,0.06,-0.4,-0.6,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1.0,1.0,Stuttgart,4,1,3,75.0,0,1.2,0.2,0,0,0,0,5.0,15.0,33.3,31.0,3.0,32.3,30.0,9.0,55.6,37.6,9.0,0.0,0.0,2.0,27.5,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1.0,1.0,Stuttgart,354.0,475.0,74.5,5947.0,2236.0,174.0,204.0,85.3,132.0,168.0,78.6,34.0,74.0,45.9,0,0.3,0.4,6.0,13.0,4.0,2.0,22.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1.0,1.0,Stuttgart,475.0,421.0,54.0,14.0,0.0,5.0,17,24.0,5.0,5.0,0.0,0.0,354.0,0.0,13.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1.0,1.0,Stuttgart,22.0,13.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1.0,1.0,Stuttgart,16.0,8,7.0,7.0,2.0,8.0,15.0,53.3,7.0,7.0,3.0,4.0,15,31,14.0,0.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1.0,1.0,Stuttgart,45.0,583.0,62.0,200.0,292.0,95.0,13.0,582.0,14.0,5.0,35.7,8.0,57.1,381.0,1614.0,704.0,9.0,9.0,1.0,15.0,4.0,352.0,22.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,D,1.0,1.0,Stuttgart,3,0,0,17,12,0,17,15,8,1.0,0.0,0,55.0,12.0,20.0,37.5,Match Report
2023-01-25,18:30 (09:30),Bundesliga,Matchweek 17,Wed,Home,L,1.0,2.0,Dortmund,1,12,4,33.3,0.08,0.25,14.8,0.0,0,0,1.2,1.2,0.1,-0.2,-0.2,Match Report,2023-01-25,18:30 (09:30),Bundesliga,Matchweek 17,Wed,Home,L,1.0,2.0,Dortmund,6,2,4,66.7,0,1.9,-0.1,0,0,0,0,8.0,13.0,61.5,22.0,4.0,36.4,34.4,7.0,71.4,52.4,12.0,0.0,0.0,1.0,25.7,Match Report,2023-01-25,18:30 (09:30),Bundesliga,Matchweek 17,Wed,Home,L,1.0,2.0,Dortmund,298.0,427.0,69.8,5501.0,2434.0,123.0,157.0,78.3,123.0,162.0,75.9,36.0,64.0,56.3,1,0.8,0.6,9.0,25.0,9.0,3.0,25.0,Match Report,2023-01-25,18:30 (09:30),Bundesliga,Matchweek 17,Wed,Home,L,1.0,2.0,Dortmund,427.0,391.0,34.0,7.0,1.0,3.0,11,15.0,2.0,2.0,0.0,0.0,298.0,2.0,17.0,Match Report,2023-01-25,18:30 (09:30),Bundesliga,Matchweek 17,Wed,Home,L,1.0,2.0,Dortmund,22.0,19.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2023-01-25,18:30 (09:30),Bundesliga,Matchweek 17,Wed,Home,L,1.0,2.0,Dortmund,24.0,13,15.0,9.0,0.0,6.0,15.0,40.0,9.0,13.0,1.0,12.0,25,49,19.0,1.0,Match Report,2023-01-25,18:30 (09:30),Bundesliga,Matchweek 17,Wed,Home,L,1.0,2.0,Dortmund,38.0,562.0,55.0,195.0,257.0,119.0,24.0,562.0,12.0,4.0,33.3,6.0,50.0,322.0,1387.0,621.0,11.0,9.0,2.0,12.0,8.0,297.0,24.0,Match Report,2023-01-25,18:30 (09:30),Bundesliga,Matchweek 17,Wed,Home,L,1.0,2.0,Dortmund,2,0,0,15,7,2,11,25,13,0.0,0.0,0,73.0,12.0,21.0,36.4,Match Report
2023-01-28,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,5.0,2.0,Bochum,5,14,7,50.0,0.36,0.71,17.3,0.0,0,0,2.1,2.1,0.15,2.9,2.9,Match Report,2023-01-28,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,5.0,2.0,Bochum,4,2,2,50.0,0,1.4,-0.6,0,0,0,0,11.0,27.0,40.7,27.0,3.0,59.3,45.0,12.0,91.7,59.6,12.0,4.0,33.3,0.0,10.9,Match Report,2023-01-28,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,5.0,2.0,Bochum,230.0,381.0,60.4,5111.0,2804.0,89.0,116.0,76.7,88.0,142.0,62.0,52.0,109.0,47.7,3,1.7,0.8,10.0,25.0,8.0,1.0,25.0,Match Report,2023-01-28,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,5.0,2.0,Bochum,381.0,330.0,48.0,11.0,2.0,2.0,16,19.0,3.0,1.0,2.0,0.0,230.0,3.0,9.0,Match Report,2023-01-28,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,5.0,2.0,Bochum,20.0,14.0,2.0,3.0,1.0,0.0,0.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,Match Report,2023-01-28,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,5.0,2.0,Bochum,17.0,8,10.0,4.0,3.0,5.0,11.0,45.5,6.0,7.0,4.0,3.0,10,27,30.0,0.0,Match Report,2023-01-28,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,5.0,2.0,Bochum,42.0,510.0,79.0,209.0,195.0,110.0,25.0,510.0,12.0,7.0,58.3,5.0,41.7,149.0,1037.0,532.0,16.0,4.0,6.0,16.0,5.0,222.0,24.0,Match Report,2023-01-28,15:30 (06:30),Bundesliga,Matchweek 18,Sat,Home,W,5.0,2.0,Bochum,0,0,0,17,9,3,16,10,8,0.0,0.0,0,77.0,37.0,31.0,54.4,Match Report
2023-02-01,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Home,L,0.0,4.0,Bayern Munich,0,11,1,9.1,0.0,0.0,,,0,0,,,,,,Match Report,2023-02-01,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Home,L,0.0,4.0,Bayern Munich,8,4,4,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2023-02-01,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Home,L,0.0,4.0,Bayern Munich,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2023-02-01,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Home,L,0.0,4.0,Bayern Munich,,,,,,,11,,,,,,,,,Match Report,2023-02-01,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Home,L,0.0,4.0,Bayern Munich,,,,,,,,,,,,,,,Match Report,2023-02-01,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Home,L,0.0,4.0,Bayern Munich,,13,,,,,,,,,,,20,0,,,Match Report,2023-02-01,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Home,L,0.0,4.0,Bayern Munich,32.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2023-02-01,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Home,L,0.0,4.0,Bayern Munich,3,1,1,14,6,0,11,20,13,,,0,,,,,Match Report
2023-02-04,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,L,1.0,2.0,Union Berlin,1,11,4,36.4,0.0,0.0,20.7,0.0,1,1,1.3,0.5,0.05,-0.3,-0.5,Match Report,2023-02-04,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,L,1.0,2.0,Union Berlin,4,2,2,50.0,0,1.3,-0.7,0,0,0,0,1.0,9.0,11.1,32.0,5.0,21.9,29.1,3.0,66.7,46.3,22.0,2.0,9.1,4.0,18.4,Match Report,2023-02-04,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,L,1.0,2.0,Union Berlin,309.0,466.0,66.3,6010.0,2511.0,116.0,156.0,74.4,132.0,181.0,72.9,48.0,99.0,48.5,0,0.3,0.8,6.0,34.0,8.0,0.0,34.0,Match Report,2023-02-04,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,L,1.0,2.0,Union Berlin,466.0,421.0,43.0,11.0,0.0,3.0,18,21.0,5.0,2.0,3.0,0.0,309.0,2.0,8.0,Match Report,2023-02-04,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,L,1.0,2.0,Union Berlin,20.0,12.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-02-04,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,L,1.0,2.0,Union Berlin,15.0,12,12.0,2.0,1.0,5.0,7.0,71.4,2.0,10.0,5.0,5.0,8,23,29.0,0.0,Match Report,2023-02-04,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,L,1.0,2.0,Union Berlin,49.0,586.0,61.0,213.0,281.0,101.0,23.0,585.0,14.0,9.0,64.3,4.0,28.6,319.0,1643.0,814.0,11.0,4.0,1.0,17.0,5.0,304.0,33.0,Match Report,2023-02-04,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,L,1.0,2.0,Union Berlin,1,0,0,10,9,2,18,8,12,0.0,0.0,0,81.0,36.0,29.0,55.4,Match Report
