For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2022-10-14,20:30 (11:30),Bundesliga,Matchweek 10,Fri,Home,L,0.0,3.0,Hoffenheim,0,15,2,13.3,0.0,0.0,17.8,1.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Match Report,2022-10-14,20:30 (11:30),Bundesliga,Matchweek 10,Fri,Home,L,0.0,3.0,Hoffenheim,7,3,4,85.7,0,3.8,0.8,2,2,0,0,13.0,26.0,50.0,35.0,2.0,54.3,37.3,7.0,100.0,63.9,8.0,0.0,0.0,0.0,15.0,Match Report,2022-10-14,20:30 (11:30),Bundesliga,Matchweek 10,Fri,Home,L,0.0,3.0,Hoffenheim,315.0,423.0,74.5,6150.0,2572.0,126.0,150.0,84.0,132.0,163.0,81.0,47.0,78.0,60.3,0,0.4,0.8,7.0,19.0,7.0,5.0,27.0,Match Report,2022-10-14,20:30 (11:30),Bundesliga,Matchweek 10,Fri,Home,L,0.0,3.0,Hoffenheim,423.0,375.0,46.0,6.0,1.0,1.0,18,25.0,4.0,2.0,2.0,0.0,315.0,2.0,10.0,Match Report,2022-10-14,20:30 (11:30),Bundesliga,Matchweek 10,Fri,Home,L,0.0,3.0,Hoffenheim,26.0,13.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-10-14,20:30 (11:30),Bundesliga,Matchweek 10,Fri,Home,L,0.0,3.0,Hoffenheim,18.0,7,6.0,9.0,3.0,10.0,21.0,47.6,11.0,12.0,5.0,7.0,11,29,7.0,0.0,Match Report,2022-10-14,20:30 (11:30),Bundesliga,Matchweek 10,Fri,Home,L,0.0,3.0,Hoffenheim,51.0,519.0,64.0,167.0,243.0,114.0,22.0,519.0,11.0,6.0,54.5,4.0,36.4,272.0,1113.0,478.0,12.0,7.0,4.0,17.0,6.0,312.0,27.0,Match Report,2022-10-14,20:30 (11:30),Bundesliga,Matchweek 10,Fri,Home,L,0.0,3.0,Hoffenheim,2,0,0,12,8,2,18,11,7,0.0,2.0,0,55.0,18.0,14.0,56.3,Match Report
2022-10-18,20:45 (11:45),DFB-Pokal,Round of 32,Tue,Away,L,1.0,5.0,Hoffenheim,1,11,4,36.4,0.09,0.25,,,0,0,,,,,,Match Report,2022-10-18,20:45 (11:45),DFB-Pokal,Round of 32,Tue,Away,L,1.0,5.0,Hoffenheim,11,5,6,54.5,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-10-18,20:45 (11:45),DFB-Pokal,Round of 32,Tue,Away,L,1.0,5.0,Hoffenheim,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2022-10-18,20:45 (11:45),DFB-Pokal,Round of 32,Tue,Away,L,1.0,5.0,Hoffenheim,,,,,,,14,,,,,,,,,Match Report,2022-10-18,20:45 (11:45),DFB-Pokal,Round of 32,Tue,Away,L,1.0,5.0,Hoffenheim,,,,,,,,,,,,,,,Match Report,2022-10-18,20:45 (11:45),DFB-Pokal,Round of 32,Tue,Away,L,1.0,5.0,Hoffenheim,,9,,,,,,,,,,,7,0,,,Match Report,2022-10-18,20:45 (11:45),DFB-Pokal,Round of 32,Tue,Away,L,1.0,5.0,Hoffenheim,38.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-10-18,20:45 (11:45),DFB-Pokal,Round of 32,Tue,Away,L,1.0,5.0,Hoffenheim,3,0,0,13,11,2,14,7,9,,,0,,,,,Match Report
2022-10-23,17:30 (08:30),Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Hertha BSC,1,9,2,22.2,0.11,0.5,17.7,0.0,0,0,0.6,0.6,0.06,0.4,0.4,Match Report,2022-10-23,17:30 (08:30),Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Hertha BSC,4,2,2,50.0,0,1.3,-0.7,0,0,0,0,5.0,27.0,18.5,31.0,3.0,58.1,44.6,11.0,81.8,59.8,16.0,0.0,0.0,1.0,13.0,Match Report,2022-10-23,17:30 (08:30),Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Hertha BSC,246.0,383.0,64.2,4463.0,2020.0,112.0,139.0,80.6,112.0,142.0,78.9,19.0,79.0,24.1,1,0.5,0.6,7.0,16.0,7.0,2.0,27.0,Match Report,2022-10-23,17:30 (08:30),Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Hertha BSC,383.0,319.0,59.0,15.0,2.0,0.0,21,24.0,6.0,2.0,4.0,0.0,246.0,5.0,13.0,Match Report,2022-10-23,17:30 (08:30),Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Hertha BSC,13.0,10.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2022-10-23,17:30 (08:30),Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Hertha BSC,22.0,15,15.0,7.0,0.0,8.0,18.0,44.4,10.0,13.0,0.0,13.0,9,31,23.0,1.0,Match Report,2022-10-23,17:30 (08:30),Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Hertha BSC,46.0,497.0,65.0,212.0,200.0,91.0,13.0,497.0,9.0,4.0,44.4,4.0,44.4,224.0,951.0,444.0,8.0,9.0,2.0,16.0,9.0,244.0,25.0,Match Report,2022-10-23,17:30 (08:30),Bundesliga,Matchweek 11,Sun,Away,L,1.0,2.0,Hertha BSC,1,0,0,13,13,5,21,9,15,0.0,0.0,0,53.0,19.0,24.0,44.2,Match Report
2022-10-30,17:30 (09:30),Bundesliga,Matchweek 12,Sun,Home,L,0.0,2.0,Freiburg,0,12,3,25.0,0.0,0.0,19.0,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Match Report,2022-10-30,17:30 (09:30),Bundesliga,Matchweek 12,Sun,Home,L,0.0,2.0,Freiburg,8,2,6,87.5,0,2.0,0.0,1,1,0,0,7.0,14.0,50.0,32.0,7.0,25.0,32.0,9.0,66.7,54.2,18.0,0.0,0.0,1.0,11.0,Match Report,2022-10-30,17:30 (09:30),Bundesliga,Matchweek 12,Sun,Home,L,0.0,2.0,Freiburg,254.0,377.0,67.4,4972.0,2440.0,105.0,134.0,78.4,112.0,149.0,75.2,31.0,74.0,41.9,0,0.6,0.7,10.0,7.0,6.0,2.0,16.0,Match Report,2022-10-30,17:30 (09:30),Bundesliga,Matchweek 12,Sun,Home,L,0.0,2.0,Freiburg,377.0,324.0,52.0,8.0,1.0,3.0,16,28.0,4.0,2.0,2.0,0.0,254.0,1.0,8.0,Match Report,2022-10-30,17:30 (09:30),Bundesliga,Matchweek 12,Sun,Home,L,0.0,2.0,Freiburg,17.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-10-30,17:30 (09:30),Bundesliga,Matchweek 12,Sun,Home,L,0.0,2.0,Freiburg,13.0,7,8.0,4.0,1.0,7.0,13.0,53.8,6.0,14.0,3.0,11.0,11,24,21.0,0.0,Match Report,2022-10-30,17:30 (09:30),Bundesliga,Matchweek 12,Sun,Home,L,0.0,2.0,Freiburg,45.0,479.0,81.0,222.0,153.0,106.0,19.0,479.0,5.0,2.0,40.0,2.0,40.0,227.0,1298.0,664.0,16.0,13.0,3.0,12.0,6.0,253.0,16.0,Match Report,2022-10-30,17:30 (09:30),Bundesliga,Matchweek 12,Sun,Home,L,0.0,2.0,Freiburg,3,0,0,20,7,1,16,11,7,0.0,1.0,0,49.0,18.0,24.0,42.9,Match Report
2022-11-05,18:30 (10:30),Bundesliga,Matchweek 13,Sat,Away,L,1.0,2.0,Werder Bremen,1,19,3,15.8,0.05,0.33,18.7,1.0,0,0,1.4,1.4,0.07,-0.4,-0.4,Match Report,2022-11-05,18:30 (10:30),Bundesliga,Matchweek 13,Sat,Away,L,1.0,2.0,Werder Bremen,5,2,3,60.0,0,1.7,-0.3,0,0,0,0,8.0,15.0,53.3,28.0,3.0,42.9,38.1,6.0,50.0,45.2,8.0,0.0,0.0,4.0,23.3,Match Report,2022-11-05,18:30 (10:30),Bundesliga,Matchweek 13,Sat,Away,L,1.0,2.0,Werder Bremen,371.0,507.0,73.2,7120.0,2936.0,138.0,177.0,78.0,175.0,207.0,84.5,47.0,91.0,51.6,1,0.8,1.1,9.0,26.0,13.0,5.0,43.0,Match Report,2022-11-05,18:30 (10:30),Bundesliga,Matchweek 13,Sat,Away,L,1.0,2.0,Werder Bremen,507.0,455.0,49.0,11.0,0.0,3.0,22,26.0,3.0,3.0,0.0,0.0,371.0,3.0,8.0,Match Report,2022-11-05,18:30 (10:30),Bundesliga,Matchweek 13,Sat,Away,L,1.0,2.0,Werder Bremen,26.0,22.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-11-05,18:30 (10:30),Bundesliga,Matchweek 13,Sat,Away,L,1.0,2.0,Werder Bremen,23.0,13,9.0,9.0,5.0,5.0,7.0,71.4,2.0,17.0,2.0,15.0,5,28,12.0,0.0,Match Report,2022-11-05,18:30 (10:30),Bundesliga,Matchweek 13,Sat,Away,L,1.0,2.0,Werder Bremen,55.0,642.0,51.0,228.0,277.0,142.0,24.0,642.0,15.0,5.0,33.3,7.0,46.7,285.0,1603.0,798.0,16.0,10.0,1.0,17.0,12.0,367.0,43.0,Match Report,2022-11-05,18:30 (10:30),Bundesliga,Matchweek 13,Sat,Away,L,1.0,2.0,Werder Bremen,2,0,0,12,10,3,22,5,13,0.0,0.0,0,79.0,26.0,21.0,55.3,Match Report
2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Home,W,1.0,0.0,Mainz 05,1,14,4,28.6,0.07,0.25,17.0,1.0,0,0,1.5,1.5,0.11,-0.5,-0.5,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Home,W,1.0,0.0,Mainz 05,1,0,1,100.0,1,0.0,0.0,0,0,0,0,11.0,25.0,44.0,25.0,0.0,76.0,52.4,8.0,75.0,56.0,16.0,1.0,6.3,2.0,15.2,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Home,W,1.0,0.0,Mainz 05,200.0,329.0,60.8,4520.0,2122.0,68.0,90.0,75.6,93.0,128.0,72.7,38.0,86.0,44.2,0,1.2,0.8,9.0,22.0,9.0,2.0,34.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Home,W,1.0,0.0,Mainz 05,329.0,286.0,41.0,17.0,1.0,6.0,23,14.0,1.0,0.0,1.0,0.0,200.0,2.0,7.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Home,W,1.0,0.0,Mainz 05,22.0,16.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Home,W,1.0,0.0,Mainz 05,15.0,8,5.0,8.0,2.0,5.0,14.0,35.7,9.0,16.0,5.0,11.0,13,28,25.0,0.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Home,W,1.0,0.0,Mainz 05,45.0,459.0,52.0,158.0,198.0,110.0,21.0,459.0,13.0,5.0,38.5,7.0,53.8,195.0,1288.0,605.0,17.0,13.0,3.0,15.0,8.0,197.0,34.0,Match Report,2022-11-09,20:30 (11:30),Bundesliga,Matchweek 14,Wed,Home,W,1.0,0.0,Mainz 05,3,0,0,16,17,2,23,13,8,0.0,0.0,0,62.0,20.0,20.0,50.0,Match Report
2022-11-12,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Home,L,0.0,2.0,Bayern Munich,0,7,2,28.6,0.0,0.0,18.3,0.0,0,0,0.8,0.8,0.11,-0.8,-0.8,Match Report,2022-11-12,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Home,L,0.0,2.0,Bayern Munich,6,2,4,66.7,0,1.9,-0.1,0,0,0,0,13.0,21.0,61.9,25.0,4.0,52.0,38.6,12.0,66.7,49.8,8.0,1.0,12.5,0.0,5.0,Match Report,2022-11-12,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Home,L,0.0,2.0,Bayern Munich,219.0,322.0,68.0,4441.0,2163.0,86.0,107.0,80.4,83.0,110.0,75.5,38.0,71.0,53.5,0,0.7,0.2,5.0,12.0,1.0,1.0,10.0,Match Report,2022-11-12,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Home,L,0.0,2.0,Bayern Munich,322.0,273.0,48.0,5.0,0.0,3.0,14,24.0,4.0,1.0,3.0,0.0,219.0,1.0,10.0,Match Report,2022-11-12,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Home,L,0.0,2.0,Bayern Munich,12.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-11-12,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Home,L,0.0,2.0,Bayern Munich,21.0,16,13.0,7.0,1.0,8.0,22.0,36.4,14.0,11.0,5.0,6.0,8,29,19.0,0.0,Match Report,2022-11-12,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Home,L,0.0,2.0,Bayern Munich,32.0,415.0,70.0,223.0,124.0,70.0,10.0,415.0,8.0,1.0,12.5,6.0,75.0,163.0,924.0,443.0,9.0,9.0,3.0,11.0,8.0,216.0,10.0,Match Report,2022-11-12,18:30 (09:30),Bundesliga,Matchweek 15,Sat,Home,L,0.0,2.0,Bayern Munich,0,0,0,7,4,1,14,8,16,0.0,0.0,0,46.0,9.0,10.0,47.4,Match Report
2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,L,0.0,3.0,Eint Frankfurt,0,19,4,21.1,0.0,0.0,14.3,1.0,0,0,1.8,1.8,0.1,-1.8,-1.8,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,L,0.0,3.0,Eint Frankfurt,3,3,0,0.0,0,2.5,-0.5,0,0,0,0,4.0,8.0,50.0,43.0,2.0,16.3,24.0,6.0,16.7,26.3,6.0,0.0,0.0,2.0,18.8,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,L,0.0,3.0,Eint Frankfurt,398.0,536.0,74.3,7452.0,2851.0,147.0,187.0,78.6,213.0,244.0,87.3,34.0,82.0,41.5,0,1.2,1.4,10.0,28.0,7.0,4.0,40.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,L,0.0,3.0,Eint Frankfurt,536.0,468.0,67.0,17.0,1.0,1.0,25,36.0,4.0,4.0,0.0,0.0,398.0,1.0,10.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,L,0.0,3.0,Eint Frankfurt,31.0,17.0,4.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,L,0.0,3.0,Eint Frankfurt,17.0,10,7.0,8.0,2.0,6.0,11.0,54.5,5.0,11.0,2.0,9.0,12,29,9.0,0.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,L,0.0,3.0,Eint Frankfurt,57.0,657.0,67.0,212.0,312.0,142.0,23.0,657.0,17.0,5.0,29.4,10.0,58.8,355.0,1719.0,766.0,16.0,8.0,2.0,21.0,10.0,395.0,40.0,Match Report,2023-01-21,15:30 (06:30),Bundesliga,Matchweek 16,Sat,Away,L,0.0,3.0,Eint Frankfurt,3,0,0,10,14,1,25,12,10,0.0,0.0,0,61.0,30.0,26.0,53.6,Match Report
2023-01-24,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,L,1.0,6.0,RB Leipzig,1,9,1,11.1,0.11,1.0,24.0,1.0,0,0,0.7,0.7,0.08,0.3,0.3,Match Report,2023-01-24,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,L,1.0,6.0,RB Leipzig,14,6,8,57.1,0,4.7,-1.3,0,0,0,0,9.0,16.0,56.3,38.0,5.0,31.6,32.0,6.0,66.7,46.3,9.0,0.0,0.0,3.0,14.6,Match Report,2023-01-24,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,L,1.0,6.0,RB Leipzig,330.0,426.0,77.5,6158.0,2220.0,137.0,153.0,89.5,151.0,178.0,84.8,34.0,67.0,50.7,1,0.6,0.2,4.0,18.0,7.0,2.0,29.0,Match Report,2023-01-24,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,L,1.0,6.0,RB Leipzig,426.0,373.0,50.0,16.0,1.0,2.0,10,20.0,1.0,0.0,1.0,0.0,330.0,3.0,9.0,Match Report,2023-01-24,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,L,1.0,6.0,RB Leipzig,12.0,9.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-01-24,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,L,1.0,6.0,RB Leipzig,19.0,10,10.0,8.0,1.0,12.0,22.0,54.5,10.0,11.0,2.0,9.0,14,33,18.0,0.0,Match Report,2023-01-24,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,L,1.0,6.0,RB Leipzig,43.0,546.0,78.0,248.0,224.0,82.0,9.0,546.0,14.0,6.0,42.9,6.0,42.9,324.0,1578.0,712.0,8.0,7.0,2.0,18.0,8.0,328.0,29.0,Match Report,2023-01-24,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,L,1.0,6.0,RB Leipzig,1,0,0,16,12,3,10,14,10,0.0,0.0,0,48.0,6.0,11.0,35.3,Match Report
2023-01-29,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,D,0.0,0.0,Köln,0,17,2,11.8,0.0,0.0,18.4,0.0,0,0,1.2,1.2,0.07,-1.2,-1.2,Match Report,2023-01-29,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,D,0.0,0.0,Köln,0,0,0,,1,0.0,0.0,0,0,0,0,7.0,9.0,77.8,30.0,3.0,23.3,30.5,5.0,40.0,38.6,15.0,1.0,6.7,1.0,11.7,Match Report,2023-01-29,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,D,0.0,0.0,Köln,295.0,447.0,66.0,6365.0,2654.0,89.0,126.0,70.6,147.0,200.0,73.5,58.0,98.0,59.2,0,1.0,1.3,11.0,27.0,8.0,5.0,36.0,Match Report,2023-01-29,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,D,0.0,0.0,Köln,447.0,385.0,62.0,17.0,2.0,1.0,33,32.0,7.0,3.0,3.0,0.0,295.0,0.0,18.0,Match Report,2023-01-29,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,D,0.0,0.0,Köln,30.0,22.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-01-29,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,D,0.0,0.0,Köln,17.0,10,7.0,10.0,0.0,10.0,16.0,62.5,6.0,11.0,2.0,9.0,10,27,21.0,0.0,Match Report,2023-01-29,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,D,0.0,0.0,Köln,54.0,570.0,64.0,195.0,230.0,154.0,29.0,570.0,15.0,4.0,26.7,9.0,60.0,284.0,1240.0,432.0,4.0,8.0,2.0,16.0,9.0,292.0,35.0,Match Report,2023-01-29,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,D,0.0,0.0,Köln,3,0,0,13,15,0,33,10,10,0.0,0.0,0,59.0,23.0,31.0,42.6,Match Report
2023-02-04,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,D,0.0,0.0,Gladbach,0,19,5,26.3,0.0,0.0,20.8,1.0,0,0,1.0,1.0,0.05,-1.0,-1.0,Match Report,2023-02-04,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,D,0.0,0.0,Gladbach,4,0,4,100.0,1,0.5,0.5,0,0,0,0,10.0,15.0,66.7,43.0,2.0,23.3,28.0,8.0,62.5,42.3,16.0,1.0,6.3,0.0,7.0,Match Report,2023-02-04,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,D,0.0,0.0,Gladbach,326.0,436.0,74.8,6213.0,2759.0,136.0,162.0,84.0,141.0,174.0,81.0,44.0,70.0,62.9,0,0.7,0.7,13.0,13.0,8.0,3.0,27.0,Match Report,2023-02-04,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,D,0.0,0.0,Gladbach,436.0,393.0,39.0,9.0,0.0,2.0,23,16.0,5.0,1.0,4.0,0.0,326.0,4.0,11.0,Match Report,2023-02-04,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,D,0.0,0.0,Gladbach,31.0,22.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-02-04,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,D,0.0,0.0,Gladbach,27.0,22,9.0,14.0,4.0,12.0,23.0,52.2,11.0,12.0,7.0,5.0,8,35,19.0,0.0,Match Report,2023-02-04,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,D,0.0,0.0,Gladbach,46.0,564.0,89.0,225.0,217.0,129.0,19.0,564.0,13.0,4.0,30.8,8.0,61.5,320.0,1428.0,802.0,19.0,14.0,3.0,12.0,4.0,325.0,27.0,Match Report,2023-02-04,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,D,0.0,0.0,Gladbach,3,0,0,15,8,4,23,8,22,0.0,0.0,0,68.0,29.0,17.0,63.0,Match Report
